alpha_3,languages,population,internet_usage_pct,internet_usage_record_year,uk_visits_period,uk_visits_number,uk_spending_millions,pop_score,net_score,uk_visits_missing,uk_score_raw,uk_missing_strategy,uk_floor,uk_impute_value,uk_score_raw_imputed,uk_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_multi_count,bayes_hdi_prob,bayes_rank,seen_in_listens,known_correct,known_incorrect,run_label,run_id,model_variant,uk_missing_strategy_cli,uk_floor_cli,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_multi_count_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli
ARG,"['Guaraní', 'Spanish']",46735004,89.6672,2024,,,,7.6696422841965495,0.8966719999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.6141562121994517,2.6141562121994517,2.6141562121994517,2.6141562121994517,43,False,Argentina,,25-05-2025,unknown,,193.02101040449944,187.83870719303658,198.2650279775619,2.331887708768263e-80,1.5553873510653853e-84,4.971320299321114e-80,200,0.9,231,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
KAZ,"['Kazakh', 'Russian']",20426568,93.3917,2024,,,,7.310195404132739,0.933917,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.5951357802794424,1.9463518352095819,2.5951357802794424,2.5951357802794424,44,False,Kazakhstan,,25-05-2025,unknown,,175.27901276426837,170.65474476021365,179.93919375969372,4.8914529161657974e-73,1.2838933558885751e-76,1.3113071237431258e-72,200,0.9,226,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
ISR,"['Arabic', 'Hebrew']",10134800,88.1824,2024,2025 Q2 P,87000.0,94.0,7.00581518275242,0.881824,False,4.939524244480526,p10,0.05,4.815572229111593,4.939524244480526,0.41956784983530654,1.25,1.0,0.75,0.75,False,2.5920465276805906,1.944034895760443,2.5920465276805906,2.5920465276805906,45,False,Israel,,25-05-2025,unknown,,147.05750749216864,139.74879322715682,154.63490792073853,7.86698800941788e-59,1.0770115665117233e-65,2.839346031207085e-59,200,0.9,203,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
PHL,"['English', 'Filipino']",114123600,83.7661,2023,,,,8.057375462910338,0.837661,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.565575007512632,3.2069687593907896,2.565575007512632,2.565575007512632,46,False,Philippines,,25-05-2025,unknown,,201.54084822239463,194.21901211923867,208.96840141313285,1.692906824675472e-82,3.683468996988511e-89,8.710621691680316e-83,200,0.9,234,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
UZB,"['Russian', 'Uzbek']",37859698,89.0136,2023,,,,7.578177145352642,0.8901359999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.5641530111865167,1.9231147583898875,2.5641530111865167,2.5641530111865167,47,False,Uzbekistan,,25-05-2025,unknown,,178.83550204348668,174.00540533349496,183.70859430797526,1.7856796781950383e-74,3.02343823484206e-78,4.687868084340732e-74,200,0.9,228,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
VNM,['Vietnamese'],101343800,84.15,2024,,,,8.005797184621029,0.8415,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.5608345625329316,1.9206259218996986,2.5608345625329316,2.5608345625329316,48,False,Viet Nam,,25-05-2025,unknown,,197.80297622293196,190.80266012082416,204.84766597450428,3.7744751680135436e-81,2.2244367473191866e-87,2.6064091111226785e-81,200,0.9,232,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
KWT,['Arabic'],4881254,99.7473,2023,,,,6.688531407109154,0.9974729999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.536032052656966,1.9020240394927246,2.536032052656966,2.536032052656966,49,False,Kuwait,,25-05-2025,unknown,,147.9711430731272,142.02636478632303,153.9737908147017,2.777186893920235e-60,2.0772042570099815e-65,2.958716092079394e-60,200,0.9,204,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
HKG,"['English', 'Chinese']",7527500,95.9778,2023,,,,6.876650764184797,0.959778,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.5088262116445152,3.136032764555644,2.5088262116445152,2.5088262116445152,50,False,Hong Kong,,25-05-2025,unknown,,146.71766968677784,141.74975763841678,151.7527158716148,1.7628204176488186e-60,1.8869889614725277e-64,3.893905241800531e-60,200,0.9,207,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
BLR,"['Belarusian', 'Russian']",9109280,94.2618,2024,,,,6.959484051574066,0.942618,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.493650539369199,1.870237904526899,2.493650539369199,2.493650539369199,51,False,Belarus,,25-05-2025,unknown,,145.90574148747237,141.2340703788209,150.63719097669153,2.430034019784442e-60,5.715221226658893e-64,6.4977358872172e-60,200,0.9,205,False,False,True,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
JOR,['Arabic'],11734000,92.5344,2023,,,,7.069446083880313,0.925344,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.486631429749247,1.8649735723119352,2.486631429749247,2.486631429749247,52,False,Jordan,,25-05-2025,unknown,,147.4391131978273,143.0210936963824,151.97496728362228,3.8606332378173774e-61,1.5131516204149303e-64,1.101872957663474e-60,200,0.9,209,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
IRL,"['English', 'Irish']",5458600,96.4974,2023,,,,6.7370812708662235,0.964974,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.4712132111008422,3.089016513876053,2.4712132111008422,2.4712132111008422,53,False,Ireland,,25-05-2025,multi,200.0,137.15969873542227,132.05906346594003,142.30659938615673,2.799690221525909e-56,2.240032392212421e-60,5.864698160762696e-56,200,0.9,197,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
QAT,['Arabic'],3173024,99.6528,2023,,,,6.501473357013159,0.996528,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.4627714574691932,1.847078593101895,2.4627714574691932,2.4627714574691932,54,False,Qatar,,25-05-2025,unknown,,131.78302466754178,125.93132279921862,137.69820947222885,1.9140430647230739e-53,2.174481741015225e-58,2.5636290397185067e-53,200,0.9,191,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
NZL,"['English', 'Māori', 'New Zealand Sign Language']",5324700,96.1638,2023,2025 Q1 P,65000.0,121.0,6.726295144126775,0.961638,False,4.812920038045028,p10,0.05,4.815572229111593,4.812920038045028,0.3792778132687557,1.25,1.0,0.75,1.25,False,2.4532678914514494,3.066584864314312,2.4532678914514494,2.4532678914514494,55,False,New Zealand,,25-05-2025,multi,200.0,166.16681741450725,157.1279841067182,175.5336476865836,5.412690037004482e-66,1.0258295039652399e-74,9.045625982585016e-67,200,0.9,214,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
OMN,['Arabic'],5343630,95.2517,2024,,,,6.727836379384905,0.952517,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.4359646129238213,1.826973459692866,2.4359646129238213,2.4359646129238213,56,False,Oman,,25-05-2025,unknown,,131.01037366758433,126.09267627610477,135.96421164208942,9.119454731501877e-54,1.2159557098278364e-57,2.184421022759523e-53,200,0.9,192,False,False,True,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
SGP,"['English', 'Chinese', 'Malay', 'Tamil']",6110200,94.3776,2024,,,,6.786055425868549,0.9437760000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.4344964763461063,3.043120595432633,2.4344964763461063,2.4344964763461063,57,False,Singapore,,25-05-2025,multi,200.0,131.90910149474098,127.12218148347382,136.7852122846023,3.0571949184354276e-54,5.3824037649247694e-58,7.866116801342909e-54,200,0.9,196,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
DOM,['Spanish'],10771504,91.0022,2024,,,,7.032276347058217,0.910022,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.432599645688619,2.432599645688619,2.432599645688619,2.432599645688619,58,False,Dominican Republic,,25-05-2025,unknown,,137.2011780888429,132.85126840210506,141.67969461927285,9.742069875199201e-57,4.174438710921782e-60,2.671732999574538e-56,200,0.9,200,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
IRN,['Persian (Farsi)'],85961000,79.6309,2023,,,,7.934301459075755,0.7963089999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.4016689321746854,1.8012516991310141,2.4016689321746854,2.4016689321746854,59,False,"Iran, Islamic Republic of",,25-05-2025,unknown,,163.70501195114664,156.66816718500613,170.93535139662728,2.568618179002497e-66,9.920983278020914e-73,1.4284501800075098e-66,200,0.9,215,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
JAM,"['English', 'Jamaican Patois']",2825544,89.473,2023,2025 Q2 P,83000.0,76.0,6.4511020746169,0.89473,False,4.919083324808191,p10,0.05,4.815572229111593,4.919083324808191,0.4130628100405039,1.25,1.0,0.75,1.25,False,2.3841962921707305,2.9802453652134133,2.3841962921707305,2.3841962921707305,60,False,Jamaica,,25-05-2025,unknown,,110.30874423548133,103.74199631917524,117.03486756399526,1.0642485879056313e-43,1.740676616389863e-49,9.149093338425593e-44,200,0.9,182,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
IRQ,"['Arabic', 'Aramaic', 'Sorani']",46118793,81.7291,2023,,,,7.663877932614442,0.817291,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3809381511227303,1.7857036133420476,2.3809381511227303,2.3809381511227303,61,False,Iraq,,25-05-2025,unknown,,148.81402692079902,143.0755234968853,154.7436816089206,8.039450278899909e-61,9.666875425098675e-66,1.0438907852769254e-60,200,0.9,208,False,False,True,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
AZE,['Azerbaijani'],10241722,89.0,2023,,,,7.010372983224158,0.89,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.371668308304684,1.778751231228513,2.371668308304684,2.371668308304684,62,False,Azerbaijan,,25-05-2025,unknown,,126.91358327107275,122.47577128903188,131.4194158288147,2.898193487634276e-52,1.1064516051796204e-55,7.897662143424902e-52,200,0.9,190,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
BHR,['Arabic'],1594654,100.0,2024,,,,6.202666466583464,1.0,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3577689676735747,1.768326725755181,2.3577689676735747,2.3577689676735747,63,False,Bahrain,,25-05-2025,unknown,,111.30154870262011,105.4960437412811,117.30776019208372,1.1210437022974124e-44,1.328057670062723e-49,1.610226943601142e-44,200,0.9,184,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
UKR,['Ukrainian'],32862000,82.3755,2023,,,,7.516693991312429,0.823755,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3536818187110415,1.765261364033281,2.3536818187110415,2.3536818187110415,64,False,Ukraine,,25-05-2025,unknown,,139.044303427559,133.70816451304378,144.64408321868646,6.603022486861229e-57,2.1987380954106946e-61,1.1414059373875673e-56,200,0.9,201,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
PER,"['Aymara', 'Quechua', 'Spanish']",34350244,81.9571,2024,,,,7.535929826329404,0.8195709999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.3477197159970715,2.3477197159970715,2.3477197159970715,2.3477197159970715,65,False,Peru,,25-05-2025,unknown,,138.7782257671674,133.3262023273278,144.4367045492877,1.0056993787652849e-56,2.7015589156131283e-61,1.6675689201390486e-56,200,0.9,199,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
IDN,['Indonesian'],284438782,72.7808,2024,,,,8.453988810272648,0.727808,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3388443061035074,1.7541332295776306,2.3388443061035074,2.3388443061035074,66,False,Indonesia,,25-05-2025,unknown,,179.5450924196109,168.56627413678416,190.69193933376548,4.1624159811668844e-70,2.909881823695948e-81,1.0456063231174937e-71,200,0.9,224,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
LBY,['Arabic'],7459000,88.4989,2023,,,,6.8726806071519295,0.884989,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3119947992493866,1.7339960994370398,2.3119947992493866,2.3119947992493866,67,False,Libya,,25-05-2025,unknown,,114.92487700957095,110.42013631490696,119.57869185027488,4.897208350424639e-47,1.3972964858437268e-50,1.2251588556622793e-46,200,0.9,187,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
KGZ,"['Kyrgyz', 'Russian']",7281800,88.4701,2023,,,,6.86223874654393,0.8847010000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3077308750956447,1.7307981563217334,2.3077308750956447,2.3077308750956447,68,False,Kyrgyzstan,,25-05-2025,unknown,,114.09732210897442,109.57434243666887,118.76416594075853,1.1231955028356184e-46,3.1337439410895725e-50,2.83254374150966e-46,200,0.9,186,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
URY,['Spanish'],3499451,91.9911,2024,,,,6.543999916815401,0.919911,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.2882944953066553,2.2882944953066553,2.2882944953066553,2.2882944953066553,69,False,Uruguay,,25-05-2025,unknown,,105.5306391574527,100.78322871708609,110.42688116460573,7.147307152984024e-43,1.216998601563022e-46,1.713121510413976e-42,200,0.9,180,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
SRB,['Serbian'],6567783,87.6907,2024,,,,6.81741879522901,0.8769070000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.2724604274592175,2.2724604274592175,2.2724604274592175,2.2724604274592175,70,False,Serbia,,25-05-2025,unknown,,108.29280138413358,103.7051929910527,113.00630163589504,3.786677469975065e-44,9.442564620571674e-48,9.488715974786258e-44,200,0.9,183,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
COL,['Spanish'],53057212,77.3369,2023,,,,7.724744425351789,0.773369,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.2708774511331726,2.2708774511331726,2.2708774511331726,2.2708774511331726,71,False,Colombia,,25-05-2025,unknown,,133.95805325166089,127.40302075995304,140.69693878433029,7.74443265364879e-54,1.1075994415222076e-59,5.953215993765606e-54,200,0.9,194,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
DZA,['Arabic'],47400000,76.9081,2023,,,,7.675778341674085,0.769081,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.2439714435346474,1.6829785826509855,2.2439714435346474,2.2439714435346474,72,False,Algeria,,25-05-2025,unknown,,128.27038398583406,121.76495677961884,134.9573511328909,1.842625119730855e-51,3.303419062336562e-57,1.5983559646290696e-51,200,0.9,188,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
PSE,['Arabic'],5483450,86.6377,2023,,,,6.739053887776157,0.866377,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.2193646393678934,1.66452347952592,2.2193646393678934,2.2193646393678934,73,False,"Palestine, State of",,25-05-2025,unknown,,99.83983900258191,95.17221894361532,104.66909023647551,1.7786746675814066e-40,3.6526681027282006e-44,4.423241768598086e-40,200,0.9,178,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
LVA,['Latvian'],1829000,92.7076,2024,,,,6.262213705476417,0.927076,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.206815579526078,2.206815579526078,2.206815579526078,2.206815579526078,74,False,Latvia,,25-05-2025,unknown,,91.13250636790816,86.17984597144292,96.21588431135851,1.3264723001558272e-36,1.5747773244062977e-40,3.2208861874481735e-36,200,0.9,173,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
SVN,['Slovene'],2130638,90.7636,2024,,,,6.328509668410944,0.907636,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.183413442598638,1.6375600819489784,2.183413442598638,2.183413442598638,75,False,Slovenia,,25-05-2025,unknown,,89.07125969163701,84.28037718855452,94.11127180294612,8.860571637271417e-36,1.2636772319917683e-39,2.104862481241173e-35,200,0.9,170,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
CRI,['Spanish'],5309625,85.3951,2023,,,,6.725063849484161,0.853951,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1829921907938648,2.1829921907938648,2.1829921907938648,2.1829921907938648,76,False,Costa Rica,,25-05-2025,unknown,,95.10548576385864,90.39479548743115,100.02264061815154,2.0333816938214376e-38,3.6376219853986014e-42,4.9909437156672e-38,200,0.9,174,False,False,True,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
PRI,"['English', 'Spanish']",3203295,87.2918,2022,,,,6.505596935845423,0.872918,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.1586559038962414,2.6983198798703016,2.1586559038962414,2.1586559038962414,77,False,Puerto Rico,,25-05-2025,unknown,,88.58648666027295,83.87095108814025,93.5297562138985,1.2703506906826508e-35,2.246434606673262e-39,3.154426610011919e-35,200,0.9,169,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
EST,['Estonian'],1369995,92.238,2024,,,,6.1367189821371575,0.92238,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.151636645794563,2.151636645794563,2.151636645794563,2.151636645794563,78,False,Estonia,,25-05-2025,unknown,,83.2217596894986,78.28193319705808,88.31516818856295,3.199568790596504e-33,3.901621452651401e-37,7.87498865270266e-33,200,0.9,165,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
LBN,"['Arabic', 'French']",5490000,83.4933,2023,,,,6.739572344450092,0.834933,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1389802997713927,2.1389802997713927,2.1389802997713927,2.1389802997713927,79,False,Lebanon,,25-05-2025,unknown,,90.22427092003132,85.46196568246833,95.27919472546486,2.7709039313796813e-36,3.9789679443381445e-40,6.548064070801506e-36,200,0.9,171,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
BIH,"['Bosnian', 'Croatian', 'Serbian']",3422000,86.1009,2024,,,,6.534280005205082,0.8610089999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1385935397658526,2.1385935397658526,2.1385935397658526,2.1385935397658526,80,False,Bosnia and Herzegovina,,25-05-2025,unknown,,86.72935560986308,81.99401622038889,91.67482752929479,7.973360388746294e-35,1.4072744872838791e-38,2.014806634230547e-34,200,0.9,166,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
BRN,['Malay'],455500,99.0336,2023,,,,5.658488381309017,0.9903360000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.1301285520785993,1.5975964140589496,2.1301285520785993,2.1301285520785993,81,False,Brunei Darussalam,,25-05-2025,unknown,,77.71548271064995,72.19201571760418,83.38916950046378,1.5230229686903718e-30,5.077547118133843e-35,3.205496052792909e-30,200,0.9,160,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
ECU,['Spanish'],18103660,77.1727,2024,,,,7.257766384654669,0.771727,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1290678331703288,2.1290678331703288,2.1290678331703288,2.1290678331703288,82,False,Ecuador,,25-05-2025,unknown,,100.54329064634435,94.82728304068445,106.48745240423965,3.318754229486785e-40,6.030965561490469e-45,6.222545293384933e-40,200,0.9,176,False,False,True,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
ISL,['Icelandic'],391810,99.8301,2023,,,,5.593075516113534,0.998301,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1224379769645836,2.1224379769645836,2.1224379769645836,2.1224379769645836,83,False,Iceland,,25-05-2025,unknown,,76.66182710316997,71.03958588397002,82.43438103348464,4.753089330142619e-30,1.3041023508918307e-34,9.986202679990234e-30,200,0.9,158,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
PRY,"['Guaraní', 'Spanish']",6109644,81.5781,2024,,,,6.786015905276943,0.8157810000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.10431755397617,2.10431755397617,2.10431755397617,2.10431755397617,84,False,Paraguay,,25-05-2025,unknown,,87.22048559873174,82.30487544428283,92.42145979167887,6.079626740805267e-35,6.724237117896929e-39,1.4820823115815587e-34,200,0.9,167,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
HRV,['Croatian'],3866233,83.6324,2024,,,,6.587288023403108,0.8363240000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.094131895788017,2.094131895788017,2.094131895788017,2.094131895788017,85,False,Croatia,,25-05-2025,unknown,,82.68227792013731,77.8850339092852,87.67804619091211,4.540299434996996e-33,7.324876275672482e-37,1.1652370221032326e-32,200,0.9,164,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
MKD,['Macedonian'],1822612,87.1819,2023,,,,6.260694225323314,0.871819,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.0747780342807656,1.5560835257105743,2.0747780342807656,2.0747780342807656,86,False,North Macedonia,,25-05-2025,unknown,,76.1604635023276,71.44990285312083,81.13119115293422,2.6334117061680868e-30,4.724536720996146e-34,6.663511450694215e-30,200,0.9,159,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
MNG,['Mongolian'],3544835,83.0162,2023,,,,6.549596025060067,0.830162,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.066808231286316,1.5501061734647368,2.066808231286316,2.066808231286316,87,False,Mongolia,,25-05-2025,unknown,,79.23273175580661,74.4374409307635,84.2355125576698,1.3602048750132945e-31,2.2002752871564377e-35,3.4996261025373513e-31,200,0.9,162,False,False,False,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
GEO,['Georgian'],4000921,81.8843,2023,,,,6.602159976122113,0.818843,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.054989006466388,1.541241754849791,2.054989006466388,2.054989006466388,88,False,Georgia,,25-05-2025,unknown,,78.84752122961912,74.02880281433535,83.96252514838173,2.091267487400114e-31,2.8815372117988076e-35,5.237212622884086e-31,200,0.9,161,False,False,True,bayes-v1,bayes-v1_20251220T165231Z,no-language,p10,0.05,1.25,1.0,0.75,200,1500,1500,0.9,0,0.9
