alpha_3,languages,population,internet_usage_pct,internet_usage_record_year,uk_visits_period,uk_visits_number,uk_spending_millions,pop_score,net_score,uk_visits_missing,uk_score_raw,uk_missing_strategy,uk_floor,uk_impute_value,uk_score_raw_imputed,uk_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_multi_count,bayes_hdi_prob,bayes_rank,seen_in_listens,known_correct,known_incorrect,run_label,run_id,model_variant,uk_missing_strategy_cli,uk_floor_cli,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_multi_count_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli
ARG,"['Guaraní', 'Spanish']",46735004,89.6672,2024,,,,7.6696422841965495,0.8966719999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.6141562121994517,2.6141562121994517,2.6141562121994517,2.6141562121994517,43,False,Argentina,,25-05-2025,unknown,,24.136292706327556,22.301110097048234,26.01315321165804,1.415820216747136e-09,1.3116694320787374e-10,4.603386365942738e-09,25,0.9,231,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
KAZ,"['Kazakh', 'Russian']",20426568,93.3917,2024,,,,7.310195404132739,0.933917,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.5951357802794424,1.9463518352095819,2.5951357802794424,2.5951357802794424,44,False,Kazakhstan,,25-05-2025,unknown,,22.06860690363847,20.419237467567864,23.75647967962372,9.145576034327063e-09,1.1441268320391867e-09,2.7674346647864172e-08,25,0.9,226,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
ISR,"['Arabic', 'Hebrew']",10134800,88.1824,2024,2025 Q2 P,87000.0,94.0,7.00581518275242,0.881824,False,4.939524244480526,p10,0.05,4.815572229111593,4.939524244480526,0.41956784983530654,1.25,1.0,0.75,0.75,False,2.5920465276805906,1.944034895760443,2.5920465276805906,2.5920465276805906,45,False,Israel,,25-05-2025,unknown,,18.770876859477006,16.20887353336842,21.542358550711423,3.832451211743827e-07,9.496548882780079e-09,1.4802287727177558e-06,25,0.9,203,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
PHL,"['English', 'Filipino']",114123600,83.7661,2023,,,,8.057375462910338,0.837661,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.565575007512632,3.2069687593907896,2.565575007512632,2.565575007512632,46,False,Philippines,,25-05-2025,unknown,,25.125693178657148,22.559901359515393,27.747383485537224,9.398174852951712e-10,2.4699410479952782e-11,3.5949869316419465e-09,25,0.9,233,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
UZB,"['Russian', 'Uzbek']",37859698,89.0136,2023,,,,7.578177145352642,0.8901359999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.5641530111865167,1.9231147583898875,2.5641530111865167,2.5641530111865167,47,False,Uzbekistan,,25-05-2025,unknown,,22.47092130488213,20.746035169651666,24.209759284134932,6.453689960734549e-09,7.410126871154481e-10,2.0278999434684896e-08,25,0.9,227,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
VNM,['Vietnamese'],101343800,84.15,2024,,,,8.005797184621029,0.8415,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.5608345625329316,1.9206259218996986,2.5608345625329316,2.5608345625329316,48,False,Viet Nam,,25-05-2025,unknown,,24.68858441711796,22.25087230035031,27.18214795085091,1.2929854914667367e-09,4.258211005801993e-11,4.8296565206139015e-09,25,0.9,232,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
KWT,['Arabic'],4881254,99.7473,2023,,,,6.688531407109154,0.9974729999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.536032052656966,1.9020240394927246,2.536032052656966,2.536032052656966,49,False,Kuwait,,25-05-2025,unknown,,18.878237806125757,16.83651203381424,21.050370098171914,2.420029875684021e-07,1.5177497203785695e-08,8.208198770979885e-07,25,0.9,206,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
HKG,"['English', 'Chinese']",7527500,95.9778,2023,,,,6.876650764184797,0.959778,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.5088262116445152,3.136032764555644,2.5088262116445152,2.5088262116445152,50,False,Hong Kong,,25-05-2025,unknown,,18.705352323043375,16.973812670501818,20.497352473879303,2.3406929716549014e-07,2.56927565969097e-08,7.213504734028549e-07,25,0.9,207,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
BLR,"['Belarusian', 'Russian']",9109280,94.2618,2024,,,,6.959484051574066,0.942618,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.493650539369199,1.870237904526899,2.493650539369199,2.493650539369199,51,False,Belarus,,25-05-2025,unknown,,18.600010202369038,16.956775911904003,20.28615387138012,2.4406747828193195e-07,3.140762684020315e-08,7.330088864744675e-07,25,0.9,205,False,False,True,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
JOR,['Arabic'],11734000,92.5344,2023,,,,7.069446083880313,0.925344,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.486631429749247,1.8649735723119352,2.486631429749247,2.486631429749247,52,False,Jordan,,25-05-2025,unknown,,18.774523371482953,17.217260430543348,20.390947554537632,1.9921087757895253e-07,2.8429058581922373e-08,5.735916900621123e-07,25,0.9,209,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
IRL,"['English', 'Irish']",5458600,96.4974,2023,,,,6.7370812708662235,0.964974,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.4712132111008422,3.089016513876053,2.4712132111008422,2.4712132111008422,53,False,Ireland,,25-05-2025,multi,25.0,17.570180821033734,15.790088500881145,19.43474661622208,6.999335280605552e-07,7.049781719191104e-08,2.1919783473139556e-06,25,0.9,198,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
QAT,['Arabic'],3173024,99.6528,2023,,,,6.501473357013159,0.996528,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.4627714574691932,1.847078593101895,2.4627714574691932,2.4627714574691932,54,False,Qatar,,25-05-2025,unknown,,16.947091058719504,14.93300154977425,19.106873683285464,1.4588905545174206e-06,9.620105295303774e-08,4.884576884852507e-06,25,0.9,193,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
NZL,"['English', 'Māori', 'New Zealand Sign Language']",5324700,96.1638,2023,2025 Q1 P,65000.0,121.0,6.726295144126775,0.961638,False,4.812920038045028,p10,0.05,4.815572229111593,4.812920038045028,0.3792778132687557,1.25,1.0,0.75,1.25,False,2.4532678914514494,3.066584864314312,2.4532678914514494,2.4532678914514494,55,False,New Zealand,,25-05-2025,multi,25.0,21.091438619534344,17.89888752891012,24.49510739650867,7.18420938434979e-08,5.636238818497964e-10,3.0160459526883036e-07,25,0.9,214,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
OMN,['Arabic'],5343630,95.2517,2024,,,,6.727836379384905,0.952517,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.4359646129238213,1.826973459692866,2.4359646129238213,2.4359646129238213,56,False,Oman,,25-05-2025,unknown,,16.82913288293576,15.119426156383648,18.61612560910003,1.3513120541961106e-06,1.5311180968260728e-07,4.104421984862518e-06,25,0.9,194,False,False,True,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
SGP,"['English', 'Chinese', 'Malay', 'Tamil']",6110200,94.3776,2024,,,,6.786055425868549,0.9437760000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.4344964763461063,3.043120595432633,2.4344964763461063,2.4344964763461063,57,False,Singapore,,25-05-2025,multi,25.0,16.93239672584138,15.262367927736403,18.660925962604452,1.1944465058811853e-06,1.4675607991222226e-07,3.5913689480472166e-06,25,0.9,196,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
DOM,['Spanish'],10771504,91.0022,2024,,,,7.032276347058217,0.910022,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.432599645688619,2.432599645688619,2.432599645688619,2.432599645688619,58,False,Dominican Republic,,25-05-2025,unknown,,17.550599380553663,15.982991685395843,19.162723148884027,6.270211561887082e-07,9.124147675663661e-08,1.8295024822084363e-06,25,0.9,201,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
IRN,['Persian (Farsi)'],85961000,79.6309,2023,,,,7.934301459075755,0.7963089999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.4016689321746854,1.8012516991310141,2.4016689321746854,2.4016689321746854,59,False,"Iran, Islamic Republic of",,25-05-2025,unknown,,20.68498057156198,18.140013238722926,23.217137933729173,6.033623707089817e-08,1.9174931046684596e-09,2.4017620560730915e-07,25,0.9,216,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
JAM,"['English', 'Jamaican Patois']",2825544,89.473,2023,2025 Q2 P,83000.0,76.0,6.4511020746169,0.89473,False,4.919083324808191,p10,0.05,4.815572229111593,4.919083324808191,0.4130628100405039,1.25,1.0,0.75,1.25,False,2.3841962921707305,2.9802453652134133,2.3841962921707305,2.3841962921707305,60,False,Jamaica,,25-05-2025,unknown,,14.363888339901653,12.09307220773489,16.806836199810874,1.8336463751903126e-05,8.440531425830748e-07,6.769899466062906e-05,25,0.9,182,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
IRQ,"['Arabic', 'Aramaic', 'Sorani']",46118793,81.7291,2023,,,,7.663877932614442,0.817291,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3809381511227303,1.7857036133420476,2.3809381511227303,2.3809381511227303,61,False,Iraq,,25-05-2025,unknown,,18.918388110071422,16.804428458194913,21.032124690158273,2.3306249771608748e-07,1.5443563722183823e-08,8.45966570324229e-07,25,0.9,208,False,False,True,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
AZE,['Azerbaijani'],10241722,89.0,2023,,,,7.010372983224158,0.89,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.371668308304684,1.778751231228513,2.371668308304684,2.371668308304684,62,False,Azerbaijan,,25-05-2025,unknown,,16.31547609116536,14.710770128892593,17.950838502079268,2.019247340116095e-06,2.871670755367662e-07,6.009373212186982e-06,25,0.9,191,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
BHR,['Arabic'],1594654,100.0,2024,,,,6.202666466583464,1.0,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3577689676735747,1.768326725755181,2.3577689676735747,2.3577689676735747,63,False,Bahrain,,25-05-2025,unknown,,14.486708836529106,12.444670320652591,16.702057452949077,1.4518842585874596e-05,9.314479368439153e-07,4.9015309434514705e-05,25,0.9,184,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
UKR,['Ukrainian'],32862000,82.3755,2023,,,,7.516693991312429,0.823755,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3536818187110415,1.765261364033281,2.3536818187110415,2.3536818187110415,64,False,Ukraine,,25-05-2025,unknown,,17.75588855513261,15.776276748058233,19.73748331927077,6.344432825220765e-07,5.289464248673784e-08,2.2205199312556123e-06,25,0.9,200,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
PER,"['Aymara', 'Quechua', 'Spanish']",34350244,81.9571,2024,,,,7.535929826329404,0.8195709999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.3477197159970715,2.3477197159970715,2.3477197159970715,2.3477197159970715,65,False,Peru,,25-05-2025,unknown,,17.724225068131013,15.716880725825527,19.72931718316625,6.67632972342645e-07,5.330629783326766e-08,2.3475339334698036e-06,25,0.9,199,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
IDN,['Indonesian'],284438782,72.7808,2024,,,,8.453988810272648,0.727808,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3388443061035074,1.7541332295776306,2.3388443061035074,2.3388443061035074,66,False,Indonesia,,25-05-2025,unknown,,22.57967148435738,18.753660976770984,26.52539075810424,3.4289231501691336e-08,8.01366076434233e-11,1.3442348893988177e-07,25,0.9,220,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
LBY,['Arabic'],7459000,88.4989,2023,,,,6.8726806071519295,0.884989,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3119947992493866,1.7339960994370398,2.3119947992493866,2.3119947992493866,67,False,Libya,,25-05-2025,unknown,,14.874646050165007,13.249314541615789,16.56826230954897,7.87575334596901e-06,1.0562630054512457e-06,2.3339380261069995e-05,25,0.9,187,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
KGZ,"['Kyrgyz', 'Russian']",7281800,88.4701,2023,,,,6.86223874654393,0.8847010000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3077308750956447,1.7307981563217334,2.3077308750956447,2.3077308750956447,68,False,Kyrgyzstan,,25-05-2025,unknown,,14.774897879266614,13.146349132911016,16.47605631109482,8.650857805942989e-06,1.1518420764720105e-06,2.56695553315966e-05,25,0.9,186,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
URY,['Spanish'],3499451,91.9911,2024,,,,6.543999916815401,0.919911,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.2882944953066553,2.2882944953066553,2.2882944953066553,2.2882944953066553,69,False,Uruguay,,25-05-2025,unknown,,13.750666065309725,12.063742564414806,15.523122717447619,2.3099894524607548e-05,2.814316672411914e-06,6.954491768941091e-05,25,0.9,180,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
SRB,['Serbian'],6567783,87.6907,2024,,,,6.81741879522901,0.8769070000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.2724604274592175,2.2724604274592175,2.2724604274592175,2.2724604274592175,70,False,Serbia,,25-05-2025,unknown,,14.072805388968892,12.41755656879384,15.8035664936168,1.674837229283482e-05,2.1644792407973137e-06,5.025275209223034e-05,25,0.9,183,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
COL,['Spanish'],53057212,77.3369,2023,,,,7.724744425351789,0.773369,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.2708774511331726,2.2708774511331726,2.2708774511331726,2.2708774511331726,71,False,Colombia,,25-05-2025,unknown,,17.15368636997067,14.767132245557995,19.605603469695243,1.486836177326638e-06,5.994802117018063e-08,5.70180299337512e-06,25,0.9,192,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
DZA,['Arabic'],47400000,76.9081,2023,,,,7.675778341674085,0.769081,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.2439714435346474,1.6829785826509855,2.2439714435346474,2.2439714435346474,72,False,Algeria,,25-05-2025,unknown,,16.473680994964003,14.109780813543058,18.882168915992185,2.745232690834015e-06,1.1902284123859049e-07,1.0512846451954109e-05,25,0.9,189,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
PSE,['Arabic'],5483450,86.6377,2023,,,,6.739053887776157,0.866377,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.2193646393678934,1.66452347952592,2.2193646393678934,2.2193646393678934,73,False,"Palestine, State of",,25-05-2025,unknown,,13.046904052391847,11.368412106604838,14.83525676993021,4.367779821408111e-05,5.350876535654041e-06,0.0001313594027928875,25,0.9,178,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
LVA,['Latvian'],1829000,92.7076,2024,,,,6.262213705476417,0.927076,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.206815579526078,2.206815579526078,2.206815579526078,2.206815579526078,74,False,Latvia,,25-05-2025,unknown,,12.002653573752204,10.261979733144825,13.857037873140088,0.0001178599291497226,1.3293377471525563e-05,0.0003585171878623134,25,0.9,173,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
SVN,['Slovene'],2130638,90.7636,2024,,,,6.328509668410944,0.907636,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.183413442598638,1.6375600819489784,2.183413442598638,2.183413442598638,75,False,Slovenia,,25-05-2025,unknown,,11.74464950106995,10.031613468261703,13.56289286555842,0.0001461504134461096,1.7460756768535724e-05,0.000441261973366504,25,0.9,169,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
CRI,['Spanish'],5309625,85.3951,2023,,,,6.725063849484161,0.853951,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1829921907938648,2.1829921907938648,2.1829921907938648,2.1829921907938648,76,False,Costa Rica,,25-05-2025,unknown,,12.4692477548616,10.776496517137163,14.274246771984021,7.491033022314695e-05,9.022493856576372e-06,0.00022506327060527005,25,0.9,174,False,False,True,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
PRI,"['English', 'Spanish']",3203295,87.2918,2022,,,,6.505596935845423,0.872918,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.1586559038962414,2.6983198798703016,2.1586559038962414,2.1586559038962414,77,False,Puerto Rico,,25-05-2025,unknown,,11.677001837661257,9.987933019532946,13.473290750961302,0.00015337996466124773,1.8971347389510795e-05,0.000458956394948889,25,0.9,168,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
EST,['Estonian'],1369995,92.238,2024,,,,6.1367189821371575,0.92238,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.151636645794563,2.151636645794563,2.151636645794563,2.151636645794563,78,False,Estonia,,25-05-2025,unknown,,11.032332027919566,9.291875164392351,12.908968011119194,0.0002831829611820629,3.19593514323273e-05,0.000856432754900095,25,0.9,165,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
LBN,"['Arabic', 'French']",5490000,83.4933,2023,,,,6.739572344450092,0.834933,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1389802997713927,2.1389802997713927,2.1389802997713927,2.1389802997713927,79,False,Lebanon,,25-05-2025,unknown,,11.871657194223143,10.13503461569409,13.724629198717194,0.0001313146928243788,1.5030379243082449e-05,0.00040200889693473637,25,0.9,172,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
BIH,"['Bosnian', 'Croatian', 'Serbian']",3422000,86.1009,2024,,,,6.534280005205082,0.8610089999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1385935397658526,2.1385935397658526,2.1385935397658526,2.1385935397658526,80,False,Bosnia and Herzegovina,,25-05-2025,unknown,,11.447615414530658,9.739268494397708,13.254044718597699,0.00018932894822878664,2.3237529311374433e-05,0.000573873099712238,25,0.9,166,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
BRN,['Malay'],455500,99.0336,2023,,,,5.658488381309017,0.9903360000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.1301285520785993,1.5975964140589496,2.1301285520785993,2.1301285520785993,81,False,Brunei Darussalam,,25-05-2025,unknown,,10.38095516141408,8.420732822788944,12.538963896377199,0.0005665707912470674,4.4942676321771466e-05,0.0018546936395579898,25,0.9,160,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
ECU,['Spanish'],18103660,77.1727,2024,,,,7.257766384654669,0.771727,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1290678331703288,2.1290678331703288,2.1290678331703288,2.1290678331703288,82,False,Ecuador,,25-05-2025,unknown,,13.128563408300867,11.069736200263142,15.274861218202563,4.944285513369235e-05,3.5496813403825706e-06,0.00017242964658568643,25,0.9,175,False,False,True,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
ISL,['Icelandic'],391810,99.8301,2023,,,,5.593075516113534,0.998301,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1224379769645836,2.1224379769645836,2.1224379769645836,2.1224379769645836,83,False,Iceland,,25-05-2025,unknown,,10.254509005819962,8.27317435437906,12.453887965933683,0.0006436210512483594,4.860155856478243e-05,0.002111923901221062,25,0.9,158,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
PRY,"['Guaraní', 'Spanish']",6109644,81.5781,2024,,,,6.786015905276943,0.8157810000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.10431755397617,2.10431755397617,2.10431755397617,2.10431755397617,84,False,Paraguay,,25-05-2025,unknown,,11.502951592788673,9.714218678313522,13.395615662950838,0.0001873224054311233,2.0385469535447634e-05,0.0005869164944847639,25,0.9,167,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
HRV,['Croatian'],3866233,83.6324,2024,,,,6.587288023403108,0.8363240000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.094131895788017,2.094131895788017,2.094131895788017,2.094131895788017,85,False,Croatia,,25-05-2025,unknown,,10.948067112237661,9.22399176272464,12.792317014824432,0.0003007574473393958,3.5589069707420765e-05,0.0009098927384453597,25,0.9,164,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
MKD,['Macedonian'],1822612,87.1819,2023,,,,6.260694225323314,0.871819,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.0747780342807656,1.5560835257105743,2.0747780342807656,2.0747780342807656,86,False,North Macedonia,,25-05-2025,unknown,,10.150399802297299,8.465057412847,11.976737016878529,0.0006060056937319245,7.531955008158395e-05,0.0017836194694909931,25,0.9,159,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
MNG,['Mongolian'],3544835,83.0162,2023,,,,6.549596025060067,0.830162,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.066808231286316,1.5501061734647368,2.066808231286316,2.066808231286316,87,False,Mongolia,,25-05-2025,unknown,,10.523295499324457,8.791599406213566,12.3712432415696,0.0004409034337642923,5.2438588730163675e-05,0.0013363640431598906,25,0.9,162,False,False,False,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
GEO,['Georgian'],4000921,81.8843,2023,,,,6.602159976122113,0.818843,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.054989006466388,1.541241754849791,2.054989006466388,2.054989006466388,88,False,Georgia,,25-05-2025,unknown,,10.474976706593338,8.72629270873888,12.356680616834035,0.00046461717672214377,5.314515323156815e-05,0.0014159535623123835,25,0.9,161,False,False,True,bayes-v1,bayes-v1_20251220T165306Z,no-language,p10,0.05,1.25,1.0,0.75,25,1500,1500,0.9,0,0.9
