alpha_3,languages,population,internet_usage_pct,internet_usage_record_year,uk_visits_period,uk_visits_number,uk_spending_millions,pop_score,net_score,uk_visits_missing,uk_score_raw,uk_missing_strategy,uk_floor,uk_impute_value,uk_score_raw_imputed,uk_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_multi_count,bayes_hdi_prob,bayes_rank,seen_in_listens,known_correct,known_incorrect,run_label,run_id,model_variant,uk_missing_strategy_cli,uk_floor_cli,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_multi_count_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli
PER,"['Aymara', 'Quechua', 'Spanish']",34350244,81.9571,2024,,,,7.535929826329404,0.8195709999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.3477197159970715,2.3477197159970715,2.3477197159970715,2.3477197159970715,65,False,Peru,,25-05-2025,unknown,,69.61800522273529,65.59030177599486,73.69879318777328,7.863385315476398e-28,7.252390397221396e-31,2.1445416241039416e-27,100,0.9,199,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
IDN,['Indonesian'],284438782,72.7808,2024,,,,8.453988810272648,0.727808,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3388443061035074,1.7541332295776306,2.3388443061035074,2.3388443061035074,66,False,Indonesia,,25-05-2025,unknown,,89.83063109120829,81.94660918551673,97.96293086723335,2.7216472593384444e-33,2.794486620020027e-41,2.111416252666655e-34,100,0.9,220,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
LBY,['Arabic'],7459000,88.4989,2023,,,,6.8726806071519295,0.884989,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3119947992493866,1.7339960994370398,2.3119947992493866,2.3119947992493866,67,False,Libya,,25-05-2025,unknown,,57.78075865481193,54.54425523515887,61.13850705998922,3.412038317064867e-23,1.7147412432590117e-25,1.1180983545438959e-22,100,0.9,187,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
KGZ,"['Kyrgyz', 'Russian']",7281800,88.4701,2023,,,,6.86223874654393,0.8847010000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.3077308750956447,1.7307981563217334,2.3077308750956447,2.3077308750956447,68,False,Kyrgyzstan,,25-05-2025,unknown,,57.36921814346462,54.11726595088694,60.7334335552152,5.13614792154998e-23,2.5540720124010494e-25,1.7002239571821845e-22,100,0.9,186,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
URY,['Spanish'],3499451,91.9911,2024,,,,6.543999916815401,0.919911,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.2882944953066553,2.2882944953066553,2.2882944953066553,2.2882944953066553,69,False,Uruguay,,25-05-2025,unknown,,53.116944959498056,49.70329845887527,56.61407750373208,3.622875282089799e-21,1.4646807712460902e-23,1.2897851167235198e-20,100,0.9,180,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
SRB,['Serbian'],6567783,87.6907,2024,,,,6.81741879522901,0.8769070000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.2724604274592175,2.2724604274592175,2.2724604274592175,2.2724604274592175,70,False,Serbia,,25-05-2025,unknown,,54.480605738444474,51.15831173426493,57.85849124249364,9.16020970675086e-22,4.3126443709748294e-24,3.0984445335471495e-21,100,0.9,183,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
COL,['Spanish'],53057212,77.3369,2023,,,,7.724744425351789,0.773369,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.2708774511331726,2.2708774511331726,2.2708774511331726,2.2708774511331726,71,False,Colombia,,25-05-2025,unknown,,67.22299474648788,62.3861466799968,72.19994120760559,2.7940342632802537e-26,3.180540057832672e-30,5.024918878672119e-26,100,0.9,192,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
DZA,['Arabic'],47400000,76.9081,2023,,,,7.675778341674085,0.769081,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.2439714435346474,1.6829785826509855,2.2439714435346474,2.2439714435346474,72,False,Algeria,,25-05-2025,unknown,,64.39860893106719,59.60409893019697,69.26096891529674,4.014041681810799e-25,5.765433564045556e-29,7.754341740343489e-25,100,0.9,189,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
PSE,['Arabic'],5483450,86.6377,2023,,,,6.739053887776157,0.866377,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.2193646393678934,1.66452347952592,2.2193646393678934,2.2193646393678934,73,False,"Palestine, State of",,25-05-2025,unknown,,50.27182673511646,46.850843284753736,53.72381798401113,5.966959380099085e-20,2.5015499457334763e-22,2.1069541191933195e-19,100,0.9,178,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
LVA,['Latvian'],1829000,92.7076,2024,,,,6.262213705476417,0.927076,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.206815579526078,2.206815579526078,2.206815579526078,2.206815579526078,74,False,Latvia,,25-05-2025,unknown,,45.948507845787965,42.41435429683123,49.538487734798835,4.389112156008789e-18,1.5158313551487696e-20,1.6113609589424192e-17,100,0.9,173,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
SVN,['Slovene'],2130638,90.7636,2024,,,,6.328509668410944,0.907636,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.183413442598638,1.6375600819489784,2.183413442598638,2.183413442598638,75,False,Slovenia,,25-05-2025,unknown,,44.9162032079659,41.4474497269024,48.39538451107879,1.1251010287701177e-17,4.644676867981149e-20,4.1409460575035173e-17,100,0.9,169,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
CRI,['Spanish'],5309625,85.3951,2023,,,,6.725063849484161,0.853951,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1829921907938648,2.1829921907938648,2.1829921907938648,2.1829921907938648,76,False,Costa Rica,,25-05-2025,unknown,,47.91215159610041,44.44115525400224,51.36797266782618,6.284601071601935e-19,2.5226987206447553e-21,2.2245327377153536e-18,100,0.9,174,False,False,True,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
PRI,"['English', 'Spanish']",3203295,87.2918,2022,,,,6.505596935845423,0.872918,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.1586559038962414,2.6983198798703016,2.1586559038962414,2.1586559038962414,77,False,Puerto Rico,,25-05-2025,unknown,,44.66727482338206,41.20699540032396,48.12673966600899,1.4033632192042566e-17,6.042393080030549e-20,5.236007453497636e-17,100,0.9,168,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
EST,['Estonian'],1369995,92.238,2024,,,,6.1367189821371575,0.92238,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.151636645794563,2.151636645794563,2.151636645794563,2.151636645794563,78,False,Estonia,,25-05-2025,unknown,,42.00295103662155,38.49215503379898,45.59063654679632,2.0111818094679853e-16,7.229621391791185e-19,7.38655099432042e-16,100,0.9,165,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
LBN,"['Arabic', 'French']",5490000,83.4933,2023,,,,6.739572344450092,0.834933,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1389802997713927,2.1389802997713927,2.1389802997713927,2.1389802997713927,79,False,Lebanon,,25-05-2025,unknown,,45.47761264731339,41.93165528758551,49.0158365865613,7.324762324036357e-18,2.529468537390195e-20,2.5814011562851782e-17,100,0.9,172,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
BIH,"['Bosnian', 'Croatian', 'Serbian']",3422000,86.1009,2024,,,,6.534280005205082,0.8610089999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1385935397658526,2.1385935397658526,2.1385935397658526,2.1385935397658526,80,False,Bosnia and Herzegovina,,25-05-2025,unknown,,43.73944864845485,40.28746798700879,47.18956881055554,3.530300261622544e-17,1.5124363757200638e-19,1.2839406279284226e-16,100,0.9,166,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
BRN,['Malay'],455500,99.0336,2023,,,,5.658488381309017,0.9903360000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.1301285520785993,1.5975964140589496,2.1301285520785993,2.1301285520785993,81,False,Brunei Darussalam,,25-05-2025,unknown,,39.27443838048729,35.37502432510935,43.291783787555524,4.207309190348697e-15,6.839480748336286e-18,1.5329179930758572e-14,100,0.9,160,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
ECU,['Spanish'],18103660,77.1727,2024,,,,7.257766384654669,0.771727,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1290678331703288,2.1290678331703288,2.1290678331703288,2.1290678331703288,82,False,Ecuador,,25-05-2025,unknown,,50.61217628106063,46.41101569633969,54.784697547657856,1.1336470960797099e-19,8.830164418928867e-23,3.240209247540466e-19,100,0.9,175,False,False,True,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
ISL,['Icelandic'],391810,99.8301,2023,,,,5.593075516113534,0.998301,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.1224379769645836,2.1224379769645836,2.1224379769645836,2.1224379769645836,83,False,Iceland,,25-05-2025,unknown,,38.750868118707864,34.78630596335611,42.863647138471535,7.37245579493912e-15,1.0390677979771093e-17,2.7158657164578517e-14,100,0.9,158,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
PRY,"['Guaraní', 'Spanish']",6109644,81.5781,2024,,,,6.786015905276943,0.8157810000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.10431755397617,2.10431755397617,2.10431755397617,2.10431755397617,84,False,Paraguay,,25-05-2025,unknown,,43.9783770946236,40.33712920577785,47.589884424396104,3.4946770694818457e-17,1.022093133745329e-19,1.2232419226176679e-16,100,0.9,167,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
HRV,['Croatian'],3866233,83.6324,2024,,,,6.587288023403108,0.8363240000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.094131895788017,2.094131895788017,2.094131895788017,2.094131895788017,85,False,Croatia,,25-05-2025,unknown,,41.71784378319441,38.226117336805196,45.24636311975247,2.6893678935883976e-16,1.0123666911502136e-18,9.571248665003395e-16,100,0.9,164,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
MKD,['Macedonian'],1822612,87.1819,2023,,,,6.260694225323314,0.871819,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.0747780342807656,1.5560835257105743,2.0747780342807656,2.0747780342807656,86,False,North Macedonia,,25-05-2025,unknown,,38.4688736771395,35.03519667584262,41.93460062540308,5.602992311646233e-15,2.573992091379492e-17,2.1326144539954352e-14,100,0.9,159,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
MNG,['Mongolian'],3544835,83.0162,2023,,,,6.549596025060067,0.830162,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.066808231286316,1.5501061734647368,2.066808231286316,2.066808231286316,87,False,Mongolia,,25-05-2025,unknown,,39.99627573086399,36.50502308878205,43.51938692821806,1.4289012823203533e-15,5.4758736517806316e-18,5.110019375704798e-15,100,0.9,162,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
GEO,['Georgian'],4000921,81.8843,2023,,,,6.602159976122113,0.818843,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,2.054989006466388,1.541241754849791,2.054989006466388,2.054989006466388,88,False,Georgia,,25-05-2025,unknown,,39.80285416651489,36.243198560544926,43.37023247838006,1.8116199936488872e-15,6.334890686704037e-18,6.591820975216287e-15,100,0.9,161,False,False,True,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
BHS,['English'],398165,94.8186,2023,,,,5.600063081470082,0.9481860000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.0184094760450884,2.5230118450563603,2.0184094760450884,2.0184094760450884,89,False,Bahamas,,25-05-2025,unknown,,33.143550255782934,29.624601025259572,36.808794132670194,1.0601641485096093e-12,3.8027293187225245e-15,4.035076511307201e-12,100,0.9,147,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
ALB,['Albanian'],2363314,83.1356,2023,,,,6.373521427687243,0.831356,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,2.014138376561864,2.014138376561864,2.014138376561864,2.014138376561864,90,True,Albania,Albania,25-05-2025,unknown,,36.15207225097876,32.72643500661795,39.642527035972726,5.4497718747496354e-14,2.4078564662555756e-16,2.0044197865245965e-13,100,0.9,156,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
GHA,['English'],33742380,69.9445,2023,,,,7.52817571205314,0.6994450000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,2.0015485820248458,2.501935727531057,2.0015485820248458,2.0015485820248458,91,True,Ghana,Ghana,25-05-2025,unknown,,47.21783848819534,42.29095799634428,52.303409590013345,9.053021670463706e-18,1.0079705985188084e-21,1.817682859630332e-17,100,0.9,171,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
TUN,['Arabic'],11972169,72.3542,2023,2025 Q2 P,69000.0,60.0,7.078172838743614,0.723542,False,4.838855384814572,p10,0.05,4.815572229111593,4.838855384814572,0.38753137844744096,1.25,1.0,0.75,0.75,False,1.9846858913640795,1.4885144185230597,1.9846858913640795,1.9846858913640795,92,True,Tunisia,Tunisia,25-05-2025,unknown,,47.67003258635874,42.0203910113539,53.541673293658086,9.670202439538529e-18,2.9911536416403336e-22,2.3672068600671942e-17,100,0.9,170,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
BTN,['Dzongkha'],784043,88.426,2023,,,,5.894339881754102,0.88426,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,1.9812440407389291,1.485933030554197,1.9812440407389291,1.9812440407389291,93,True,Bhutan,Bhutan,25-05-2025,unknown,,32.18565243213296,28.837832532666432,35.60597039224305,2.2030356792265793e-12,1.224747205749523e-14,8.6268290871518e-12,100,0.9,145,False,False,True,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
MAC,"['Portuguese', 'Chinese']",685900,89.1806,2023,,,,5.836260802858487,0.891806,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.978462848044467,1.978462848044467,1.978462848044467,1.978462848044467,94,True,Macao,Macao,25-05-2025,unknown,,31.85130274524548,28.493357910731348,35.286506597531556,3.043045467167886e-12,1.670605182443762e-14,1.2029169606722088e-11,100,0.9,143,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
TTO,['English'],1367764,84.6994,2023,,,,6.136011168773308,0.846994,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.9755557683548137,2.469444710443517,1.9755557683548137,1.9755557683548137,95,True,Trinidad and Tobago,Trinidad and Tobago,25-05-2025,unknown,,32.99254415875788,29.62033798855778,36.391030847947164,1.0354627926576174e-12,5.709138473702912e-15,4.0517337596578085e-12,100,0.9,148,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
ARM,['Armenian'],3076200,79.9966,2023,,,,6.488014567824043,0.799966,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,1.9729049575132567,1.4796787181349425,1.9729049575132567,1.9729049575132567,96,False,Armenia,,25-05-2025,unknown,,35.011426218658144,31.51462450190476,38.579023443300336,1.7930106623659337e-13,6.787265066554778e-16,6.484621273933062e-13,100,0.9,153,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
BWA,"['English', 'Tswana']",2359609,81.36,2023,,,,6.372840043982482,0.8136,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.97090992531469,2.4636374066433624,1.97090992531469,1.97090992531469,97,False,Botswana,,25-05-2025,unknown,,34.145228317226646,30.6969475447964,37.626827431911046,3.8026100861992523e-13,1.7154344953494397e-15,1.4308108959196729e-12,100,0.9,150,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
MDA,['Romanian'],2749076,80.2126,2023,,,,6.439186746363795,0.8021259999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.9633441507034577,1.9633441507034577,1.9633441507034577,1.9633441507034577,98,False,"Moldova, Republic of",,25-05-2025,unknown,,34.243434252939835,30.77759831575008,37.76588052770112,3.628850650980017e-13,1.498256333909955e-15,1.3234075670534478e-12,100,0.9,151,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
MNE,['Montenegrin'],623327,88.8826,2024,,,,5.7947159391766885,0.888826,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.9578153094748663,1.9578153094748663,1.9578153094748663,1.9578153094748663,99,False,Montenegro,,25-05-2025,unknown,,30.778948838945155,27.439307869721123,34.19401335631685,8.283058474474367e-12,4.8270173203850713e-14,3.32379291574669e-11,100,0.9,142,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
CUB,['Spanish'],9748007,71.275,2023,,,,6.988915832377714,0.7127500000000001,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.893519818196959,1.893519818196959,1.893519818196959,1.893519818196959,100,False,Cuba,,25-05-2025,unknown,,35.72275045301324,31.696612778841875,39.87774885479749,1.802172100488081e-13,1.914454264438383e-16,5.436868947219995e-13,100,0.9,152,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
BOL,"['Aymara', 'Guaraní', 'Quechua', 'Spanish']",11365333,70.2368,2023,,,,7.055582164913061,0.702368,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.8837375250853878,1.8837375250853878,1.8837375250853878,1.8837375250853878,101,False,"Bolivia, Plurinational State of",,25-05-2025,unknown,,35.96012446536055,31.80440546337644,40.24221862960358,1.6283003717968905e-13,1.3418640106865032e-16,4.897897194428848e-13,100,0.9,154,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
ABW,"['Dutch', 'Papiamento']",107566,97.17,2017,,,,5.031675019046017,0.9717,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.8585215660452965,1.8585215660452965,1.8585215660452965,1.8585215660452965,102,False,Aruba,,25-05-2025,unknown,,25.483598802895493,22.138688048935343,29.052019711801,1.3536601537112592e-09,7.015271504220915e-12,5.375786953301527e-09,100,0.9,124,False,False,True,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
MUS,"['English', 'French', 'Mauritian Creole']",1243741,79.5,2023,,,,6.094729951108975,0.795,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.841808253253954,2.3022603165674425,1.841808253253954,1.841808253253954,103,False,Mauritius,,25-05-2025,unknown,,27.268311981155463,23.993167266997165,30.561783725765626,2.2822755398824622e-10,1.630666742859512e-12,9.119844575357197e-10,100,0.9,132,False,False,True,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
MDV,['Maldivian'],515132,84.6851,2023,,,,5.711918529091912,0.846851,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,0.75,False,1.83870402900667,1.3790280217550026,1.83870402900667,1.83870402900667,104,False,Maldives,,25-05-2025,unknown,,25.62283788165108,22.478033721645584,28.854893132656898,9.59448320973054e-10,8.485923360130526e-12,3.8875170716505945e-09,100,0.9,128,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
GUY,['English'],772975,81.7221,2023,,,,5.888165447944686,0.817221,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.8291206014903654,2.2864007518629568,1.8291206014903654,1.8291206014903654,105,False,Guyana,,25-05-2025,unknown,,25.88691528224216,22.709981747045237,29.119222648110277,7.709698952720302e-10,6.574489954201671e-12,3.114565763968308e-09,100,0.9,129,False,False,True,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
BMU,['English'],64055,98.37,2017,,,,4.80655303552734,0.9837,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.7972944314849184,2.246618039356148,1.7972944314849184,1.7972944314849184,106,False,Bermuda,,25-05-2025,unknown,,23.16459762424754,19.88290369843112,26.671278702404734,1.1284688294705179e-08,6.963934408600837e-11,4.607278677077406e-08,100,0.9,121,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
FJI,"['English', 'Fijian', 'Fiji Hindi']",900869,79.3485,2023,,,,5.954661642573458,0.793485,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.25,False,1.7960508524093486,2.2450635655116855,1.7960508524093486,1.7960508524093486,107,False,Fiji,,25-05-2025,one,1.0,24.967201391290637,21.80428105465262,28.175247579040985,1.8419566544343286e-09,1.634982849795642e-11,7.397123138866032e-09,100,0.9,123,True,True,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
AND,['Catalan'],88406,95.4456,2023,,,,4.946481741013802,0.954456,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.794630900882126,1.794630900882126,1.794630900882126,1.794630900882126,108,False,Andorra,,25-05-2025,unknown,,22.925260207657878,19.748457364707686,26.296862358600826,1.2818476812505337e-08,9.984394801464167e-11,5.2346643193102324e-08,100,0.9,120,False,False,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
FRO,"['Danish', 'Faroese']",54885,97.582,2017,,,,4.739453668542288,0.9758199999999999,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.7580078733459599,1.7580078733459599,1.7580078733459599,1.7580078733459599,109,False,Faroe Islands,,25-05-2025,one,1.0,21.705073663449095,18.535618957808815,25.097493163123477,4.024956044081802e-08,3.161750627431399e-10,1.6523088844172143e-07,100,0.9,115,True,True,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
GAB,['French'],2469296,71.9256,2023,,,,6.392573152897294,0.719256,True,,p10,0.05,4.815572229111593,4.815572229111593,0.3801218363708463,1.25,1.0,0.75,1.0,False,1.7477608973856544,1.7477608973856544,1.7477608973856544,1.7477608973856544,110,False,Gabon,,25-05-2025,one,1.0,25.571224838196706,22.16262346619989,29.05141042562666,1.3515228385195553e-09,7.0193999616155575e-12,5.254314861242668e-09,100,0.9,125,True,True,False,bayes-v1,bayes-v1_20251220T164958Z,no-language,p10,0.05,1.25,1.0,0.75,100,1500,1500,0.9,0,0.9
