alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_likelihood,bayes_total_countries,bayes_target_total_nonzero,bayes_target_total_zero,bayes_target_total_one,bayes_target_total_multi,bayes_expected_total_nonzero_mean,bayes_expected_total_zero_mean,bayes_expected_total_one_mean,bayes_expected_total_multi_mean,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_alpha_prior_sigma,bayes_beta_prior_sigma,bayes_nb_alpha_sigma,bayes_nb_alpha_mean,bayes_nb_alpha_hdi_low,bayes_nb_alpha_hdi_high,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_english_speakers_rate,run_label,run_id,bayes_rank
SLV,['Spanish'],6029976,13.83333333,-88.91666666,67.6558,2023,,8567.353463964862,6.78031558360146,0.676558,1.25,1.0,0.75,1.0,False,4.587276750610237,4.587276750610237,4.587276750610237,4.587276750610237,113,False,El Salvador,,25-05-2025,False,unknown,,,False,4.925705727748932,3.906605357553345,6.091845260166438,176.04086669170457,49.72985009078286,442.2367024720102,0.029171733453309753,0.024973844168450065,0.033485894592119606,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,10.437990639656476,0.870278,,-1.2124203007276357,0.6933255705747395,0.0,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,128
MCO,['French'],38423,43.73333333,7.4,99.1497,2023,,1330.0941134706977,4.584591270795872,0.991497,1.25,1.0,0.75,1.0,False,4.545608491220294,4.545608491220294,4.545608491220294,4.545608491220294,114,False,Monaco,,25-05-2025,False,unknown,,,False,2.523362695921585,1.281316110179636,3.99915401508538,18.97388839739841,3.601377149507226,54.55198510921032,0.03199081466234984,0.027191085665812232,0.036718102092293,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,14.826775413182107,0.8021259999999999,,0.403808886838146,0.45491954441106386,0.0,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,36
SUR,['Dutch'],616500,4.0,-56.0,78.3958,2023,87.09,7378.231855641007,5.789933080931751,0.7839579999999999,1.25,1.0,0.75,1.0,False,4.539064358261093,4.539064358261093,4.539064358261093,4.539064358261093,115,False,Suriname,,25-05-2025,False,unknown,,,False,4.958951223446841,3.1383457060878235,6.935947854829184,305.11458716072787,23.065680619884176,1028.5938837010408,0.029155313246054276,0.024632696364190246,0.034017241956887344,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,15.504464208478591,0.898251,0.26,0.6533769261850803,0.7911793645921785,-0.4535403791928677,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,129
PAN,['Spanish'],4064780,9.0,-80.0,68.5485,2023,,8415.733461218451,6.60903704504163,0.685485,1.25,1.0,0.75,1.0,False,4.530395758820362,4.530395758820362,4.530395758820362,4.530395758820362,116,False,Panama,,25-05-2025,False,unknown,,,False,4.66384808953119,3.705940989475274,5.770862046675558,131.73472693850653,40.688316590494196,320.81417490703353,0.029477322355721577,0.02520597775295213,0.033826124888438856,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,3.5553480614894135,,,-3.7470462613168256,0.0,0.0,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,117
MMR,['Burmese'],51316756,22.0,98.0,58.5357,2023,4.45,8669.84478633941,7.710259194549563,0.585357,1.25,1.0,0.75,0.75,False,4.513254191343949,3.3849406435079614,4.513254191343949,4.513254191343949,117,False,Myanmar,,25-05-2025,False,unknown,,,False,5.182382075332991,3.5536208155922777,7.155602840118751,381.7010954630125,34.939598576912864,1281.2647121613259,0.028881348231527836,0.024461816809653952,0.03333868751794823,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,13.342826539683236,0.888826,,-0.1426753009197186,0.7582092859944463,0.0,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,135
LIE,['German'],40900,47.26666666,9.53333333,97.3444,2023,,1103.0639621616363,4.611723308007342,0.973444,1.25,1.0,0.75,1.0,False,4.489254383839898,4.489254383839898,4.489254383839898,4.489254383839898,118,False,Liechtenstein,,25-05-2025,True,observed_multi,225.0,,False,2.4856257362882355,1.267200604319231,3.937768992759226,17.9445129609023,3.5508982868258507,51.30401401149392,0.032035791525414484,0.02725166606442899,0.036765178849383934,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,16.895729649488754,0.512,0.47,1.1657291898404791,-0.5599851795407268,0.23302281872028602,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,34
KIR,"['English', 'Gilbertese']",120740,1.41666666,173.0,88.0,2023,24.21,13835.747667249623,5.081851171517454,0.88,1.25,1.0,0.75,1.25,False,4.472029030935359,5.590036288669199,4.472029030935359,4.472029030935359,119,False,Kiribati,,25-05-2025,False,unknown,,,False,2.4509609758194184,1.224924300788415,3.8722238505908124,17.068615478208255,3.4039084130800363,48.04912362333396,0.032074601673531274,0.027324423140907314,0.03676448593334014,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,10.845835818729572,0.764208,0.78,-1.062225812631014,0.32227663297670806,1.246520872782561,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,33
SYC,"['Seychellois Creole', 'English', 'French']",122729,-4.58333333,55.66666666,87.4009,2023,37.93,8406.135789880173,5.088947195586477,0.8740089999999999,1.25,1.0,0.75,1.25,False,4.447785649467341,5.559732061834176,4.447785649467341,4.447785649467341,120,False,Seychelles,,25-05-2025,True,observed_multi,84.0,,False,2.807502608133966,1.8196328455081487,4.020719106353822,21.662952251767027,6.169592891094657,55.741175313940275,0.03167478141004813,0.027035342686179763,0.03634135864612102,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,17.058883854432864,0.3465,,1.2258129263899311,-1.138929265262177,0.0,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,49
NCL,['French'],264596,-21.5,165.5,82.0058,2017,,16250.330845857748,5.422583274503567,0.820058,1.25,1.0,0.75,1.0,False,4.4468327949228454,4.4468327949228454,4.4468327949228454,4.4468327949228454,121,False,New Caledonia,,25-05-2025,False,unknown,,,False,3.196240856554023,2.3289460694099557,4.266679369677101,29.96137501927352,10.267115057862968,71.28453366835687,0.031218555270377618,0.02665789068976324,0.03579503791239484,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,17.08553695903627,0.231879,,1.2356282916498367,-1.5398908969810794,0.0,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,59
SEN,['French'],18593258,14.0,-14.0,60.6122,2023,,4569.936356771596,7.26935549560564,0.606122,1.25,1.0,0.75,1.0,False,4.406116291707482,4.406116291707482,4.406116291707482,4.406116291707482,122,False,Senegal,,25-05-2025,False,unknown,,,False,5.459376176454017,4.238323398395168,6.859811191627956,335.5498515777102,69.29158002588755,953.1870967886057,0.028560926971289462,0.0244117966383397,0.03290801628570081,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,15.62547006383628,0.9437760000000001,0.831,0.6979389645140528,0.9504327150602694,1.4132576494186124,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,151
KHM,['Khmer'],17577760,13.0,105.0,60.7171,2023,,9914.893053324236,7.244963530486225,0.607171,1.25,1.0,0.75,0.75,False,4.398931751768852,3.2991988138266386,4.398931751768852,4.398931751768852,123,False,Cambodia,,25-05-2025,False,unknown,,,False,5.421026355928129,4.21240991664635,6.806108500940985,320.7016752065003,67.5190595099233,903.3485784381928,0.028604675717751896,0.024447608500132167,0.03294624194853455,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,11.701394752350417,0.88,0.2421,-0.7471546957829119,0.7273346001903526,-0.5120617184435604,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,149
LAO,['Lao'],7647000,18.0,105.0,63.6255,2023,,9455.383447078086,6.88349109018893,0.636255,1.25,1.0,0.75,0.75,False,4.379655623588158,3.2847417176911184,4.379655623588158,4.379655623588158,124,False,Lao People's Democratic Republic,,25-05-2025,False,unknown,,,False,4.917164704352093,3.8710040211703665,6.121468019503822,177.58688585481337,47.99054553650193,455.532985219751,0.02918416239340509,0.024955572509266884,0.033516874910294724,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,15.518438813485714,0.834933,0.4,0.6585232629645598,0.5696834031437751,0.0041684194159015584,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,126
BRB,['English'],267800,13.16666666,-59.53333333,79.9923,2023,98.57,6733.941320680728,5.42781057267599,0.799923,1.25,1.0,0.75,1.25,False,4.341830516726696,5.42728814590837,4.341830516726696,4.341830516726696,125,False,Barbados,,25-05-2025,False,unknown,,,False,4.70312119860359,2.5816789833159044,7.009516805802269,314.1506511477066,13.21931711508667,1107.1194409516143,0.02946078590683799,0.024701403346482586,0.034581663805870966,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,12.49799571223921,0.799923,0.9856999999999999,-0.4537956479704787,0.44721311649055473,1.9190258718813025,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,118
GIB,['English'],38000,36.13333333,-5.35,94.4445,2016,100.0,2003.4594911670542,4.57978359661681,0.9444450000000001,1.25,1.0,0.75,1.25,False,4.325353718906763,5.406692148633454,4.325353718906763,4.325353718906763,126,False,Gibraltar,,25-05-2025,False,unknown,,,False,3.923079591193231,1.6708236042865985,6.285297742006643,150.3097498732766,5.3165474715804875,536.6240670161059,0.030359445560615057,0.025367857126995814,0.035612999365418896,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,16.480230830640718,0.265014,,1.0127161456665594,-1.4239796445316517,0.0,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,93
CPV,['Portuguese'],491233,16.5388,-23.0418,73.539,2023,,4544.570455698424,5.6912875341031945,0.73539,1.25,1.0,0.75,1.0,False,4.185315939704148,4.185315939704148,4.185315939704148,4.185315939704148,127,False,Cabo Verde,,25-05-2025,False,unknown,,,False,3.270620308723531,2.45942133984643,4.240561342300126,31.210319385372728,11.698040410011924,69.44682434469838,0.03113422599859329,0.02658907564203866,0.03571132111511434,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,13.104673835968857,0.73539,,-0.2303782462003268,0.22146690087809326,0.0,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,63
GUM,"['Chamorro', 'English', 'Spanish']",153836,13.46666666,144.78333333,80.5055,2017,91.09,11880.866232958191,5.187057978975404,0.805055,1.25,1.0,0.75,1.25,False,4.1758669612640436,5.219833701580054,4.1758669612640436,4.1758669612640436,128,False,Guam,,25-05-2025,False,unknown,,,False,4.096682759276249,2.2281422800779374,6.132745930351701,132.94379820115404,9.282605876720243,460.6996354157875,0.030164722487825146,0.025345302545280297,0.035216648715664337,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,13.55800198552004,0.817221,0.9055,-0.06343404076342538,0.5077241424410659,1.6568241172497074,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,98
NAM,"['Afrikaans', 'German', 'English', 'Herero', 'Khoekhoe', 'Kwangali', 'Lozi', 'Ndonga', 'Tswana']",3022401,-22.0,17.0,64.4061,2023,17.24,8645.062200942311,6.480352084269662,0.644061,1.25,1.0,0.75,1.25,False,4.1737420437468025,5.217177554683503,4.1737420437468025,4.1737420437468025,129,False,Namibia,,25-05-2025,True,observed_zero,0.0,,False,3.623556215366975,2.487807690199442,4.982833235262994,53.080400547142744,12.034863044080835,145.88712965103676,0.030710256653719622,0.02614311016983955,0.03534114635496822,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,12.485959413390752,0.820058,,-0.45822817736369237,0.5176483984603514,0.0,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,83
NPL,['Nepali'],29911840,28.0,84.0,55.7716,2023,35.8,7274.024934828563,7.475843129088429,0.557716,1.25,1.0,0.75,0.75,False,4.169397326582682,3.127047994937011,4.169397326582682,4.169397326582682,130,False,Nepal,,25-05-2025,True,observed_multi,7.0,,False,5.485285045391864,4.197812614122139,7.000834782709589,365.8831140140789,66.54062310620519,1097.5489917639134,0.028534074742858632,0.024360884107349226,0.032926172354283405,0.9,1.0,3194.0,28.0,6.0,4.0,18.0,27.0,3.4519847490931714,2.64426256338845,4.414661162978579,0.0,0.0,negbin,248.0,95.0,153.0,6.0,89.0,99.08578587329711,148.9142141267029,9.590990484054746,89.49479538924237,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04047506678638482,0.03444632011245308,0.04657719761483551,13.730253764146203,2.7154470463038853,2.0956020681724836,1.272894120971566,2.955532252952872,0.6720803074074077,0.2858652572532328,1.3610010689390164,0.6076474575644943,2.0592473905281543,0.39872499999999994,0.3058713322215732,0.8303452505180168,-0.2710305698637994,1.9576674918958852,9.365633256382218,0.816554,0.9667,-1.6073303707781241,0.5053908753403035,1.8569082492129698,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0_eng1-usecensored1-seed2,nb-negbin-27-censored-eng1-expect0s-fixed-config-data-dist0-eng1-usecensored1-seed2_20251221T175526Z,153
