alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,run_label,run_id,bayes_rank
KHM,['Khmer'],17577760,13.0,105.0,60.7171,2023,,9914.893053324236,7.244963530486225,0.607171,1.25,1.0,0.75,0.75,False,4.398931751768852,3.2991988138266386,4.398931751768852,4.398931751768852,123,False,Cambodia,,25-05-2025,False,unknown,,4.489764009442376,4.37628785762277,4.597860070295982,89.30117068178637,79.54221266707337,99.27165383099748,2.7314118563492903e-32,7.650576138637764e-42,2.269100672801393e-33,0.9,1.0,3889.0,22.0,5.0,4.0,13.0,-1.9363501916736616,-2.0640113076328412,-1.8116528877413218,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.477700764485824,5.334662389417564,5.623673033444235,0.6901696809523811,0.27582698083674123,2.973591171750585,2.8384227562263837,3.1136774606320974,8.738194412333426,0.7536433696948793,3.2178974185988447,3.1147604288628226,3.3213679775108402,11.701394752350417,0.88,9.535083206415052,-0.848871872118528,0.6882224446345127,1.0573818149614391,nb-ablate-dist-eng-dist1_eng0-seed2,nb-ablate-dist-eng-dist1-eng0-seed2_20251221T141112Z,209
LAO,['Lao'],7647000,18.0,105.0,63.6255,2023,,9455.383447078086,6.88349109018893,0.636255,1.25,1.0,0.75,0.75,False,4.379655623588158,3.2847417176911184,4.379655623588158,4.379655623588158,124,False,Lao People's Democratic Republic,,25-05-2025,False,unknown,,2.9311634762507635,2.8370685377228906,3.0205203359878605,18.778815777050003,17.065664800294485,20.501956819690523,2.1209817492839331e-07,2.5580476361664408e-08,6.616057085269288e-07,0.9,1.0,3889.0,22.0,5.0,4.0,13.0,-1.9363501916736616,-2.0640113076328412,-1.8116528877413218,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.477700764485824,5.334662389417564,5.623673033444235,0.6901696809523811,0.27582698083674123,2.973591171750585,2.8384227562263837,3.1136774606320974,8.738194412333426,0.7536433696948793,3.2178974185988447,3.1147604288628226,3.3213679775108402,15.518438813485714,0.834933,8.21631142681249,0.5489021475380477,0.5248337875013854,-0.6924800330058309,nb-ablate-dist-eng-dist1_eng0-seed2,nb-ablate-dist-eng-dist1-eng0-seed2_20251221T141112Z,179
BRB,['English'],267800,13.16666666,-59.53333333,79.9923,2023,98.57,6733.941320680728,5.42781057267599,0.799923,1.25,1.0,0.75,1.25,False,4.341830516726696,5.42728814590837,4.341830516726696,4.341830516726696,125,False,Barbados,,25-05-2025,False,unknown,,-3.476889396669629,-3.692283730145992,-3.274272290803497,0.031153372823025344,0.024915038800879207,0.0378444000567532,0.030182893541427707,0.024301948935975135,0.03643896312522406,0.9,1.0,3889.0,22.0,5.0,4.0,13.0,-1.9363501916736616,-2.0640113076328412,-1.8116528877413218,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.477700764485824,5.334662389417564,5.623673033444235,0.6901696809523811,0.27582698083674123,2.973591171750585,2.8384227562263837,3.1136774606320974,8.738194412333426,0.7536433696948793,3.2178974185988447,3.1147604288628226,3.3213679775108402,12.49799571223921,0.799923,8.815064376212705,-0.557162342982292,0.3979063930391229,0.10199779759277992,nb-ablate-dist-eng-dist1_eng0-seed2,nb-ablate-dist-eng-dist1-eng0-seed2_20251221T141112Z,85
GIB,['English'],38000,36.13333333,-5.35,94.4445,2016,100.0,2003.4594911670542,4.57978359661681,0.9444450000000001,1.25,1.0,0.75,1.25,False,4.325353718906763,5.406692148633454,4.325353718906763,4.325353718906763,126,False,Gibraltar,,25-05-2025,False,unknown,,-11.010372429259954,-11.382393304192854,-10.64046761343665,1.695358150143227e-05,1.1395345863419805e-05,2.392884742022773e-05,1.695327931132487e-05,1.139521601025188e-05,2.392827483733934e-05,0.9,1.0,3889.0,22.0,5.0,4.0,13.0,-1.9363501916736616,-2.0640113076328412,-1.8116528877413218,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.477700764485824,5.334662389417564,5.623673033444235,0.6901696809523811,0.27582698083674123,2.973591171750585,2.8384227562263837,3.1136774606320974,8.738194412333426,0.7536433696948793,3.2178974185988447,3.1147604288628226,3.3213679775108402,16.480230830640718,0.265014,8.483555345871364,0.9011034510494623,-1.541385399146379,-0.33787740554946444,nb-ablate-dist-eng-dist1_eng0-seed2,nb-ablate-dist-eng-dist1-eng0-seed2_20251221T141112Z,158
CPV,['Portuguese'],491233,16.5388,-23.0418,73.539,2023,,4544.570455698424,5.6912875341031945,0.73539,1.25,1.0,0.75,1.0,False,4.185315939704148,4.185315939704148,4.185315939704148,4.185315939704148,127,False,Cabo Verde,,25-05-2025,False,unknown,,-4.634356250861319,-4.815206891693737,-4.4604565842753265,0.009768569930035994,0.008105545935736449,0.011557086300840045,0.00967252422280159,0.008040111609520475,0.011424288910588573,0.9,1.0,3889.0,22.0,5.0,4.0,13.0,-1.9363501916736616,-2.0640113076328412,-1.8116528877413218,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.477700764485824,5.334662389417564,5.623673033444235,0.6901696809523811,0.27582698083674123,2.973591171750585,2.8384227562263837,3.1136774606320974,8.738194412333426,0.7536433696948793,3.2178974185988447,3.1147604288628226,3.3213679775108402,13.104673835968857,0.73539,8.42190851154044,-0.33500118737040735,0.16394450938207636,-0.41967582216113364,nb-ablate-dist-eng-dist1_eng0-seed2,nb-ablate-dist-eng-dist1-eng0-seed2_20251221T141112Z,106
GUM,"['Chamorro', 'English', 'Spanish']",153836,13.46666666,144.78333333,80.5055,2017,91.09,11880.866232958191,5.187057978975404,0.805055,1.25,1.0,0.75,1.25,False,4.1758669612640436,5.219833701580054,4.1758669612640436,4.1758669612640436,128,False,Guam,,25-05-2025,False,unknown,,-2.1095604902826404,-2.370439738955441,-1.86179856210356,0.12273430915804569,0.09343962920100961,0.15539289617543098,0.10826351923729918,0.08510416029815047,0.13302855806116234,0.9,1.0,3889.0,22.0,5.0,4.0,13.0,-1.9363501916736616,-2.0640113076328412,-1.8116528877413218,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.477700764485824,5.334662389417564,5.623673033444235,0.6901696809523811,0.27582698083674123,2.973591171750585,2.8384227562263837,3.1136774606320974,8.738194412333426,0.7536433696948793,3.2178974185988447,3.1147604288628226,3.3213679775108402,13.55800198552004,0.817221,8.91732552680969,-0.16899568686456073,0.46061961981456445,0.23768684457316494,nb-ablate-dist-eng-dist1_eng0-seed2,nb-ablate-dist-eng-dist1-eng0-seed2_20251221T141112Z,55
NAM,"['Afrikaans', 'German', 'English', 'Herero', 'Khoekhoe', 'Kwangali', 'Lozi', 'Ndonga', 'Tswana']",3022401,-22.0,17.0,64.4061,2023,17.24,8645.062200942311,6.480352084269662,0.644061,1.25,1.0,0.75,1.25,False,4.1737420437468025,5.217177554683503,4.1737420437468025,4.1737420437468025,129,False,Namibia,,25-05-2025,True,observed_zero,0.0,0.7708083880971797,0.6658699396815692,0.8706701397645257,2.165726834235218,1.9461828483812544,2.388510954788588,0.24850530195093723,0.2191846367109687,0.27795031398961184,0.9,1.0,3889.0,22.0,5.0,4.0,13.0,-1.9363501916736616,-2.0640113076328412,-1.8116528877413218,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.477700764485824,5.334662389417564,5.623673033444235,0.6901696809523811,0.27582698083674123,2.973591171750585,2.8384227562263837,3.1136774606320974,8.738194412333426,0.7536433696948793,3.2178974185988447,3.1147604288628226,3.3213679775108402,12.485959413390752,0.820058,9.695930082611039,-0.5615699488557729,0.4709050530647626,1.2708075315057334,nb-ablate-dist-eng-dist1_eng0-seed2,nb-ablate-dist-eng-dist1-eng0-seed2_20251221T141112Z,27
NPL,['Nepali'],29911840,28.0,84.0,55.7716,2023,35.8,7274.024934828563,7.475843129088429,0.557716,1.25,1.0,0.75,0.75,False,4.169397326582682,3.127047994937011,4.169397326582682,4.169397326582682,130,False,Nepal,,25-05-2025,False,unknown,,3.700663562951951,3.565213213260515,3.830018304979688,40.602743005659136,35.34698905833993,46.0633814167625,5.884992113887055e-15,4.552851114569443e-19,1.575252819019966e-14,0.9,1.0,3889.0,22.0,5.0,4.0,13.0,-1.9363501916736616,-2.0640113076328412,-1.8116528877413218,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.477700764485824,5.334662389417564,5.623673033444235,0.6901696809523811,0.27582698083674123,2.973591171750585,2.8384227562263837,3.1136774606320974,8.738194412333426,0.7536433696948793,3.2178974185988447,3.1147604288628226,3.3213679775108402,9.365633256382218,0.816554,9.545695956329675,-1.7042108943795031,0.4582014372351207,1.0714637406326217,nb-ablate-dist-eng-dist1_eng0-seed2,nb-ablate-dist-eng-dist1-eng0-seed2_20251221T141112Z,202
HND,['Spanish'],9892632,15.0,-86.5,58.2789,2023,,8306.703236709109,6.995311853882634,0.582789,1.25,1.0,0.75,1.0,False,4.0767908000124065,4.0767908000124065,4.0767908000124065,4.0767908000124065,131,False,Honduras,,25-05-2025,False,unknown,,2.318270482721348,2.2109166026806557,2.4198924935439567,10.178573196403438,9.12407575117313,11.24465037841067,0.0004555798258717782,0.00014704706026542213,0.0009946109683768337,0.9,1.0,3889.0,22.0,5.0,4.0,13.0,-1.9363501916736616,-2.0640113076328412,-1.8116528877413218,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.477700764485824,5.334662389417564,5.623673033444235,0.6901696809523811,0.27582698083674123,2.973591171750585,2.8384227562263837,3.1136774606320974,8.738194412333426,0.7536433696948793,3.2178974185988447,3.1147604288628226,3.3213679775108402,15.167791205946209,0.8363240000000001,7.373095624812952,0.42049752133426255,0.5298768039451732,-1.8113325777325544,nb-ablate-dist-eng-dist1_eng0-seed2,nb-ablate-dist-eng-dist1-eng0-seed2_20251221T141112Z,142
GTM,['Spanish'],18079810,15.5,-90.25,56.0535,2023,,8506.069378051501,7.25719386217999,0.560535,1.25,1.0,0.75,1.0,False,4.067911161537061,4.067911161537061,4.067911161537061,4.067911161537061,132,False,Guatemala,,25-05-2025,False,unknown,,3.389178927620178,3.2633237469269205,3.508589006551715,29.72300677731098,26.13626326491135,33.40110577929272,2.8786407508722247e-11,1.0419453080718702e-13,1.1652218730406152e-10,0.9,1.0,3889.0,22.0,5.0,4.0,13.0,-1.9363501916736616,-2.0640113076328412,-1.8116528877413218,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.477700764485824,5.334662389417564,5.623673033444235,0.6901696809523811,0.27582698083674123,2.973591171750585,2.8384227562263837,3.1136774606320974,8.738194412333426,0.7536433696948793,3.2178974185988447,3.1147604288628226,3.3213679775108402,12.585720675740419,,8.883062173766731,-0.5250380937220304,0.0,0.1922232281987124,nb-ablate-dist-eng-dist1_eng0-seed2,nb-ablate-dist-eng-dist1-eng0-seed2_20251221T141112Z,200
BLZ,"['Belizean Creole', 'English', 'Spanish']",417634,17.25,-88.75,72.3595,2023,81.65,8254.296742517694,5.620795847779911,0.723595,1.25,1.0,0.75,1.25,False,4.067179771474305,5.083974714342881,4.067179771474305,4.067179771474305,133,False,Belize,,25-05-2025,False,unknown,,-2.539306713465079,-2.724461191891793,-2.3606790507764934,0.07940626974546969,0.06558153008918416,0.09435612984096968,0.07327639397976053,0.06141859089573833,0.0858601756888184,0.9,1.0,3889.0,22.0,5.0,4.0,13.0,-1.9363501916736616,-2.0640113076328412,-1.8116528877413218,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.477700764485824,5.334662389417564,5.623673033444235,0.6901696809523811,0.27582698083674123,2.973591171750585,2.8384227562263837,3.1136774606320974,8.738194412333426,0.7536433696948793,3.2178974185988447,3.1147604288628226,3.3213679775108402,12.942360729860852,0.723595,9.01861030271211,-0.39443907677744,0.12118219525233093,0.37208035213288426,nb-ablate-dist-eng-dist1_eng0-seed2,nb-ablate-dist-eng-dist1-eng0-seed2_20251221T141112Z,67
DMA,['English'],67408,15.41666666,-61.33333333,83.8255,2023,94.03,6641.679533511476,4.828711441782772,0.8382550000000001,1.25,1.0,0.75,1.25,False,4.047691509631618,5.059614387039523,4.047691509631618,4.047691509631618,134,False,Dominica,,25-05-2025,False,unknown,,-5.88962681192147,-6.180994727616024,-5.610286991747395,0.00280986660672563,0.002068370367492471,0.0036600198134018346,0.002801745471298233,0.0020640966328694214,0.003646648552821444,0.9,1.0,3889.0,22.0,5.0,4.0,13.0,-1.9363501916736616,-2.0640113076328412,-1.8116528877413218,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.477700764485824,5.334662389417564,5.623673033444235,0.6901696809523811,0.27582698083674123,2.973591171750585,2.8384227562263837,3.1136774606320974,8.738194412333426,0.7536433696948793,3.2178974185988447,3.1147604288628226,3.3213679775108402,11.118518984218797,0.8382550000000001,8.801270705271952,-1.0623167766919965,0.5368775694038032,0.0836951474330129,nb-ablate-dist-eng-dist1_eng0-seed2,nb-ablate-dist-eng-dist1-eng0-seed2_20251221T141112Z,121
CYM,['English'],84738,19.3133,-81.2546,81.0677,2017,76.6,7586.076353167158,4.928078209497234,0.810677,1.25,1.0,0.75,1.25,False,3.9950796586405892,4.993849573300737,3.9950796586405892,3.9950796586405892,135,False,Cayman Islands,,25-05-2025,False,unknown,,-5.160398997598074,-5.437396084777037,-4.895715104230319,0.005817372733363707,0.004350798644233861,0.007478560361850025,0.005782722081004766,0.004331910314823924,0.00742284011009434,0.9,1.0,3889.0,22.0,5.0,4.0,13.0,-1.9363501916736616,-2.0640113076328412,-1.8116528877413218,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.477700764485824,5.334662389417564,5.623673033444235,0.6901696809523811,0.27582698083674123,2.973591171750585,2.8384227562263837,3.1136774606320974,8.738194412333426,0.7536433696948793,3.2178974185988447,3.1147604288628226,3.3213679775108402,11.347319422297119,0.810677,8.934201598970995,-0.9785317055977949,0.43689460212358916,0.26007949451864065,nb-ablate-dist-eng-dist1_eng0-seed2,nb-ablate-dist-eng-dist1-eng0-seed2_20251221T141112Z,111
TJK,"['Russian', 'Tajik']",10499000,39.0,71.0,56.791,2023,,5560.601283896435,7.021147935720995,0.5679099999999999,1.25,1.0,0.75,0.75,False,3.9873801241753095,2.990535093131482,3.9873801241753095,3.9873801241753095,136,False,Tajikistan,,25-05-2025,False,unknown,,0.5637419509886156,0.4541161030884055,0.6694785729492009,1.7610535302447223,1.5747808253721283,1.9532185950842031,0.3023820402248981,0.27699937707941047,0.3260629814887899,0.9,1.0,3889.0,22.0,5.0,4.0,13.0,-1.9363501916736616,-2.0640113076328412,-1.8116528877413218,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.477700764485824,5.334662389417564,5.623673033444235,0.6901696809523811,0.27582698083674123,2.973591171750585,2.8384227562263837,3.1136774606320974,8.738194412333426,0.7536433696948793,3.2178974185988447,3.1147604288628226,3.3213679775108402,7.866338923046544,,9.611351325718024,-2.2532416714388637,0.0,1.1585810324823862,nb-ablate-dist-eng-dist1_eng0-seed2,nb-ablate-dist-eng-dist1-eng0-seed2_20251221T141112Z,19
NIC,['Spanish'],6803886,13.0,-85.0,58.2314,2023,,8385.961072901764,6.832757028340634,0.582314,1.25,1.0,0.75,1.0,False,3.978810076201148,3.978810076201148,3.978810076201148,3.978810076201148,137,False,Nicaragua,,25-05-2025,False,unknown,,1.6028926401738803,1.4942658796490538,1.7065720172379821,4.977573137204447,4.456064065878532,5.510040742552212,0.035341312096083495,0.022293308230094327,0.051725820903693966,0.9,1.0,3889.0,22.0,5.0,4.0,13.0,-1.9363501916736616,-2.0640113076328412,-1.8116528877413218,5.0,95.0,1.0,6.0,1.0,True,False,14.01949574190159,2.7308019804754426,5.477700764485824,5.334662389417564,5.623673033444235,0.6901696809523811,0.27582698083674123,2.973591171750585,2.8384227562263837,3.1136774606320974,8.738194412333426,0.7536433696948793,3.2178974185988447,3.1147604288628226,3.3213679775108402,7.427144133408616,,9.67984675851887,-2.4140716374261677,0.0,1.2494667690988674,nb-ablate-dist-eng-dist1_eng0-seed2,nb-ablate-dist-eng-dist1-eng0-seed2_20251221T141112Z,82
