alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_english_speakers_rate,run_label,run_id,bayes_rank
THA,['Thai'],65859640,15.0,100.0,90.8672,2024,27.16,9424.76758538657,7.818619352454832,0.9086719999999999,1.25,1.0,0.75,0.75,False,7.104560484233837,5.328420363175378,7.104560484233837,7.104560484233837,11,False,Thailand,,25-05-2025,False,unknown,,,False,5.800259342868599,5.75033506003171,5.850192233286147,330.56354067127336,314.29595065760594,347.3011369022006,1.4045406851465238e-134,5.12553173107049e-149,1.0007871735825244e-134,0.9,3.67,5.0,23.0,5.0,4.0,14.0,12.0,-0.41850531077220965,-0.5938177848191245,-0.11164424431836327,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.3895266711324497,2.2892467951488,2.5100452568260825,0.6841490590909092,0.2708939338374484,2.779384652882945,2.6278879269134756,2.96383305805347,0.32363846153846154,0.2659810274855117,-2.9303845886407665,-3.075674193313451,-2.768497057535426,16.166790572497078,0.5679099999999999,,0.7305792626005162,-0.42909435971592935,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed0_20251221T160929Z,235
ARE,['Arabic'],11294243,24.0,54.0,100.0,2024,,5670.8964449129635,7.052857127514885,1.0,1.25,1.0,0.75,0.75,False,7.052857127514885,5.289642845636164,7.052857127514885,7.052857127514885,12,False,United Arab Emirates,,25-05-2025,False,unknown,,,False,4.631342934177465,4.568122030215219,4.714692760434618,102.79449526041977,96.36297299075646,111.57452579927671,2.3177586339488806e-41,3.9026910757904645e-47,1.3614533401428383e-40,0.9,3.67,5.0,23.0,5.0,4.0,14.0,12.0,-0.41850531077220965,-0.5938177848191245,-0.11164424431836327,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.3895266711324497,2.2892467951488,2.5100452568260825,0.6841490590909092,0.2708939338374484,2.779384652882945,2.6278879269134756,2.96383305805347,0.32363846153846154,0.2659810274855117,-2.9303845886407665,-3.075674193313451,-2.768497057535426,16.23980368483258,1.0,,0.7571384667458534,1.1659579689909894,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed0_20251221T160929Z,226
NLD,['Dutch'],18100436,52.5,5.75,97.0068,2023,90.0,541.5892661634281,7.257689036201425,0.9700679999999999,1.25,1.0,0.75,1.0,False,7.0404518879698434,7.0404518879698434,7.0404518879698434,7.0404518879698434,13,False,Netherlands,,25-05-2025,True,censored,,2.0,True,-1.6157330385565465,-1.9895532028356433,-1.1816880442163165,0.20540417212490392,0.13675651522018017,0.3067604774462162,0.16523126143526987,0.11927664801458508,0.2257225885935727,0.9,3.67,5.0,23.0,5.0,4.0,14.0,12.0,-0.41850531077220965,-0.5938177848191245,-0.11164424431836327,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.3895266711324497,2.2892467951488,2.5100452568260825,0.6841490590909092,0.2708939338374484,2.779384652882945,2.6278879269134756,2.96383305805347,0.32363846153846154,0.2659810274855117,-2.9303845886407665,-3.075674193313451,-2.768497057535426,15.539516387540328,0.99,,0.5024023968231414,1.1290431519689126,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed0_20251221T160929Z,60
JPN,['Japanese'],123210000,36.0,138.0,86.9815,2023,,9297.2835255448,8.090645957573315,0.869815,1.25,1.0,0.75,0.75,False,7.037365213586633,5.278023910189975,7.037365213586633,7.037365213586633,14,False,Japan,,25-05-2025,False,unknown,,,False,5.372706847765213,5.267617115885511,5.458643982680207,215.87636263102053,193.95324327293687,234.77884423636615,2.6068632717712836e-82,2.5556565629484154e-100,1.1346837451830283e-82,0.9,3.67,5.0,23.0,5.0,4.0,14.0,12.0,-0.41850531077220965,-0.5938177848191245,-0.11164424431836327,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.3895266711324497,2.2892467951488,2.5100452568260825,0.6841490590909092,0.2708939338374484,2.779384652882945,2.6278879269134756,2.96383305805347,0.32363846153846154,0.2659810274855117,-2.9303845886407665,-3.075674193313451,-2.768497057535426,16.83234696442963,0.933917,0.154,0.9726816400795743,0.922013783663999,-0.6377840673154852,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed0_20251221T160929Z,232
BRA,['Portuguese'],213421037,-10.0,-55.0,84.4635,2024,5.0,8673.413338358518,8.329237225785352,0.8446349999999999,1.25,1.0,0.75,1.0,False,7.03516528420121,7.03516528420121,7.03516528420121,7.03516528420121,15,False,Brazil,,25-05-2025,False,unknown,,,False,8.606632669451395,8.50338003710225,8.708175329604947,5479.340842647506,4931.409047886388,6052.189156388744,0.0,0.0,0.0,0.9,3.67,5.0,23.0,5.0,4.0,14.0,12.0,-0.41850531077220965,-0.5938177848191245,-0.11164424431836327,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.3895266711324497,2.2892467951488,2.5100452568260825,0.6841490590909092,0.2708939338374484,2.779384652882945,2.6278879269134756,2.96383305805347,0.32363846153846154,0.2659810274855117,-2.9303845886407665,-3.075674193313451,-2.768497057535426,19.178777472104436,0.8446349999999999,0.05,1.8262177361689858,0.5924309143274922,-1.0287893994746182,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed0_20251221T160929Z,241
FRA,['French'],66351959,46.0,2.0,88.6538,2024,39.0,933.9888303008761,7.821853749662105,0.886538,1.25,1.0,0.75,1.0,False,6.934370579517943,6.934370579517943,6.934370579517943,6.934370579517943,16,False,France,,25-05-2025,True,censored,,2.0,True,4.2751922131364095,4.166139104833979,4.407684656782159,72.12939646844308,64.46607425477849,82.07920187570008,1.2412347786677863e-27,1.8522136069001904e-34,6.487404198688374e-27,0.9,3.67,5.0,23.0,5.0,4.0,14.0,12.0,-0.41850531077220965,-0.5938177848191245,-0.11164424431836327,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.3895266711324497,2.2892467951488,2.5100452568260825,0.6841490590909092,0.2708939338374484,2.779384652882945,2.6278879269134756,2.96383305805347,0.32363846153846154,0.2659810274855117,-2.9303845886407665,-3.075674193313451,-2.768497057535426,18.010483843551544,0.886538,0.39,1.4012399754641425,0.7471150720951013,0.24949726335331665,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed0_20251221T160929Z,221
ITA,"['Italian', 'Catalan']",58927633,42.83333333,12.83333333,89.2207,2024,34.0,1648.6771163328056,7.7703189967427955,0.892207,1.25,1.0,0.75,1.0,False,6.932733001126899,6.932733001126899,6.932733001126899,6.932733001126899,17,False,Italy,,25-05-2025,False,unknown,,,False,4.781076360334139,4.701294865100356,4.883467314642981,119.4594581360247,110.08963142230337,132.08786098057726,3.5466794027187635e-47,5.699460874525786e-56,1.699914103933971e-46,0.9,3.67,5.0,23.0,5.0,4.0,14.0,12.0,-0.41850531077220965,-0.5938177848191245,-0.11164424431836327,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.3895266711324497,2.2892467951488,2.5100452568260825,0.6841490590909092,0.2708939338374484,2.779384652882945,2.6278879269134756,2.96383305805347,0.32363846153846154,0.2659810274855117,-2.9303845886407665,-3.075674193313451,-2.768497057535426,14.854211470395835,0.89473,0.9764,0.2531163081462489,0.7773556901995866,2.4541657900659666,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed0_20251221T160929Z,227
TUR,['Turkish'],85664944,39.0,35.0,87.3079,2024,17.0,3233.5273059631077,7.932803135318054,0.873079,1.25,1.0,0.75,0.75,False,6.925963828580352,5.194472871435265,6.925963828580352,6.925963828580352,18,False,Türkiye,,25-05-2025,False,unknown,,,False,6.7829595872124,6.7157517304395435,6.8137489760638505,883.0153160225315,825.3039399137499,910.2770248236553,0.0,0.0,0.0,0.9,3.67,5.0,23.0,5.0,4.0,14.0,12.0,-0.41850531077220965,-0.5938177848191245,-0.11164424431836327,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.3895266711324497,2.2892467951488,2.5100452568260825,0.6841490590909092,0.2708939338374484,2.779384652882945,2.6278879269134756,2.96383305805347,0.32363846153846154,0.2659810274855117,-2.9303845886407665,-3.075674193313451,-2.768497057535426,9.272657678041044,0.743146,,-1.777226213593505,0.2177861278521367,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed0_20251221T160929Z,241
CHL,['Spanish'],20206953,-30.0,-71.0,94.4574,2023,9.53,11434.350148808817,7.3055008313257455,0.944574,1.25,1.0,0.75,1.0,False,6.9005861422486845,6.9005861422486845,6.9005861422486845,6.9005861422486845,19,False,Chile,,25-05-2025,False,unknown,,,False,7.083986114906069,7.024098028206816,7.161824719465447,1194.1103833789316,1123.3808440695593,1289.2613280913051,0.0,0.0,0.0,0.9,3.67,5.0,23.0,5.0,4.0,14.0,12.0,-0.41850531077220965,-0.5938177848191245,-0.11164424431836327,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.3895266711324497,2.2892467951488,2.5100452568260825,0.6841490590909092,0.2708939338374484,2.779384652882945,2.6278879269134756,2.96383305805347,0.32363846153846154,0.2659810274855117,-2.9303845886407665,-3.075674193313451,-2.768497057535426,16.82153731106627,0.944574,0.0953,0.9687495273229152,0.9613539041644263,-0.8584764999860729,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed0_20251221T160929Z,241
MAR,"['Arabic', 'Berber']",36828330,32.0,-5.0,91.0,2023,14.0,2457.8805046131624,7.566182025989628,0.91,1.25,1.0,0.75,0.75,False,6.8852256436505614,5.163919232737921,6.8852256436505614,6.8852256436505614,20,False,Morocco,,25-05-2025,False,unknown,,,False,6.758520094072568,6.727605922075623,6.802948387153575,861.6730313350703,835.1454673545597,900.4983993977183,0.0,0.0,0.0,0.9,3.67,5.0,23.0,5.0,4.0,14.0,12.0,-0.41850531077220965,-0.5938177848191245,-0.11164424431836327,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.3895266711324497,2.2892467951488,2.5100452568260825,0.6841490590909092,0.2708939338374484,2.779384652882945,2.6278879269134756,2.96383305805347,0.32363846153846154,0.2659810274855117,-2.9303845886407665,-3.075674193313451,-2.768497057535426,10.556411517605202,0.991497,,-1.3102487186379026,1.1345693000771173,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed0_20251221T160929Z,241
ARG,"['Guaraní', 'Spanish']",46735004,-34.0,-64.0,89.6672,2024,6.52,11444.407762190232,7.6696422841965495,0.8966719999999999,1.25,1.0,0.75,1.0,False,6.877153486255088,6.877153486255088,6.877153486255088,6.877153486255088,21,False,Argentina,,25-05-2025,False,unknown,,,False,7.652935031527603,7.592247451452156,7.738591792463963,2109.4032340642098,1982.7646773501704,2295.237934913731,0.0,0.0,0.0,0.9,3.67,5.0,23.0,5.0,4.0,14.0,12.0,-0.41850531077220965,-0.5938177848191245,-0.11164424431836327,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.3895266711324497,2.2892467951488,2.5100452568260825,0.6841490590909092,0.2708939338374484,2.779384652882945,2.6278879269134756,2.96383305805347,0.32363846153846154,0.2659810274855117,-2.9303845886407665,-3.075674193313451,-2.768497057535426,17.660003992187775,0.8966719999999999,0.0652,1.2737496436121805,0.7845245476652735,-0.9716424663128989,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed0_20251221T160929Z,241
KAZ,"['Kazakh', 'Russian']",20426568,48.0196,66.9237,93.3917,2024,15.4,4673.612031137062,7.310195404132739,0.933917,1.25,1.0,0.75,0.75,False,6.827115761241435,5.120336820931076,6.827115761241435,6.827115761241435,22,False,Kazakhstan,,25-05-2025,False,unknown,,,False,6.337326972522982,6.286067390951798,6.381343206860661,565.5604377098351,537.0372134802212,590.7206350201393,2.5563287908567646e-231,1.6775317715857273e-254,3.145618060156518e-231,0.9,3.67,5.0,23.0,5.0,4.0,14.0,12.0,-0.41850531077220965,-0.5938177848191245,-0.11164424431836327,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.3895266711324497,2.2892467951488,2.5100452568260825,0.6841490590909092,0.2708939338374484,2.779384652882945,2.6278879269134756,2.96383305805347,0.32363846153846154,0.2659810274855117,-2.9303845886407665,-3.075674193313451,-2.768497057535426,17.7920279210548,0.34976199999999996,0.1883,1.3217745855258507,-1.2343837100891313,-0.5088275010360789,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed0_20251221T160929Z,238
