alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_rank,run_label,run_id,model_variant,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli
BRB,['English'],267800,13.16666666,-59.53333333,79.9923,2023,5.42781057267599,0.799923,1.25,1.0,0.75,1.25,False,4.341830516726696,5.42728814590837,4.341830516726696,4.341830516726696,125,False,Barbados,,25-05-2025,unknown,,0.4104993962662026,0.3397430908684631,0.48041501739682807,1.508981005169571,1.404586770185507,1.61674537182563,0.3334581387868251,0.3209948103830241,0.34478175036485137,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,12.49799571223921,0.799923,-0.49473261122513473,0.42767303061661205,36,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
GIB,['English'],38000,36.13333333,-5.35,94.4445,2016,4.57978359661681,0.9444450000000001,1.25,1.0,0.75,1.25,False,4.325353718906763,5.406692148633454,4.325353718906763,4.325353718906763,126,False,Gibraltar,,25-05-2025,unknown,,1.6850790307580588,1.5808719178198078,1.7988636621331398,5.405610080314839,4.859190906183741,6.042782933443956,0.025324355114127797,0.014351596170392267,0.03769157804535572,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,16.480230830640718,0.265014,0.9097017917008342,-1.4608602182988586,218,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
CPV,['Portuguese'],491233,16.5388,-23.0418,73.539,2023,5.6912875341031945,0.73539,1.25,1.0,0.75,1.0,False,4.185315939704148,4.185315939704148,4.185315939704148,4.185315939704148,127,False,Cabo Verde,,25-05-2025,unknown,,-0.03522289786802784,-0.09901575415673587,0.021997676253563917,0.9660605002692975,0.9057284724282786,1.0222415056275178,0.3674081149319909,0.3661382717869526,0.3678733269333469,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,13.104673835968857,0.73539,-0.28077245991932537,0.19983480738188955,5,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
GUM,"['Chamorro', 'English', 'Spanish']",153836,13.46666666,144.78333333,80.5055,2017,5.187057978975404,0.805055,1.25,1.0,0.75,1.25,False,4.1758669612640436,5.219833701580054,4.1758669612640436,4.1758669612640436,128,False,Guam,,25-05-2025,unknown,,0.681433898139277,0.5994275774518127,0.7612595234450501,1.97910248567609,1.8210765834327927,2.140971674389246,0.27348493249325595,0.2516510642473535,0.2947437868323524,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,13.55800198552004,0.817221,-0.12089499660670891,0.48874481691996396,78,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
NAM,"['Afrikaans', 'German', 'English', 'Herero', 'Khoekhoe', 'Kwangali', 'Lozi', 'Ndonga', 'Tswana']",3022401,-22.0,17.0,64.4061,2023,6.480352084269662,0.644061,1.25,1.0,0.75,1.25,False,4.1737420437468025,5.217177554683503,4.1737420437468025,4.1737420437468025,129,False,Namibia,,25-05-2025,unknown,,-1.1119127238656226,-1.1611755665468921,-1.0733018783037849,0.3290556012752073,0.3131179136167791,0.34187787576592793,0.2367397338741567,0.22894043509326578,0.24288197025667652,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,12.485959413390752,0.820058,-0.4989775118108784,0.4987610417865734,99,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
NPL,['Nepali'],29911840,28.0,84.0,55.7716,2023,7.475843129088429,0.557716,1.25,1.0,0.75,0.75,False,4.169397326582682,3.127047994937011,4.169397326582682,4.169397326582682,130,False,Nepal,,25-05-2025,unknown,,-2.3971406342010435,-2.4608166283689856,-2.339923984222767,0.09104320566388115,0.08536522750864413,0.09633500628308438,0.08311007914148462,0.0783803758815247,0.08748756549432529,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,9.365633256382218,0.816554,-1.599438251309264,0.4863899272526999,173,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
HND,['Spanish'],9892632,15.0,-86.5,58.2789,2023,6.995311853882634,0.582789,1.25,1.0,0.75,1.0,False,4.0767908000124065,4.0767908000124065,4.0767908000124065,4.0767908000124065,131,False,Honduras,,25-05-2025,unknown,,-1.8188091776229358,-1.8742636008597158,-1.7685527427766827,0.16230167793482836,0.1534679422491809,0.17057984552581731,0.1379654450466403,0.13163379059246197,0.14382874877016308,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,15.167791205946209,0.8363240000000001,0.4468372681655939,0.5561892806587165,141,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
GTM,['Spanish'],18079810,15.5,-90.25,56.0535,2023,7.25719386217999,0.560535,1.25,1.0,0.75,1.0,False,4.067911161537061,4.067911161537061,4.067911161537061,4.067911161537061,132,False,Guatemala,,25-05-2025,unknown,,-2.15574514498955,-2.214614971102606,-2.097958603707522,0.11589054856176637,0.10919559141324589,0.12270667092818782,0.10319463813595679,0.09789985049373616,0.10853688174389577,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,12.585720675740419,,-0.46379421781706853,0.0,159,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
BLZ,"['Belizean Creole', 'English', 'Spanish']",417634,17.25,-88.75,72.3595,2023,5.620795847779911,0.723595,1.25,1.0,0.75,1.25,False,4.067179771474305,5.083974714342881,4.067179771474305,4.067179771474305,133,False,Belize,,25-05-2025,unknown,,0.0104278303766363,-0.05677383430048912,0.07279091177512294,1.0112629779842905,0.9448077381432856,1.075505694123516,0.36757252767625703,0.3668291105245936,0.36787817771735326,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,12.942360729860852,0.723595,-0.3380162196387061,0.158191743475771,2,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
DMA,['English'],67408,15.41666666,-61.33333333,83.8255,2023,4.828711441782772,0.8382550000000001,1.25,1.0,0.75,1.25,False,4.047691509631618,5.059614387039523,4.047691509631618,4.047691509631618,134,False,Dominica,,25-05-2025,unknown,,1.1494421103823926,1.052665064006881,1.2476436471225736,3.1618706495006905,2.8652771087922533,3.4821284224501174,0.13473764267702948,0.10704731859618936,0.1632272245583735,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,11.118518984218797,0.8382550000000001,-0.9812394389900645,0.563006809815369,142,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
CYM,['English'],84738,19.3133,-81.2546,81.0677,2017,4.928078209497234,0.810677,1.25,1.0,0.75,1.25,False,3.9950796586405892,4.993849573300737,3.9950796586405892,3.9950796586405892,135,False,Cayman Islands,,25-05-2025,unknown,,0.9731375858971458,0.8802534462600724,1.0671598649373264,2.6503582284231793,2.4115120718792755,2.90711157354734,0.1876839401504476,0.1588251748358967,0.2162635246225148,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,11.347319422297119,0.810677,-0.9005472656030964,0.46564077196857445,117,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
TJK,"['Russian', 'Tajik']",10499000,39.0,71.0,56.791,2023,7.021147935720995,0.5679099999999999,1.25,1.0,0.75,0.75,False,3.9873801241753095,2.990535093131482,3.9873801241753095,3.9873801241753095,136,False,Tajikistan,,25-05-2025,unknown,,-1.8841725481986342,-1.94184383308378,-1.8291458782249348,0.1520415958738474,0.14343922888175042,0.16055064992380286,0.13057560114567723,0.12427193944118194,0.13673692174432844,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,7.866338923046544,,-2.128201741972718,0.0,145,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
NIC,['Spanish'],6803886,13.0,-85.0,58.2314,2023,6.832757028340634,0.582314,1.25,1.0,0.75,1.0,False,3.978810076201148,3.978810076201148,3.978810076201148,3.978810076201148,137,False,Nicaragua,,25-05-2025,unknown,,-1.6458545480251068,-1.7014127243844845,-1.5933521505269501,0.1929473419837175,0.18242563923871755,0.20324316786483954,0.15906145054107645,0.15200554038986708,0.16586263827588643,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,7.427144133408616,,-2.2830947238820674,0.0,130,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
PYF,['French'],279500,-17.6797,-149.4068,72.7039,2017,5.446381812222442,0.727039,1.25,1.0,0.75,1.0,False,3.959731986376392,3.959731986376392,3.959731986376392,3.959731986376392,138,False,French Polynesia,,25-05-2025,unknown,,0.2060135746361159,0.1358560761686265,0.27583905162026595,1.2299330819354717,1.1455179180079018,1.3176358177121086,0.35920177452807583,0.3528201781528729,0.3643421701809728,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,14.970195634356456,0.996528,0.37715026818808767,1.1218005913849407,19,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
SMR,['Italian'],34132,43.76666666,12.41666666,87.0278,2023,4.533161736960601,0.870278,1.25,1.0,0.75,1.0,False,3.945110930118598,3.945110930118598,3.945110930118598,3.945110930118598,139,False,San Marino,,25-05-2025,observed_one,1.0,1.5471902709948417,1.4364094687897158,1.6621430674367808,4.708769512766977,4.205568505395197,5.270594074662412,0.04365787880044318,0.02709379046590122,0.06271473158212092,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,16.7938423168381,0.276,1.020304693657347,-1.4220733848887173,199,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
DJI,"['Arabic', 'French']",1066809,11.5,43.0,65.0248,2023,6.028086670904087,0.6502479999999999,1.25,1.0,0.75,1.0,False,3.9197513015820404,3.9197513015820404,3.9197513015820404,3.9197513015820404,140,False,Djibouti,,25-05-2025,unknown,,-0.6116961427935137,-0.6723560105007168,-0.5617707892337908,0.5427533459445553,0.5105044095362781,0.5701984694538778,0.31527127676802513,0.3064010491736857,0.32239774693273854,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,13.880182507699853,0.6502479999999999,-0.007270010675789815,-0.10076491683131511,50,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
ATG,['English'],103603,17.05,-61.8,77.5756,2023,5.015372331322167,0.7757559999999999,1.25,1.0,0.75,1.25,False,3.8907051782571584,4.863381472821448,3.8907051782571584,3.8907051782571584,141,False,Antigua and Barbuda,,25-05-2025,unknown,,0.791170243452008,0.6984202314840104,0.8793436282115884,2.2091479808389685,2.0105740363501403,2.409318461732115,0.24270940173805852,0.21654123893791546,0.2692395530054429,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,11.548321565917217,0.7757559999999999,-0.8296588531491259,0.3423497643665761,97,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
VCT,['English'],110872,13.25,-61.2,75.9927,2023,5.044821881759084,0.759927,1.25,1.0,0.75,1.25,False,3.8336963581395356,4.792120447674419,3.8336963581395356,3.8336963581395356,142,False,Saint Vincent and the Grenadines,,25-05-2025,unknown,,0.7195294738167403,0.6304344830680044,0.8065503693151325,2.05635896256368,1.8784287967160898,2.2401671646910355,0.26308643682952637,0.23844499854133014,0.28708027511560036,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,17.166010958636768,0.616,1.1515592350622486,-0.221679851350751,86,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
LKA,"['Sinhala', 'Tamil']",21763170,7.0,81.0,51.2,2023,7.337722154502129,0.512,1.25,1.0,0.75,0.75,False,3.75691374310509,2.8176853073288175,3.75691374310509,3.75691374310509,143,False,Sri Lanka,,25-05-2025,unknown,,-2.364943102537593,-2.4308241089012066,-2.29918540861288,0.09403811854803852,0.08796436196582745,0.10034054896422018,0.08558438072582303,0.08055718433618222,0.09076096926275265,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,14.565239847443495,0.47991,0.23433252340540067,-0.7021550159954034,171,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
GNQ,"['French', 'Portuguese', 'Spanish']",1668768,2.0,10.0,60.3661,2023,6.222395963208134,0.603661,1.25,1.0,0.75,1.0,False,3.7562177695461854,3.7562177695461854,3.7562177695461854,3.7562177695461854,144,False,Equatorial Guinea,,25-05-2025,unknown,,-0.9378629549887079,-1.0049164347510604,-0.8883902971650606,0.3917128781127843,0.36607524668668273,0.4113175653205709,0.264652672250467,0.25385509785443555,0.27261147826712523,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,16.15738559248449,0.862697,0.7958423771242696,0.6493009825998836,85,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
GRD,['English'],109021,12.11666666,-61.66666666,74.1201,2023,5.037510161295513,0.7412009999999999,1.25,1.0,0.75,1.25,False,3.733807569062395,4.667259461327994,3.733807569062395,3.733807569062395,145,False,Grenada,,25-05-2025,unknown,,0.6799368533238521,0.589579656957197,0.7690418582716273,1.976599519151526,1.8032316084385618,2.1576979021914,0.2738142463643586,0.24941027893173484,0.2971104035403087,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,10.94273900380909,0.694825,-1.0432326273611574,0.05661726712316145,77,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
LCA,['English'],184100,13.88333333,-60.96666666,70.0834,2023,5.265053788504015,0.700834,1.25,1.0,0.75,1.25,False,3.6899287068124225,4.612410883515528,3.6899287068124225,3.6899287068124225,146,False,Saint Lucia,,25-05-2025,unknown,,0.3339165390576478,0.2529848151071038,0.41464808215224447,1.3981206944757627,1.2878638129606836,1.513837902965883,0.3450663646238628,0.3331408785112138,0.35526936903101064,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,10.618885342030893,0.973444,-1.157447687645549,1.0403009315961456,29,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
BGD,['Bengali'],169828911,24.0,90.0,44.5027,2023,8.230011624771146,0.44502699999999995,1.25,1.0,0.75,0.75,False,3.6625773833370285,2.7469330375027714,3.6625773833370285,3.6625773833370285,147,False,Bangladesh,,25-05-2025,unknown,,-3.4905408135614366,-3.5937339917614923,-3.39027359805846,0.03053944237777766,0.027495472086529103,0.033699460368990325,0.029617661878699467,0.0267497697748232,0.0325827287982307,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,18.950302082365745,0.44502699999999995,1.7808339424799013,-0.8253118619671826,215,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
KNA,['English'],51320,17.33333333,-62.75,76.4208,2023,4.710286647702891,0.764208,1.25,1.0,0.75,1.25,False,3.599638738467731,4.499548423084664,3.599638738467731,3.599638738467731,148,False,Saint Kitts and Nevis,,25-05-2025,unknown,,1.088785338654175,0.9815005338205236,1.1905117107075143,2.976364712213424,2.668459465213984,3.288763676095559,0.15256503639972638,0.12267067407898954,0.18508192142733781,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,17.750466365008762,0.978956,1.3576819915745237,1.059761429116326,134,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
VGB,['English'],39471,18.431383,-64.62305,77.7043,2017,4.596278129409967,0.777043,1.25,1.0,0.75,1.25,False,3.571505746511109,4.464382183138886,3.571505746511109,3.571505746511109,149,False,"Virgin Islands, British",,25-05-2025,unknown,,1.243437983459784,1.1304615994353269,1.3489064463337235,3.4747999636688256,3.097086564152728,3.8532095388361465,0.10875617955164149,0.08173253875882933,0.13992847798731847,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,11.375340152017603,0.643775,-0.8906650573345058,-0.12361829136834804,156,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
CUW,"['English', 'Dutch', 'Papiamento']",156115,12.116667,-68.933333,68.1272,2017,5.193444633390771,0.681272,1.25,1.0,0.75,1.25,False,3.5381484122793974,4.422685515349246,3.5381484122793974,3.5381484122793974,150,False,Curaçao,,25-05-2025,unknown,,0.36109347583094525,0.2728678199527073,0.4417993674077468,1.4368512123598918,1.3137266786923718,1.5555041086171812,0.3411244043613892,0.3283403211573082,0.3531512473491607,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,11.958348194135517,0.681272,-0.6850527498769843,0.008767462534808208,31,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
SWZ,"['English', 'Swazi']",1235549,-26.5,31.5,57.62,2023,6.09185997354031,0.5761999999999999,1.25,1.0,0.75,1.25,False,3.510129716753926,4.387662145942407,3.510129716753926,3.510129716753926,151,False,Eswatini,,25-05-2025,observed_multi,4.0,-0.867558446224307,-0.9423655181658331,-0.8096080909147002,0.4203319062532411,0.38970496008947914,0.4450326450840641,0.27593201196512784,0.26393025147646526,0.28517832403599197,0.9,1.03,87.0,20.0,4.0,4.0,12.0,-0.5490043157074613,-0.6036672965726144,-0.5001734754298377,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3193268463990113,-1.382128148927941,-1.2562449019774997,0.6787887,0.2832404461542748,0.7173463703169086,0.6388487359787687,0.7893530257750134,10.629803516362548,,-1.153597121520595,0.0,75,bayes-no-distance-gbr-out-smoke,bayes-no-distance-gbr-out-smoke_20251221T000442Z,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9
