alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_z_log_population,bayes_z_internet_rate,run_label,run_id,bayes_rank
NPL,['Nepali'],29911840,28.0,84.0,55.7716,2023,7274.024934828563,7.475843129088429,0.557716,1.25,1.0,0.75,0.75,False,4.169397326582682,3.127047994937011,4.169397326582682,4.169397326582682,130,False,Nepal,,25-05-2025,unknown,,-2.3938157524205472,-2.4696154882888646,-2.318548206225677,0.09137683871946997,0.08461739012823782,0.09841636323245204,0.08338192924366256,0.0777518552431976,0.08919194385245799,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,9.365633256382218,0.816554,-1.599438251309264,0.4863899272526999,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,174
HND,['Spanish'],9892632,15.0,-86.5,58.2789,2023,8306.703236709109,6.995311853882634,0.582789,1.25,1.0,0.75,1.0,False,4.0767908000124065,4.0767908000124065,4.0767908000124065,4.0767908000124065,131,False,Honduras,,25-05-2025,unknown,,-1.8157355424808,-1.878030853126419,-1.7523255967208236,0.16283975918293464,0.1528908751535124,0.173370285922449,0.13833846536123753,0.13121452213770785,0.14577428061896996,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,15.167791205946209,0.8363240000000001,0.4468372681655939,0.5561892806587165,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,141
GTM,['Spanish'],18079810,15.5,-90.25,56.0535,2023,8506.069378051501,7.25719386217999,0.560535,1.25,1.0,0.75,1.0,False,4.067911161537061,4.067911161537061,4.067911161537061,4.067911161537061,132,False,Guatemala,,25-05-2025,unknown,,-2.1523936727705175,-2.2232421948748717,-2.081226992516871,0.1163148067125653,0.1082575481589403,0.12477701894387899,0.10352155034059292,0.09714993873803668,0.11013988906596402,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,12.585720675740419,,-0.46379421781706853,0.0,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,159
BLZ,"['Belizean Creole', 'English', 'Spanish']",417634,17.25,-88.75,72.3595,2023,8254.296742517694,5.620795847779911,0.723595,1.25,1.0,0.75,1.25,False,4.067179771474305,5.083974714342881,4.067179771474305,4.067179771474305,133,False,Belize,,25-05-2025,unknown,,0.0116494331468739,-0.05664506376491349,0.08345943789427511,1.012677356388499,0.9449294006770517,1.0870411260105224,0.36750190894713436,0.36637760050292134,0.36787827672623724,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,12.942360729860852,0.723595,-0.3380162196387061,0.158191743475771,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,2
DMA,['English'],67408,15.41666666,-61.33333333,83.8255,2023,6641.679533511476,4.828711441782772,0.8382550000000001,1.25,1.0,0.75,1.25,False,4.047691509631618,5.059614387039523,4.047691509631618,4.047691509631618,134,False,Dominica,,25-05-2025,unknown,,1.1490465851183402,1.0452136718421443,1.2584049428156294,3.1620678507353377,2.8440061448235205,3.5198027270011734,0.13494313995569263,0.1042047281950032,0.16549861192424817,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,11.118518984218797,0.8382550000000001,-0.9812394389900645,0.563006809815369,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,142
CYM,['English'],84738,19.3133,-81.2546,81.0677,2017,7586.076353167158,4.928078209497234,0.810677,1.25,1.0,0.75,1.25,False,3.9950796586405892,4.993849573300737,3.9950796586405892,3.9950796586405892,135,False,Cayman Islands,,25-05-2025,unknown,,0.9731613739784625,0.87633660572691,1.076404181899758,2.651445355510331,2.402083790780435,2.9341100370534763,0.1876849177487736,0.1560301764743421,0.2174585147697146,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,11.347319422297119,0.810677,-0.9005472656030964,0.46564077196857445,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,116
TJK,"['Russian', 'Tajik']",10499000,39.0,71.0,56.791,2023,5560.601283896435,7.021147935720995,0.5679099999999999,1.25,1.0,0.75,0.75,False,3.9873801241753095,2.990535093131482,3.9873801241753095,3.9873801241753095,136,False,Tajikistan,,25-05-2025,unknown,,-1.88086343110468,-1.9467829528298157,-1.813992739945362,0.15258632297338118,0.14273251236788392,0.16300201242056986,0.13096205621336654,0.12374708216163943,0.13848479468603783,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,7.866338923046544,,-2.128201741972718,0.0,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,145
NIC,['Spanish'],6803886,13.0,-85.0,58.2314,2023,8385.961072901764,6.832757028340634,0.582314,1.25,1.0,0.75,1.0,False,3.978810076201148,3.978810076201148,3.978810076201148,3.978810076201148,137,False,Nicaragua,,25-05-2025,unknown,,-1.6427189707516052,-1.7045183311262655,-1.5792504264902094,0.19359755442217538,0.18185996236658206,0.20612955057776655,0.1594807449314596,0.15161993940727903,0.16773331489907348,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,7.427144133408616,,-2.2830947238820674,0.0,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,130
PYF,['French'],279500,-17.6797,-149.4068,72.7039,2017,15105.878135071034,5.446381812222442,0.727039,1.25,1.0,0.75,1.0,False,3.959731986376392,3.959731986376392,3.959731986376392,3.959731986376392,138,False,French Polynesia,,25-05-2025,unknown,,0.20723677927093928,0.1324334466900481,0.2865422008822707,1.2316890655716466,1.141603037116861,1.3318143721011992,0.35901635801891424,0.3515961122948273,0.3645215564321504,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,14.970195634356456,0.996528,0.37715026818808767,1.1218005913849407,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,19
SMR,['Italian'],34132,43.76666666,12.41666666,87.0278,2023,1545.3575740145034,4.533161736960601,0.870278,1.25,1.0,0.75,1.0,False,3.945110930118598,3.945110930118598,3.945110930118598,3.945110930118598,139,False,San Marino,,25-05-2025,observed_one,1.0,1.5463678645480639,1.4277396452468734,1.6718301948935639,4.707772726543121,4.169264517828076,5.321899002861477,0.04401695694139854,0.02598934045022829,0.0644719604845403,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.7938423168381,0.276,1.020304693657347,-1.4220733848887173,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,199
DJI,"['Arabic', 'French']",1066809,11.5,43.0,65.0248,2023,6154.536181906155,6.028086670904087,0.6502479999999999,1.25,1.0,0.75,1.0,False,3.9197513015820404,3.9197513015820404,3.9197513015820404,3.9197513015820404,140,False,Djibouti,,25-05-2025,unknown,,-0.6094069659523751,-0.6717357132896765,-0.5454051991957221,0.5440798248690603,0.5108211710089763,0.5796068805296992,0.31558351209373536,0.3064940667824519,0.3246485462314192,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,13.880182507699853,0.6502479999999999,-0.007270010675789815,-0.10076491683131511,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,50
ATG,['English'],103603,17.05,-61.8,77.5756,2023,6524.438859909447,5.015372331322167,0.7757559999999999,1.25,1.0,0.75,1.25,False,3.8907051782571584,4.863381472821448,3.8907051782571584,3.8907051782571584,141,False,Antigua and Barbuda,,25-05-2025,unknown,,0.7917378276099588,0.6991291167195456,0.8902006946830184,2.211112241721265,2.0119997283386386,2.4356184236695197,0.24249214751542636,0.2132227842265673,0.2690466185806716,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,11.548321565917217,0.7757559999999999,-0.8296588531491259,0.3423497643665761,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,97
VCT,['English'],110872,13.25,-61.2,75.9927,2023,6829.58642169349,5.044821881759084,0.759927,1.25,1.0,0.75,1.25,False,3.8336963581395356,4.792120447674419,3.8336963581395356,3.8336963581395356,142,False,Saint Vincent and the Grenadines,,25-05-2025,unknown,,0.7203469208658203,0.6284439455046649,0.8174654707758969,2.058656871591938,1.8746911878404642,2.264752476975589,0.26279388689395844,0.23520753999577576,0.2875820000629348,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,17.166010958636768,0.616,1.1515592350622486,-0.221679851350751,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,86
LKA,"['Sinhala', 'Tamil']",21763170,7.0,81.0,51.2,2023,8921.169522992157,7.337722154502129,0.512,1.25,1.0,0.75,0.75,False,3.75691374310509,2.8176853073288175,3.75691374310509,3.75691374310509,143,False,Sri Lanka,,25-05-2025,unknown,,-2.3608222442218367,-2.4439199319265117,-2.2757820680537093,0.0944674301896329,0.08681985671777352,0.10271654689449064,0.0859314225203319,0.07960011222063254,0.09268963698190907,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,14.565239847443495,0.47991,0.23433252340540067,-0.7021550159954034,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,171
GNQ,"['French', 'Portuguese', 'Spanish']",1668768,2.0,10.0,60.3661,2023,5885.2720641795095,6.222395963208134,0.603661,1.25,1.0,0.75,1.0,False,3.7562177695461854,3.7562177695461854,3.7562177695461854,3.7562177695461854,144,False,Equatorial Guinea,,25-05-2025,unknown,,-0.9348742511888629,-1.0009718006691224,-0.8669988538280458,0.39296026488640506,0.36752211047483685,0.42021077471121726,0.2651312796636452,0.254489956283197,0.2760399643579689,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.15738559248449,0.862697,0.7958423771242696,0.6493009825998836,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,85
GRD,['English'],109021,12.11666666,-61.66666666,74.1201,2023,6961.869820005652,5.037510161295513,0.7412009999999999,1.25,1.0,0.75,1.25,False,3.733807569062395,4.667259461327994,3.733807569062395,3.733807569062395,145,False,Grenada,,25-05-2025,unknown,,0.6810639340489502,0.5881536938286582,0.7783002095528502,1.9793958183217806,1.800660775913156,2.1777673753943327,0.2734429927436498,0.2467283951307241,0.29745061107758025,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,10.94273900380909,0.694825,-1.0432326273611574,0.05661726712316145,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,77
LCA,['English'],184100,13.88333333,-60.96666666,70.0834,2023,6757.492040482498,5.265053788504015,0.700834,1.25,1.0,0.75,1.25,False,3.6899287068124225,4.612410883515528,3.6899287068124225,3.6899287068124225,146,False,Saint Lucia,,25-05-2025,unknown,,0.3356300373819435,0.25180490115404514,0.4254859034750304,1.4008370333794389,1.2863450496645357,1.5303338345734392,0.34473854781576113,0.3312612531639654,0.35538977015278644,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,10.618885342030893,0.973444,-1.157447687645549,1.0403009315961456,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,29
BGD,['Bengali'],169828911,24.0,90.0,44.5027,2023,7997.324724093082,8.230011624771146,0.44502699999999995,1.25,1.0,0.75,0.75,False,3.6625773833370285,2.7469330375027714,3.6625773833370285,3.6625773833370285,147,False,Bangladesh,,25-05-2025,unknown,,-3.4856185073480166,-3.605917693254319,-3.3670515580753904,0.03071549077726158,0.02716250758956672,0.03449118381889791,0.029781649938499168,0.026434635928783482,0.03332182427936288,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,18.950302082365745,0.44502699999999995,1.7808339424799013,-0.8253118619671826,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,215
KNA,['English'],51320,17.33333333,-62.75,76.4208,2023,6559.353643121045,4.710286647702891,0.764208,1.25,1.0,0.75,1.25,False,3.599638738467731,4.499548423084664,3.599638738467731,3.599638738467731,148,False,Saint Kitts and Nevis,,25-05-2025,unknown,,1.0896439957972825,0.9827600933953281,1.2039666517020473,2.980060604861853,2.6718205500070407,3.333312826843913,0.15236900258804853,0.11891501830298268,0.1846929697420258,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,17.750466365008762,0.978956,1.3576819915745237,1.059761429116326,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,134
VGB,['English'],39471,18.431383,-64.62305,77.7043,2017,6581.50324210563,4.596278129409967,0.777043,1.25,1.0,0.75,1.25,False,3.571505746511109,4.464382183138886,3.571505746511109,3.571505746511109,149,False,"Virgin Islands, British",,25-05-2025,unknown,,1.2441240620059373,1.1320066712086363,1.3637710633418059,3.4786696219993116,3.1018747107879605,3.9109138331137148,0.10869615774173562,0.07830508234220895,0.13947526185585887,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,11.375340152017603,0.643775,-0.8906650573345058,-0.12361829136834804,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,157
CUW,"['English', 'Dutch', 'Papiamento']",156115,12.116667,-68.933333,68.1272,2017,7420.6237804385055,5.193444633390771,0.681272,1.25,1.0,0.75,1.25,False,3.5381484122793974,4.422685515349246,3.5381484122793974,3.5381484122793974,150,False,Curaçao,,25-05-2025,unknown,,0.3631517409024026,0.2737489320900943,0.4575754975780408,1.4401560054393066,1.3148846373484482,1.580238052911668,0.34072282093296097,0.3254122127525762,0.3530534897714645,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,11.958348194135517,0.681272,-0.6850527498769843,0.008767462534808208,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,31
SWZ,"['English', 'Swazi']",1235549,-26.5,31.5,57.62,2023,9512.23006915562,6.09185997354031,0.5761999999999999,1.25,1.0,0.75,1.25,False,3.510129716753926,4.387662145942407,3.510129716753926,3.510129716753926,151,False,Eswatini,,25-05-2025,observed_multi,4.0,-0.8640757638899472,-0.9395287188924392,-0.7860079616713145,0.4218973887099387,0.39081197553474845,0.4556601832416787,0.27648127066054634,0.26438717146267104,0.2889018861749853,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,10.629803516362548,,-1.153597121520595,0.0,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,75
AGO,['Portuguese'],36170961,-12.5,18.5,44.7581,2023,7644.854810730754,7.558360047369661,0.447581,1.25,1.0,0.75,1.0,False,3.38297834836176,3.38297834836176,3.38297834836176,3.38297834836176,152,False,Angola,,25-05-2025,unknown,,-2.7593757010474023,-2.860781698137268,-2.6533306748475027,0.06346002541994233,0.057224011994257425,0.07041628928971676,0.05954309849623465,0.05404135507483113,0.06562838687232686,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,17.40376717255515,0.447581,1.2354098858672253,-0.8162947881887825,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,189
NRU,"['English', 'Nauru']",11680,-0.53333333,166.91666666,81.6554,2020,13983.375593389967,4.067442842776381,0.816554,1.25,1.0,0.75,1.25,False,3.321286723040425,4.151608403800531,3.321286723040425,3.321286723040425,153,False,Nauru,,25-05-2025,unknown,,1.9103016262430055,1.7730382419695216,2.0550835678659802,6.780559517516258,5.888717570365843,7.807490324305943,0.008643249377267797,0.0031751302557016534,0.016314854216733003,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,15.487866929944548,0.961638,0.5597199445920795,0.9986190314286478,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,231
GRL,['Greenlandic'],56542,72.0,-40.0,69.4825,2017,2684.201455128426,4.752371166261774,0.694825,1.25,1.0,0.75,0.75,False,3.3020662955978373,2.476549721698378,3.3020662955978373,3.3020662955978373,154,False,Greenland,,25-05-2025,unknown,,0.8699575463974653,0.7612873167160035,0.9846182562817781,2.3923667886887245,2.1410306355071294,2.676789844843739,0.21917270209556342,0.18411925876238824,0.2516431373763687,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,16.71030640402353,0.560535,0.9908436733136519,-0.4175028729321724,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,104
NGA,['English'],223800000,10.0,8.0,39.2136,2023,4972.7114956424375,8.34986008219233,0.392136,1.25,1.0,0.75,1.25,False,3.274280733190572,4.0928509164882145,3.274280733190572,3.274280733190572,155,False,Nigeria,,25-05-2025,unknown,,-3.747147654196149,-3.882206288694453,-3.612377876011751,0.023664515118009346,0.020605314757209964,0.026987598373240565,0.023107435050702924,0.02018508016113787,0.026269008033420492,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,15.733004477507437,0.582314,0.6461738065590289,-0.34061060597063314,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,221
STP,['Portuguese'],209607,1.0,7.0,61.4607,2023,5950.8564317035425,5.321405782179103,0.614607,1.25,1.0,0.75,1.0,False,3.2705732435677524,3.2705732435677524,3.2705732435677524,3.2705732435677524,156,False,Sao Tome and Principe,,25-05-2025,unknown,,0.05826949769618613,-0.03451088720025421,0.15653473304445875,1.0618056598546601,0.9660778227570761,1.1694513843248082,0.36658464170153776,0.3631582278306276,0.36787359242138845,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,13.331813601586536,0.7839579999999999,-0.20066596403917783,0.3713074930785716,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,11
VIR,['English'],87146,18.35,-64.933333,64.3775,2017,6608.5887247621695,4.940247457793744,0.643775,1.25,1.0,0.75,1.25,False,3.1804078071411674,3.975509758926459,3.1804078071411674,3.1804078071411674,157,False,"Virgin Islands, U.S.",,25-05-2025,unknown,,0.5401546166224435,0.4347297285578588,0.6507707930319915,1.7200017983210438,1.5445455573424387,1.917017904183069,0.30767698847802494,0.2818875343135338,0.3296196621754821,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,18.43402925484208,0.8415,1.5987574706714898,0.5744635069222238,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,52
CMR,"['English', 'French']",29442327,6.0,12.0,41.9088,2023,5484.698364377135,7.468972131865236,0.419088,1.25,1.0,0.75,1.25,False,3.130156592799138,3.912695740998923,3.130156592799138,3.130156592799138,158,False,Cameroon,,25-05-2025,unknown,,-2.735272810412815,-2.843372661251019,-2.6221842682581777,0.0650261751176959,0.058228948905086675,0.07264401657470067,0.06091460939393833,0.05493516578740983,0.06755398189833937,0.9,1.0,1611.0,20.0,4.0,4.0,12.0,-0.5471863282154636,-0.6047401531664148,-0.48737015597470873,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3197370569250715,-1.3828661942737954,-1.2577946143871759,0.6787887,0.2832404461542748,0.7126998412573983,0.6203010088168767,0.8051162903323145,17.197943890820852,0.419088,1.1628211789736949,-0.9168912968684804,nb-compare-distance-no-distance,nb-compare-distance-no-distance_20251221T105542Z,187
