alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_likelihood,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_alpha_prior_sigma,bayes_beta_prior_sigma,bayes_nb_alpha_sigma,bayes_nb_alpha_mean,bayes_nb_alpha_hdi_low,bayes_nb_alpha_hdi_high,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_english_speakers_rate,run_label,run_id,bayes_rank
KIR,"['English', 'Gilbertese']",120740,1.41666666,173.0,88.0,2023,24.21,13835.747667249623,5.081851171517454,0.88,1.25,1.0,0.75,1.25,False,4.472029030935359,5.590036288669199,4.472029030935359,4.472029030935359,119,False,Kiribati,,25-05-2025,False,unknown,,,False,1.8483428632156744,-0.06845209483233515,4.287370903038213,20.14428415733659,0.9338382394950648,72.77489999415509,0.03878068729848908,0.03013978291320553,0.04747019526565584,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,10.845835818729572,0.764208,0.78,-1.2049679156108828,0.295536115464035,1.7157672589500654,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,11
SYC,"['Seychellois Creole', 'English', 'French']",122729,-4.58333333,55.66666666,87.4009,2023,37.93,8406.135789880173,5.088947195586477,0.8740089999999999,1.25,1.0,0.75,1.25,False,4.447785649467341,5.559732061834176,4.447785649467341,4.447785649467341,120,False,Seychelles,,25-05-2025,False,unknown,,,False,2.3067373395551303,0.5773950686174752,4.63223763940367,27.6034559467339,1.7813926682168286,102.74371268435732,0.038230401062145786,0.029634786304541232,0.047317023141236994,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,17.058883854432864,0.3465,,1.0550865577113369,-1.2464253234017326,0.0,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,20
NCL,['French'],264596,-21.5,165.5,82.0058,2017,,16250.330845857748,5.422583274503567,0.820058,1.25,1.0,0.75,1.0,False,4.4468327949228454,4.4468327949228454,4.4468327949228454,4.4468327949228454,121,False,New Caledonia,,25-05-2025,False,unknown,,,False,2.6954895999945614,1.1578929046000235,4.702503386154053,30.840979695539367,3.1832195981637628,110.22276925162252,0.03760618542836952,0.0294324077274338,0.04640826974894317,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,17.08553695903627,0.231879,,1.0647818743965927,-1.6695466475904794,0.0,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,28
SEN,['French'],18593258,14.0,-14.0,60.6122,2023,,4569.936356771596,7.26935549560564,0.606122,1.25,1.0,0.75,1.0,False,4.406116291707482,4.406116291707482,4.406116291707482,4.406116291707482,122,False,Senegal,,25-05-2025,False,unknown,,,False,6.253586800149931,4.9870264361582155,7.697895261291205,793.8798691438449,146.5001523592694,2203.705477117656,0.031477544005753165,0.026256849286112462,0.0370689540094875,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,15.62547006383628,0.9437760000000001,0.831,0.5336688524331482,0.9584081017660648,1.9075102583742556,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,148
KHM,['Khmer'],17577760,13.0,105.0,60.7171,2023,,9914.893053324236,7.244963530486225,0.607171,1.25,1.0,0.75,0.75,False,4.398931751768852,3.2991988138266386,4.398931751768852,4.398931751768852,123,False,Cambodia,,25-05-2025,False,unknown,,,False,6.199073397763135,4.9465596844523905,7.639025394857865,746.5024938957824,140.6901344797091,2077.7181416225103,0.03156584315125491,0.026304438900896666,0.0371852750296795,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,11.701394752350417,0.88,0.2421,-0.8937503322268358,0.7229801647260673,-0.306557434976835,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,145
LAO,['Lao'],7647000,18.0,105.0,63.6255,2023,,9455.383447078086,6.88349109018893,0.636255,1.25,1.0,0.75,0.75,False,4.379655623588158,3.2847417176911184,4.379655623588158,4.379655623588158,124,False,Lao People's Democratic Republic,,25-05-2025,False,unknown,,,False,5.448514305492914,4.339696840987491,6.786212925742182,324.9317753652921,76.68428869128637,885.5535476383112,0.03280522717202904,0.02704860952334462,0.039097736858544806,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,15.518438813485714,0.834933,0.4,0.4947352316483082,0.5566161588526737,0.2870939299070795,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,112
BRB,['English'],267800,13.16666666,-59.53333333,79.9923,2023,98.57,6733.941320680728,5.42781057267599,0.799923,1.25,1.0,0.75,1.25,False,4.341830516726696,5.42728814590837,4.341830516726696,4.341830516726696,125,False,Barbados,,25-05-2025,False,unknown,,,False,4.874489706874864,0.9310050492160488,8.53435865863118,1989.7056896995748,2.5370578484026125,5086.56953119166,0.0339517742015455,0.025570141608939265,0.04474870485960028,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,12.49799571223921,0.799923,0.9856999999999999,-0.6039792645473879,0.4273773844583827,2.4891306899609655,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,87
GIB,['English'],38000,36.13333333,-5.35,94.4445,2016,100.0,2003.4594911670542,4.57978359661681,0.9444450000000001,1.25,1.0,0.75,1.25,False,4.325353718906763,5.406692148633454,4.325353718906763,4.325353718906763,126,False,Gibraltar,,25-05-2025,False,unknown,,,False,3.485129690915826,-0.8021812086076583,7.603930248420784,982.2336325694504,0.44835113095241114,2006.0655843793957,0.035581255224958044,0.02613692761338696,0.045631749856035256,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,16.480230830640718,0.265014,,0.8445960951545265,-1.5472294013878278,0.0,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,61
CPV,['Portuguese'],491233,16.5388,-23.0418,73.539,2023,,4544.570455698424,5.6912875341031945,0.73539,1.25,1.0,0.75,1.0,False,4.185315939704148,4.185315939704148,4.185315939704148,4.185315939704148,127,False,Cabo Verde,,25-05-2025,False,unknown,,,False,2.986616821047491,1.5641285365856419,4.72729366063803,34.49531481956225,4.778508863858485,112.98936746109044,0.03712420102104205,0.02923679697710234,0.04582543864164399,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,13.104673835968857,0.73539,,-0.3832944091394231,0.18915499576981396,0.0,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,37
GUM,"['Chamorro', 'English', 'Spanish']",153836,13.46666666,144.78333333,80.5055,2017,91.09,11880.866232958191,5.187057978975404,0.805055,1.25,1.0,0.75,1.25,False,4.1758669612640436,5.219833701580054,4.1758669612640436,4.1758669612640436,128,False,Guam,,25-05-2025,False,unknown,,,False,4.05995215335206,0.3666652247376691,7.53988850538958,680.7670615874359,1.4429156895105264,1881.6206738624198,0.03519062186609488,0.026472814336290788,0.045484958833645,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,13.55800198552004,0.817221,0.9055,-0.21839204456917063,0.49123263494317093,2.187605424199788,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,70
NAM,"['Afrikaans', 'German', 'English', 'Herero', 'Khoekhoe', 'Kwangali', 'Lozi', 'Ndonga', 'Tswana']",3022401,-22.0,17.0,64.4061,2023,17.24,8645.062200942311,6.480352084269662,0.644061,1.25,1.0,0.75,1.25,False,4.1737420437468025,5.217177554683503,4.1737420437468025,4.1737420437468025,129,False,Namibia,,25-05-2025,True,observed_zero,0.0,,False,3.992867293662898,2.5408388439496377,5.65760006178924,90.18709165017604,12.69031171987361,286.4603843777657,0.03527063511133203,0.0284327391563131,0.042533418189085494,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,12.485959413390752,0.820058,,-0.6083575810996468,0.501705368532334,0.0,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,68
NPL,['Nepali'],29911840,28.0,84.0,55.7716,2023,35.8,7274.024934828563,7.475843129088429,0.557716,1.25,1.0,0.75,0.75,False,4.169397326582682,3.127047994937011,4.169397326582682,4.169397326582682,130,False,Nepal,,25-05-2025,True,observed_multi,7.0,,False,6.664656569963284,5.247441591173365,8.261895000101555,1324.7829853557885,190.07934705029612,3873.427951002033,0.030843191868482667,0.025757827354540106,0.03633447722093831,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,9.365633256382218,0.816554,0.9667,-1.7434054752808157,0.4887704166477985,2.4176970235088167,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,161
HND,['Spanish'],9892632,15.0,-86.5,58.2789,2023,,8306.703236709109,6.995311853882634,0.582789,1.25,1.0,0.75,1.0,False,4.0767908000124065,4.0767908000124065,4.0767908000124065,4.0767908000124065,131,False,Honduras,,25-05-2025,False,unknown,,,False,5.492513500033142,4.32626917539451,6.929840820732057,359.15806351837415,75.66147976325247,1022.3312984354579,0.03274235447156367,0.026986519404410235,0.039133294845085514,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,15.167791205946209,0.8363240000000001,0.49,0.36718387691462673,0.5617510099004447,0.6254639288909445,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,116
GTM,['Spanish'],18079810,15.5,-90.25,56.0535,2023,,8506.069378051501,7.25719386217999,0.560535,1.25,1.0,0.75,1.0,False,4.067911161537061,4.067911161537061,4.067911161537061,4.067911161537061,132,False,Guatemala,,25-05-2025,False,unknown,,,False,6.031277287715892,4.750648183349014,7.564596966102826,661.6633758433265,115.65923273771956,1928.6924186777594,0.03185031302925765,0.0264473934511302,0.03771827943387119,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,12.585720675740419,,,-0.5720684866097934,0.0,0.0,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,132
BLZ,"['Belizean Creole', 'English', 'Spanish']",417634,17.25,-88.75,72.3595,2023,81.65,8254.296742517694,5.620795847779911,0.723595,1.25,1.0,0.75,1.25,False,4.067179771474305,5.083974714342881,4.067179771474305,4.067179771474305,133,False,Belize,,25-05-2025,False,unknown,,,False,4.442481866067998,1.3131740219961623,7.350857400140728,493.22113797773255,3.7179565834070987,1557.5313862611079,0.034728220426309575,0.026640389839882494,0.04514907565738144,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,12.942360729860852,0.723595,0.8165,-0.44233732325020975,0.1456139690922743,1.8529950918712996,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,78
DMA,['English'],67408,15.41666666,-61.33333333,83.8255,2023,94.03,6641.679533511476,4.828711441782772,0.8382550000000001,1.25,1.0,0.75,1.25,False,4.047691509631618,5.059614387039523,4.047691509631618,4.047691509631618,134,False,Dominica,,25-05-2025,False,unknown,,,False,3.4343512910727614,-0.5423766371126186,7.247569225067549,575.3600442905076,0.5813650506964971,1404.686521183053,0.03583177062712093,0.026639388591563593,0.045747892088442606,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,11.118518984218797,0.8382550000000001,0.9403,-1.1057768576274039,0.5688792610674078,2.318441823806883,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,56
CYM,['English'],84738,19.3133,-81.2546,81.0677,2017,76.6,7586.076353167158,4.928078209497234,0.810677,1.25,1.0,0.75,1.25,False,3.9950796586405892,4.993849573300737,3.9950796586405892,3.9950796586405892,135,False,Cayman Islands,,25-05-2025,False,unknown,,,False,2.9650353841571393,-0.1797756043521151,6.089295044297876,143.32814244579836,0.8354576658960922,441.11041065765664,0.03688969476331797,0.027896449710405603,0.046571054087649034,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,11.347319422297119,0.810677,0.7659999999999999,-1.0225485531614684,0.46707557868392385,1.6631319257747972,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,39
TJK,"['Russian', 'Tajik']",10499000,39.0,71.0,56.791,2023,,5560.601283896435,7.021147935720995,0.5679099999999999,1.25,1.0,0.75,0.75,False,3.9873801241753095,2.990535093131482,3.9873801241753095,3.9873801241753095,136,False,Tajikistan,,25-05-2025,False,unknown,,,False,5.491991018268348,4.295844776307325,6.965296438482803,366.32694679030857,73.39419131731673,1059.228867427256,0.032746678439223506,0.02695486941678071,0.039164196285185505,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,7.866338923046544,,,-2.2887878456423514,0.0,0.0,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,115
NIC,['Spanish'],6803886,13.0,-85.0,58.2314,2023,,8385.961072901764,6.832757028340634,0.582314,1.25,1.0,0.75,1.0,False,3.978810076201148,3.978810076201148,3.978810076201148,3.978810076201148,137,False,Nicaragua,,25-05-2025,False,unknown,,,False,5.097626977395637,3.933683065464145,6.516202988498931,238.94531848564844,51.09481749709751,676.0067326060225,0.033415847292855065,0.027353449663499573,0.04017288455250628,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,7.427144133408616,,,-2.4485490680370616,0.0,0.0,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,96
PYF,['French'],279500,-17.6797,-149.4068,72.7039,2017,,15105.878135071034,5.446381812222442,0.727039,1.25,1.0,0.75,1.0,False,3.959731986376392,3.959731986376392,3.959731986376392,3.959731986376392,138,False,French Polynesia,,25-05-2025,False,unknown,,,False,2.359367749846749,0.751097861728578,4.336849021367839,21.60807595591666,2.1193257667675107,76.46621596450609,0.03817067718457036,0.029777450330167116,0.04727986166286641,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,14.970195634356456,0.996528,,0.2953066351946484,1.1531411445209243,0.0,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,21
SMR,['Italian'],34132,43.76666666,12.41666666,87.0278,2023,,1545.3575740145034,4.533161736960601,0.870278,1.25,1.0,0.75,1.0,False,3.945110930118598,3.945110930118598,3.945110930118598,3.945110930118598,139,False,San Marino,,25-05-2025,True,observed_one,1.0,,False,0.7583818420483662,-1.4267964757540315,3.702321678141255,11.231857276467396,0.24007678611456676,40.54132039381745,0.039193117035236986,0.030764651720214278,0.0468220899075191,0.9,1.0,2513.0,23.0,5.0,4.0,14.0,16.0,3.8757831445753137,2.6676571689317456,5.333245620927857,5.0,1.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.04993556281794575,0.03993363068924825,0.061067452640626886,14.158377011671128,2.749070037489086,2.8855340073038733,1.4409416298493223,4.134353109652679,0.6841490590909092,0.2708939338374484,1.146375901788547,-0.17778364703422553,2.363967288567612,0.32363846153846154,0.2659810274855117,0.9045624419906376,-0.6046534066869528,2.28394136372907,16.7938423168381,0.276,,0.958675213518431,-1.5066747834073742,0.0,nb-negbin-17-censored-dist0_eng1-usecensored1-seed1,nb-negbin-17-censored-dist0-eng1-usecensored1-seed1_20251221T172113Z,2
