alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_z_log_population,bayes_z_internet_rate,run_label,run_id,bayes_rank
CPV,['Portuguese'],491233,16.5388,-23.0418,73.539,2023,,4544.570455698424,5.6912875341031945,0.73539,1.25,1.0,0.75,1.0,False,4.185315939704148,4.185315939704148,4.185315939704148,4.185315939704148,127,False,Cabo Verde,,25-05-2025,False,unknown,,,False,-1.430836029941109,-1.542143352877272,-1.3107611133191048,0.23999340725252535,0.21392210016260907,0.26961477188323485,0.18849215564889077,0.1727231166629405,0.20589769052819942,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,13.104673835968857,0.73539,-0.3832944091394231,0.18915499576981396,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,50
GUM,"['Chamorro', 'English', 'Spanish']",153836,13.46666666,144.78333333,80.5055,2017,91.09,11880.866232958191,5.187057978975404,0.805055,1.25,1.0,0.75,1.25,False,4.1758669612640436,5.219833701580054,4.1758669612640436,4.1758669612640436,128,False,Guam,,25-05-2025,False,unknown,,,False,-1.8834322972955935,-2.059817389805671,-1.66764549982813,0.15354530676282277,0.12747724741423797,0.1886908165868325,0.13132229897821662,0.11221993483206696,0.15624401249760045,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,13.55800198552004,0.817221,-0.21839204456917063,0.49123263494317093,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,62
NAM,"['Afrikaans', 'German', 'English', 'Herero', 'Khoekhoe', 'Kwangali', 'Lozi', 'Ndonga', 'Tswana']",3022401,-22.0,17.0,64.4061,2023,17.24,8645.062200942311,6.480352084269662,0.644061,1.25,1.0,0.75,1.25,False,4.1737420437468025,5.217177554683503,4.1737420437468025,4.1737420437468025,129,False,Namibia,,25-05-2025,True,observed_zero,0.0,,False,-0.5572195021337887,-0.616418753048059,-0.47730483913929406,0.5732164614775341,0.5398744042569231,0.620453362993394,0.32293428255908213,0.31465038184648497,0.33361815099477293,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,12.485959413390752,0.820058,-0.6083575810996468,0.501705368532334,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,23
NPL,['Nepali'],29911840,28.0,84.0,55.7716,2023,35.8,7274.024934828563,7.475843129088429,0.557716,1.25,1.0,0.75,0.75,False,4.169397326582682,3.127047994937011,4.169397326582682,4.169397326582682,130,False,Nepal,,25-05-2025,True,observed_multi,7.0,,False,0.8148710485645426,0.6334076263965249,0.9290356606219886,2.2700384294138,1.884019689368637,2.5320662299425107,0.23508595615074654,0.20128558293077065,0.28632949169018773,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,9.365633256382218,0.816554,-1.7434054752808157,0.4887704166477985,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,35
HND,['Spanish'],9892632,15.0,-86.5,58.2789,2023,,8306.703236709109,6.995311853882634,0.582789,1.25,1.0,0.75,1.0,False,4.0767908000124065,4.0767908000124065,4.0767908000124065,4.0767908000124065,131,False,Honduras,,25-05-2025,False,unknown,,,False,-0.0026788956217315904,-0.1211462908202596,0.09531264724897191,0.999644071681784,0.8859043514416712,1.1000027152065124,0.36702688036248327,0.3652698045450804,0.36787710152309977,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,15.167791205946209,0.8363240000000001,0.36718387691462673,0.5617510099004447,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,2
GTM,['Spanish'],18079810,15.5,-90.25,56.0535,2023,,8506.069378051501,7.25719386217999,0.560535,1.25,1.0,0.75,1.0,False,4.067911161537061,4.067911161537061,4.067911161537061,4.067911161537061,132,False,Guatemala,,25-05-2025,False,unknown,,,False,0.3625801903087938,0.20347613693847694,0.47335277344658894,1.4426070344303938,1.2256559104928741,1.6053676219922548,0.33981009254592054,0.32238304929441924,0.35980978119933393,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,12.585720675740419,,-0.5720684866097934,0.0,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,16
BLZ,"['Belizean Creole', 'English', 'Spanish']",417634,17.25,-88.75,72.3595,2023,81.65,8254.296742517694,5.620795847779911,0.723595,1.25,1.0,0.75,1.25,False,4.067179771474305,5.083974714342881,4.067179771474305,4.067179771474305,133,False,Belize,,25-05-2025,False,unknown,,,False,-1.6954041080358642,-1.8069117719104364,-1.5774642163958927,0.18420088150867053,0.16416032039464168,0.20649807027226416,0.1530242064636586,0.13930742660963263,0.16797127743816384,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,12.942360729860852,0.723595,-0.44233732325020975,0.1456139690922743,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,58
DMA,['English'],67408,15.41666666,-61.33333333,83.8255,2023,94.03,6641.679533511476,4.828711441782772,0.8382550000000001,1.25,1.0,0.75,1.25,False,4.047691509631618,5.059614387039523,4.047691509631618,4.047691509631618,134,False,Dominica,,25-05-2025,False,unknown,,,False,-2.3575409027336547,-2.5811807825891986,-2.084465261910228,0.09606594439405697,0.07568458520236278,0.1243736106990181,0.0870231356134259,0.0701678286335851,0.1098280998088867,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,11.118518984218797,0.8382550000000001,-1.1057768576274039,0.5688792610674078,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,82
CYM,['English'],84738,19.3133,-81.2546,81.0677,2017,76.6,7586.076353167158,4.928078209497234,0.810677,1.25,1.0,0.75,1.25,False,3.9950796586405892,4.993849573300737,3.9950796586405892,3.9950796586405892,135,False,Cayman Islands,,25-05-2025,False,unknown,,,False,-2.397808558202477,-2.5968360677514317,-2.154371219993196,0.09202742143159343,0.0745089479360966,0.11597609214019454,0.08375321821048638,0.06915914352373298,0.10327630563132942,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,11.347319422297119,0.810677,-1.0225485531614684,0.46707557868392385,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,86
TJK,"['Russian', 'Tajik']",10499000,39.0,71.0,56.791,2023,,5560.601283896435,7.021147935720995,0.5679099999999999,1.25,1.0,0.75,0.75,False,3.9873801241753095,2.990535093131482,3.9873801241753095,3.9873801241753095,136,False,Tajikistan,,25-05-2025,False,unknown,,,False,-0.08520546476007611,-0.21713727464837523,0.01761379934689006,0.9208968811653601,0.8048194814123459,1.0177698381124853,0.36565182409523045,0.3598900341755288,0.3678579769140248,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,7.866338923046544,,-2.2887878456423514,0.0,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,4
NIC,['Spanish'],6803886,13.0,-85.0,58.2314,2023,,8385.961072901764,6.832757028340634,0.582314,1.25,1.0,0.75,1.0,False,3.978810076201148,3.978810076201148,3.978810076201148,3.978810076201148,137,False,Nicaragua,,25-05-2025,False,unknown,,,False,-0.36296544693010924,-0.46668447055225143,-0.2661682807495478,0.69695093716001,0.6270779217513324,0.766310162401737,0.34654917927416984,0.33495389258349934,0.35612323516202665,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,7.427144133408616,,-2.4485490680370616,0.0,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,15
PYF,['French'],279500,-17.6797,-149.4068,72.7039,2017,,15105.878135071034,5.446381812222442,0.727039,1.25,1.0,0.75,1.0,False,3.959731986376392,3.959731986376392,3.959731986376392,3.959731986376392,138,False,French Polynesia,,25-05-2025,False,unknown,,,False,-2.0450179706553007,-2.168157546788562,-1.9083548826594872,0.12997848743465493,0.11438817874259191,0.14832419770301475,0.11400718100492721,0.1020241512475728,0.12787793874228476,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,14.970195634356456,0.996528,0.2953066351946484,1.1531411445209243,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,68
SMR,['Italian'],34132,43.76666666,12.41666666,87.0278,2023,,1545.3575740145034,4.533161736960601,0.870278,1.25,1.0,0.75,1.0,False,3.945110930118598,3.945110930118598,3.945110930118598,3.945110930118598,139,False,San Marino,,25-05-2025,True,observed_one,1.0,,False,-2.705184079991821,-2.9690169553094514,-2.38084735691543,0.06823090739510632,0.05135376957736673,0.09247218835537326,0.06355317417110252,0.048783130840067024,0.0843045421656963,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,16.7938423168381,0.276,0.958675213518431,-1.5066747834073742,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,98
DJI,"['Arabic', 'French']",1066809,11.5,43.0,65.0248,2023,,6154.536181906155,6.028086670904087,0.6502479999999999,1.25,1.0,0.75,1.0,False,3.9197513015820404,3.9197513015820404,3.9197513015820404,3.9197513015820404,140,False,Djibouti,,25-05-2025,False,unknown,,,False,-1.4894331273351598,-1.5662566804396634,-1.4083027121768081,0.22575556729813306,0.2088254226390122,0.24455801743679892,0.1800519444971068,0.16946953589650643,0.19150129164080676,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,13.880182507699853,0.6502479999999999,-0.10119585902779277,-0.12514513931955293,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,53
ATG,['English'],103603,17.05,-61.8,77.5756,2023,80.0,6524.438859909447,5.015372331322167,0.7757559999999999,1.25,1.0,0.75,1.25,False,3.8907051782571584,4.863381472821448,3.8907051782571584,3.8907051782571584,141,False,Antigua and Barbuda,,25-05-2025,False,unknown,,,False,-2.533144197917351,-2.7060278421540582,-2.3226389047399296,0.08016443848945862,0.06680162802053086,0.0980145938531594,0.07387931884729976,0.062484956001236255,0.08886352719799392,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,11.548321565917217,0.7757559999999999,-0.9494321389271891,0.338165346161129,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,92
VCT,['English'],110872,13.25,-61.2,75.9927,2023,95.0,6829.58642169349,5.044821881759084,0.759927,1.25,1.0,0.75,1.25,False,3.8336963581395356,4.792120447674419,3.8336963581395356,3.8336963581395356,142,False,Saint Vincent and the Grenadines,,25-05-2025,False,unknown,,,False,-2.6166408605566525,-2.7779449892689305,-2.4197980952366467,0.07366836781537996,0.06216612926199658,0.08893957397046186,0.068353160707355,0.05841917509075018,0.08137089233381113,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,17.166010958636768,0.616,1.094055046234005,-0.2515710046567615,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,95
LKA,"['Sinhala', 'Tamil']",21763170,7.0,81.0,51.2,2023,47.0,8921.169522992157,7.337722154502129,0.512,1.25,1.0,0.75,0.75,False,3.75691374310509,2.8176853073288175,3.75691374310509,3.75691374310509,143,False,Sri Lanka,,25-05-2025,False,unknown,,,False,0.08517441138652844,-0.11768907541185389,0.21290002476987163,1.0956115021297512,0.888972414107504,1.237260950636563,0.36407306006303014,0.3590258365213686,0.36745671548809267,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,14.565239847443495,0.47991,0.14800017104838217,-0.7539447495102053,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,6
GNQ,"['French', 'Portuguese', 'Spanish']",1668768,2.0,10.0,60.3661,2023,,5885.2720641795095,6.222395963208134,0.603661,1.25,1.0,0.75,1.0,False,3.7562177695461854,3.7562177695461854,3.7562177695461854,3.7562177695461854,144,False,Equatorial Guinea,,25-05-2025,False,unknown,,,False,-1.4995533125969043,-1.5659799864047044,-1.4087087849377211,0.22344039613810152,0.20888321116184302,0.24445872924795678,0.17863170600181894,0.16950663766071086,0.19144255100996685,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,16.15738559248449,0.862697,0.7271581129446941,0.6591064568327679,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,54
GRD,['English'],109021,12.11666666,-61.66666666,74.1201,2023,90.91,6961.869820005652,5.037510161295513,0.7412009999999999,1.25,1.0,0.75,1.25,False,3.733807569062395,4.667259461327994,3.733807569062395,3.733807569062395,145,False,Grenada,,25-05-2025,False,unknown,,,False,-2.8076912835285563,-2.9593896698244104,-2.62341652266537,0.06080689447965359,0.05185055447504965,0.0725545556134091,0.05716751620208334,0.04923058486582498,0.06747682560015111,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,10.94273900380909,0.694825,-1.169718473523905,0.03941004051975936,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,99
LCA,['English'],184100,13.88333333,-60.96666666,70.0834,2023,43.03,6757.492040482498,5.265053788504015,0.700834,1.25,1.0,0.75,1.25,False,3.6899287068124225,4.612410883515528,3.6899287068124225,3.6899287068124225,146,False,Saint Lucia,,25-05-2025,False,unknown,,,False,-2.686916170149546,-2.8130901513550595,-2.552619189648871,0.06841223104883801,0.06001923801218209,0.07787742390637198,0.06384870223442715,0.05652290229336802,0.07204267691239213,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,10.618885342030893,0.973444,-1.287523279280689,1.067926980907162,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,97
BGD,['Bengali'],169828911,24.0,90.0,44.5027,2023,18.0,7997.324724093082,8.230011624771146,0.44502699999999995,1.25,1.0,0.75,0.75,False,3.6625773833370285,2.7469330375027714,3.6625773833370285,3.6625773833370285,147,False,Bangladesh,,25-05-2025,False,unknown,,,False,1.4124309292042916,1.0760516129273892,1.6200423768211971,4.1737853969857035,2.933075740646641,5.053304456006058,0.07354513000784786,0.03228146414405343,0.15613658227693733,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,18.950302082365745,0.44502699999999995,1.743107671084077,-0.8827147057283161,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,93
KNA,['English'],51320,17.33333333,-62.75,76.4208,2023,78.0,6559.353643121045,4.710286647702891,0.764208,1.25,1.0,0.75,1.25,False,3.599638738467731,4.499548423084664,3.599638738467731,3.599638738467731,148,False,Saint Kitts and Nevis,,25-05-2025,False,unknown,,,False,-3.3089497156752468,-3.497941269562241,-3.0787705587212812,0.03696995032532956,0.030259616732630893,0.04601579660501388,0.03559835173002689,0.02935768716879164,0.043946322473226156,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,17.750466365008762,0.978956,1.3066561798543828,1.0882744280497312,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,112
VGB,['English'],39471,18.431383,-64.62305,77.7043,2017,86.96,6581.50324210563,4.596278129409967,0.777043,1.25,1.0,0.75,1.25,False,3.571505746511109,4.464382183138886,3.571505746511109,3.571505746511109,149,False,"Virgin Islands, British",,25-05-2025,False,unknown,,,False,-3.4385467817314153,-3.643085007403333,-3.188942354959027,0.03253332048468066,0.026171481087177095,0.04121544020328512,0.0314650063114128,0.025495420013048307,0.0395512582614194,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,11.375340152017603,0.643775,-1.012355750017727,-0.1490401003779431,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,116
CUW,"['English', 'Dutch', 'Papiamento']",156115,12.116667,-68.933333,68.1272,2017,,7420.6237804385055,5.193444633390771,0.681272,1.25,1.0,0.75,1.25,False,3.5381484122793974,4.422685515349246,3.5381484122793974,3.5381484122793974,150,False,Curaçao,,25-05-2025,False,unknown,,,False,-3.0265338248200266,-3.1508482647184146,-2.899815985861156,0.048700018301833285,0.04281579333269941,0.05503334703869632,0.04636553895104192,0.0410212918076618,0.05208650865449486,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,11.958348194135517,0.681272,-0.8002811087145119,-0.01062061099026153,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,105
SWZ,"['English', 'Swazi']",1235549,-26.5,31.5,57.62,2023,4.38,9512.23006915562,6.09185997354031,0.5761999999999999,1.25,1.0,0.75,1.25,False,3.510129716753926,4.387662145942407,3.510129716753926,3.510129716753926,151,False,Eswatini,,25-05-2025,True,observed_multi,4.0,,False,-2.0420040794535965,-2.111557573260703,-1.9440756728266504,0.12991256877416027,0.12104927743885688,0.14311945243115798,0.11405444382439231,0.10724848552750203,0.12403455061565809,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,10.629803516362548,,-1.2835516910043758,0.0,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,67
AGO,['Portuguese'],36170961,-12.5,18.5,44.7581,2023,,7644.854810730754,7.558360047369661,0.447581,1.25,1.0,0.75,1.0,False,3.38297834836176,3.38297834836176,3.38297834836176,3.38297834836176,152,False,Angola,,25-05-2025,False,unknown,,,False,-0.0339978427427627,-0.3057718170487854,0.12987043392935765,0.9770522825496036,0.7365546705289411,1.1386808403958109,0.36387291496769086,0.3526333303148424,0.36786695158747357,0.9,3.89,4.0,23.0,5.0,4.0,14.0,12.0,-0.9080555927094276,-0.9826207101272428,-0.8350398039843594,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.6135621776701914,2.503252452973242,2.7019350672242837,0.6841490590909092,0.2708939338374484,2.5322267141727703,2.404547398194248,2.734786119036243,17.40376717255515,0.447581,1.1805410981264988,-0.8732866614608775,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed0_20251221T161036Z,7
