alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,bayes_rank,run_label,run_id,model_variant,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli
NPL,['Nepali'],29911840,28.0,84.0,55.7716,2023,7274.024934828563,7.475843129088429,0.557716,1.25,1.0,0.75,0.75,False,4.169397326582682,3.127047994937011,4.169397326582682,4.169397326582682,131,False,Nepal,,25-05-2025,unknown,,3.56894227889499,3.394290408241643,3.7294557667124275,35.67327347764924,29.793514483446383,41.656431695296675,1.6478534030341753e-12,3.3770109896863515e-17,3.428339911538308e-12,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,17.21376494660098,0.557716,8.892202519501664,1.1684008683610805,-0.4274555475528887,0.2153251260951124,204,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
HND,['Spanish'],9892632,15.0,-86.5,58.2789,2023,8306.703236709109,6.995311853882634,0.582789,1.25,1.0,0.75,1.0,False,4.0767908000124065,4.0767908000124065,4.0767908000124065,4.0767908000124065,132,False,Honduras,,25-05-2025,unknown,,2.2232281364273807,2.083726871901077,2.3444817291480526,9.26780452902856,8.034356365538255,10.427866937171283,0.0010898857245045224,0.00030862468770828476,0.0026042032685792776,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,16.107300795594696,0.582789,9.024938464173754,0.7781787260026797,-0.33893358559289627,0.38401068041157105,132,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
GTM,['Spanish'],18079810,15.5,-90.25,56.0535,2023,8506.069378051501,7.25719386217999,0.560535,1.25,1.0,0.75,1.0,False,4.067911161537061,4.067911161537061,4.067911161537061,4.067911161537061,133,False,Guatemala,,25-05-2025,unknown,,3.2694013988162736,3.1056493569054764,3.4193836018617225,26.421634071292402,22.323711660716512,30.55057827398831,1.3480931664117336e-09,1.648452773893626e-12,4.505194052537348e-09,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,16.71030640402353,0.560535,9.048652788350116,0.9908436733136519,-0.4175028729321724,0.4141476860946366,199,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
BLZ,"['Belizean Creole', 'English', 'Spanish']",417634,17.25,-88.75,72.3595,2023,8254.296742517694,5.620795847779911,0.723595,1.25,1.0,0.75,1.25,False,4.067179771474305,5.083974714342881,4.067179771474305,4.067179771474305,134,False,Belize,,25-05-2025,unknown,,-2.4898375769584518,-2.6678828572683884,-2.29938765375312,0.0834461561281987,0.06939899888522363,0.10032025754178692,0.07668727913082539,0.06474609840267319,0.09074445640638731,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,12.942360729860852,0.723595,9.01861030271211,-0.3380162196387061,0.158191743475771,0.3759686279999313,64,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
DMA,['English'],67408,15.41666666,-61.33333333,83.8255,2023,6641.679533511476,4.828711441782772,0.8382550000000001,1.25,1.0,0.75,1.25,False,4.047691509631618,5.059614387039523,4.047691509631618,4.047691509631618,135,False,Dominica,,25-05-2025,unknown,,-5.73776826221949,-6.040130192317818,-5.421981314920539,0.003279907221218829,0.002381250410516852,0.004418385521176574,0.0032687742319128447,0.00237558680036396,0.004398906448571047,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,11.118518984218797,0.8382550000000001,8.801270705271952,-0.9812394389900645,0.563006809815369,0.09976574595709978,120,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
CYM,['English'],84738,19.3133,-81.2546,81.0677,2017,7586.076353167158,4.928078209497234,0.810677,1.25,1.0,0.75,1.25,False,3.9950796586405892,4.993849573300737,3.9950796586405892,3.9950796586405892,136,False,Cayman Islands,,25-05-2025,unknown,,-5.028829084997976,-5.309807164609291,-4.733532920703956,0.006648427607080265,0.004942883205331527,0.008795344339836,0.006602982744733464,0.004918511370422538,0.008718325449329791,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,11.347319422297119,0.810677,8.934201598970995,-0.9005472656030964,0.46564077196857445,0.2686990484231372,110,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
TJK,"['Russian', 'Tajik']",10499000,39.0,71.0,56.791,2023,5560.601283896435,7.021147935720995,0.5679099999999999,1.25,1.0,0.75,0.75,False,3.9873801241753095,2.990535093131482,3.9873801241753095,3.9873801241753095,137,False,Tajikistan,,25-05-2025,unknown,,0.45724184360025577,0.31398776825315033,0.5834733468684093,1.585174497979911,1.3688730007200083,1.7922527885884847,0.3240751122610205,0.2985614731402902,0.34823239128112715,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,16.166790572497078,0.5679099999999999,8.623641346481184,0.7991592775823746,-0.39146492496204777,-0.12597195398935646,11,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
NIC,['Spanish'],6803886,13.0,-85.0,58.2314,2023,8385.961072901764,6.832757028340634,0.582314,1.25,1.0,0.75,1.0,False,3.978810076201148,3.978810076201148,3.978810076201148,3.978810076201148,138,False,Nicaragua,,25-05-2025,unknown,,1.514810010177391,1.3821219104288966,1.6344021504958683,4.563040201629827,3.9833449705445303,5.126392280126183,0.04935881416613421,0.030440232809758935,0.07418279304185416,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,15.733004477507437,0.582314,9.03443352561222,0.6461738065590289,-0.34061060597063314,0.39607734182700954,76,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
PYF,['French'],279500,-17.6797,-149.4068,72.7039,2017,15105.878135071034,5.446381812222442,0.727039,1.25,1.0,0.75,1.0,False,3.959731986376392,3.959731986376392,3.959731986376392,3.959731986376392,139,False,French Polynesia,,25-05-2025,unknown,,-0.6660667193675207,-0.8964692385441568,-0.4251781510027228,0.5188834970470834,0.40800770696388794,0.6536533386578943,0.3064559522922057,0.2713144128178864,0.33999257972405067,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,12.540757571577291,0.727039,9.62290542472566,-0.4796515764288793,0.17035102385666734,1.1439283383813899,17,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
SMR,['Italian'],34132,43.76666666,12.41666666,87.0278,2023,1545.3575740145034,4.533161736960601,0.870278,1.25,1.0,0.75,1.0,False,3.945110930118598,3.945110930118598,3.945110930118598,3.945110930118598,140,False,San Marino,,25-05-2025,observed_one,1.0,-12.954563135499502,-13.365922398369973,-12.539039826823142,2.443501769054383e-06,1.56866643418892e-06,3.584968641185484e-06,2.443495406504741e-06,1.568663973476437e-06,3.584955789207996e-06,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,10.437990639656476,0.870278,7.343657492193467,-1.2212447101135906,0.6760662278285637,-1.7526209111353281,173,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
DJI,"['Arabic', 'French']",1066809,11.5,43.0,65.0248,2023,6154.536181906155,6.028086670904087,0.6502479999999999,1.25,1.0,0.75,1.0,False,3.9197513015820404,3.9197513015820404,3.9197513015820404,3.9197513015820404,141,False,Djibouti,,25-05-2025,unknown,,-2.715274397852358,-2.8463744720289488,-2.5806793488221538,0.06640790498427039,0.05805441895415766,0.07572254661500305,0.06211431057202402,0.054780068212818896,0.07020035788246698,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,13.880182507699853,0.6502479999999999,8.725107148050437,-0.007270010675789815,-0.10076491683131511,0.0029743915100182297,70,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
ATG,['English'],103603,17.05,-61.8,77.5756,2023,6524.438859909447,5.015372331322167,0.7757559999999999,1.25,1.0,0.75,1.25,False,3.8907051782571584,4.863381472821448,3.8907051782571584,3.8907051782571584,142,False,Antigua and Barbuda,,25-05-2025,unknown,,-5.670888651593459,-5.932831078959175,-5.395989515193926,0.003490880481669033,0.002650967260265598,0.004534732007430342,0.0034783860125292554,0.002643948939629464,0.004514214768168981,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,11.548321565917217,0.7757559999999999,8.783463488152831,-0.8296588531491259,0.3423497643665761,0.07713570178938797,118,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
VCT,['English'],110872,13.25,-61.2,75.9927,2023,6829.58642169349,5.044821881759084,0.759927,1.25,1.0,0.75,1.25,False,3.8336963581395356,4.792120447674419,3.8336963581395356,3.8336963581395356,143,False,Saint Vincent and the Grenadines,,25-05-2025,unknown,,-5.520911194484302,-5.775085128746559,-5.2534431045744325,0.004052662152978125,0.0031039344182916396,0.005229483306230701,0.004035853115333117,0.0030943149462169593,0.005202207186572746,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,11.61613166174864,0.759927,8.829165808570684,-0.8057439338588795,0.28646438424195164,0.13521583428310638,116,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
LKA,"['Sinhala', 'Tamil']",21763170,7.0,81.0,51.2,2023,8921.169522992157,7.337722154502129,0.512,1.25,1.0,0.75,0.75,False,3.75691374310509,2.8176853073288175,3.75691374310509,3.75691374310509,144,False,Sri Lanka,,25-05-2025,unknown,,3.2893122836022624,3.0883610940619586,3.478450619322418,27.02066183348007,21.941089134677977,32.409468559309126,2.466184807766571e-09,2.725327220452394e-13,6.491789613249337e-09,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,16.895729649488754,0.512,9.096294416067234,1.0562377992983774,-0.5888590498447172,0.4746923592037449,198,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
GNQ,"['French', 'Portuguese', 'Spanish']",1668768,2.0,10.0,60.3661,2023,5885.2720641795095,6.222395963208134,0.603661,1.25,1.0,0.75,1.0,False,3.7562177695461854,3.7562177695461854,3.7562177695461854,3.7562177695461854,145,False,Equatorial Guinea,,25-05-2025,unknown,,-2.5474688534876715,-2.675330460100487,-2.4226480783232236,0.07852225627860897,0.06888406586120387,0.08868645856499006,0.07255832857540612,0.06429879003902148,0.08115985704097964,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,14.327596187589377,0.603661,8.680378149977923,0.1505215675946519,-0.26524354491053026,-0.05386880836716172,66,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
GRD,['English'],109021,12.11666666,-61.66666666,74.1201,2023,6961.869820005652,5.037510161295513,0.7412009999999999,1.25,1.0,0.75,1.25,False,3.733807569062395,4.667259461327994,3.733807569062395,3.733807569062395,146,False,Grenada,,25-05-2025,unknown,,-5.685383603653632,-5.934593159702459,-5.417546372778102,0.0034369769198081502,0.0026463002936169665,0.004438023558262938,0.0034248908176898875,0.0026393066453788963,0.004418371146299184,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,11.599295803205079,0.7412009999999999,8.848346998804203,-0.8116815187172196,0.22035094509773956,0.15959197229895292,119,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
LCA,['English'],184100,13.88333333,-60.96666666,70.0834,2023,6757.492040482498,5.265053788504015,0.700834,1.25,1.0,0.75,1.25,False,3.6899287068124225,4.612410883515528,3.6899287068124225,3.6899287068124225,147,False,Saint Lucia,,25-05-2025,unknown,,-5.230969059522291,-5.441268300406079,-5.004698955365665,0.005397347720098691,0.004333984022789296,0.006706360968843827,0.0053677582515835745,0.004315241249783118,0.006661536164913851,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,12.123234367221169,0.700834,8.818555073218446,-0.626901533998689,0.07783245754383662,0.12173133482051442,112,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
BGD,['Bengali'],169828911,24.0,90.0,44.5027,2023,7997.324724093082,8.230011624771146,0.44502699999999995,1.25,1.0,0.75,0.75,False,3.6625773833370285,2.7469330375027714,3.6625773833370285,3.6625773833370285,148,False,Bangladesh,,25-05-2025,unknown,,6.142114639636774,5.816187635829306,6.434957875122623,473.1765195079405,335.68985452512464,623.2563349549753,3.26867254218735e-115,1.3170419615630025e-268,5.498650571595174e-144,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,18.950302082365745,0.44502699999999995,8.98698738924438,1.7808339424799013,-0.8253118619671826,0.3357811060699568,222,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
KNA,['English'],51320,17.33333333,-62.75,76.4208,2023,6559.353643121045,4.710286647702891,0.764208,1.25,1.0,0.75,1.25,False,3.599638738467731,4.499548423084664,3.599638738467731,3.599638738467731,149,False,Saint Kitts and Nevis,,25-05-2025,unknown,,-7.175021590582613,-7.470280125484967,-6.862039873371745,0.0007785930484375552,0.0005697696871222814,0.0010467774770990168,0.0007779659380036765,0.0005694451420706698,0.001045682307280108,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,10.845835818729572,0.764208,8.788799789497451,-1.0774079492174433,0.3015787510568811,0.08391726312562327,137,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
VGB,['English'],39471,18.431383,-64.62305,77.7043,2017,6581.50324210563,4.596278129409967,0.777043,1.25,1.0,0.75,1.25,False,3.571505746511109,4.464382183138886,3.571505746511109,3.571505746511109,150,False,"Virgin Islands, British",,25-05-2025,unknown,,-7.536149336512884,-7.850878037381352,-7.203791935485562,0.0005436959934891697,0.00038941090194565247,0.0007437612095765075,0.0005433888987816904,0.0003892592906163369,0.0007432082344378579,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,10.583321504033949,0.777043,8.79217038390443,-1.1699901609295082,0.34689360694793947,0.08820073424809738,141,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
CUW,"['English', 'Dutch', 'Papiamento']",156115,12.116667,-68.933333,68.1272,2017,7420.6237804385055,5.193444633390771,0.681272,1.25,1.0,0.75,1.25,False,3.5381484122793974,4.422685515349246,3.5381484122793974,3.5381484122793974,151,False,Curaçao,,25-05-2025,unknown,,-5.3810546240430055,-5.598791934515679,-5.150332045941583,0.004648064928125823,0.003702334765835583,0.005797482341129587,0.004626084026360863,0.0036886528256556256,0.005763968758019998,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,11.958348194135517,0.681272,8.912153150553841,-0.6850527498769843,0.008767462534808208,0.2406790968399133,114,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
SWZ,"['English', 'Swazi']",1235549,-26.5,31.5,57.62,2023,9512.23006915562,6.09185997354031,0.5761999999999999,1.25,1.0,0.75,1.25,False,3.510129716753926,4.387662145942407,3.510129716753926,3.510129716753926,152,False,Eswatini,,25-05-2025,observed_multi,4.0,-1.4054187305510866,-1.5663686925123255,-1.2419523931476282,0.24646171202175884,0.20880205515466305,0.288819812736928,0.19221975021167312,0.16945452527746355,0.21636853550494137,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,14.02702596368102,0.5761999999999999,9.160438747625,0.04451799161255263,-0.36219650615901905,0.5562092546596856,42,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
AGO,['Portuguese'],36170961,-12.5,18.5,44.7581,2023,7644.854810730754,7.558360047369661,0.447581,1.25,1.0,0.75,1.0,False,3.38297834836176,3.38297834836176,3.38297834836176,3.38297834836176,153,False,Angola,,25-05-2025,unknown,,2.9061570694909644,2.6509931302340592,3.1453616423593393,18.49744674746518,14.16810286381794,23.22807421108526,2.5646802926842504e-06,1.8975304323715907e-09,9.958297494014742e-06,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,17.40376717255515,0.447581,8.941918925157776,1.2354098858672253,-0.8162947881887825,0.2785065007215625,171,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
NRU,"['English', 'Nauru']",11680,-0.53333333,166.91666666,81.6554,2020,13983.375593389967,4.067442842776381,0.816554,1.25,1.0,0.75,1.25,False,3.321286723040425,4.151608403800531,3.321286723040425,3.321286723040425,154,False,Nauru,,25-05-2025,unknown,,-6.285675514289221,-6.685895262307302,-5.849545461705951,0.001921524097960893,0.0012483977898782555,0.002881209537714513,0.0019175949130101348,0.0012468402647986007,0.0028729201164971797,0.9,1.01,693.0,20,4,4,12,-2.3596923798347182,-2.4891109390368804,-2.2277487307667116,5,95,1.0,6,1.0,13.900796422998402,2.8354724934856366,5.633064307707984,5.471753889235463,5.786639097487608,0.6787887,0.2832404461542748,3.221673342497159,3.0329834742527964,3.4290218210676455,8.722766647297384,0.7868838870640574,3.362726802276279,3.2544545680841215,3.4675248507676653,9.365633256382218,0.816554,9.545695956329675,-1.599438251309264,0.4863899272526999,1.045807802854781,126,bayes-distance-one-constraint-smoke,bayes-distance-one-constraint-smoke_20251220T235752Z,no-language,1.25,1.0,0.75,300,300,0.9,0,0.9
