alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,run_label,run_id,bayes_rank
SVK,['Slovak'],5413813,48.66666666,19.5,89.8251,2024,26.0,1599.2587468398117,6.733503250608721,0.898251,1.25,1.0,0.75,1.0,False,6.048376028362535,6.048376028362535,6.048376028362535,6.048376028362535,60,False,Slovakia,,25-05-2025,False,unknown,,,False,-1.5964256486472395,-2.916459357419061,1.144868733727994,0.5967444723036095,0.0541249866713366,3.142028909022034,0.1460173202402291,0.05102990558506944,0.354951237846807,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,14.57193202335173,0.907636,7.300731190645091,0.15043451277739364,0.8249979530482788,-1.9575275018697582,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,88
URY,['Spanish'],3499451,-33.0,-56.0,91.9911,2024,,10972.411931889446,6.543999916815401,0.919911,1.25,1.0,0.75,1.0,False,6.019897507477572,6.019897507477572,6.019897507477572,6.019897507477572,61,False,Uruguay,,25-05-2025,False,unknown,,,False,3.39503029541147,2.1802180342189725,3.8295629580094817,33.90111015267331,8.84823527150805,46.04241137105696,0.00018598482503054894,4.647216267203894e-19,0.0012709162154135366,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,19.64478255760019,0.931444,8.850753199570008,1.9957314550414922,0.9128847494144395,0.14349477851080622,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,218
SRB,['Serbian'],6567783,44.0,21.0,87.6907,2024,,1998.6345021182503,6.81741879522901,0.8769070000000001,1.25,1.0,0.75,1.0,False,5.978242263467886,5.978242263467886,5.978242263467886,5.978242263467886,62,False,Serbia,,25-05-2025,False,unknown,,,False,-1.0090875580890177,-2.1910184516051685,1.336715910930689,0.8189751913734562,0.11180282585129171,3.8065220187739373,0.18812189798856777,0.08460126433560285,0.3624996235816896,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,16.574690913480765,0.0927123,8.693094368728552,0.8789568358966301,-2.183277974197106,-0.07020845562997714,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,68
COL,['Spanish'],53057212,4.0,-72.0,77.3369,2023,4.22,8351.75380499986,7.724744425351789,0.773369,1.25,1.0,0.75,1.0,False,5.974077871489888,5.974077871489888,5.974077871489888,5.974077871489888,63,False,Colombia,,25-05-2025,False,unknown,,,False,3.678077506928324,3.2623022941051465,4.182711178743832,41.66665869774943,26.10957993088901,65.54331218016928,2.2306687060446426e-11,2.2461026202383165e-27,1.195510503124998e-10,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,17.786881361003886,0.773369,9.030346560479794,1.319902476055837,0.32935377933795956,0.38692980750216976,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,231
DZA,['Arabic'],47400000,28.0,3.0,76.9081,2023,7.0,2919.638592728831,7.675778341674085,0.769081,1.25,1.0,0.75,0.75,False,5.903295282793047,4.427471462094785,5.903295282793047,5.903295282793047,64,False,Algeria,,25-05-2025,False,unknown,,,False,0.736403029114805,-0.5152336449312803,2.813928774347236,4.2271058050526396,0.597361008940612,16.675303274244946,0.20473199731777236,9.551729876378545e-07,0.3642799025352668,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,17.674132786665304,0.769081,7.979557567491823,1.2788891250676742,0.31352470579889313,-1.0373926043954833,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,57
ZAF,"['Afrikaans', 'English', 'Southern Ndebele', 'Northern Sotho', 'Southern Sotho', 'Swazi', 'Tswana', 'Tsonga', 'Venda', 'Xhosa', 'Zulu']",63100945,-29.0,24.0,75.6592,2023,31.0,9562.226924415081,7.800035863288702,0.7565919999999999,1.25,1.0,0.75,1.25,False,5.901444733877325,7.3768059173466565,5.901444733877325,5.901444733877325,65,False,South Africa,,25-05-2025,False,unknown,,,False,4.049734136045819,3.700369559329245,4.563110171113083,60.148020851922766,40.46225480210572,95.8812235941022,1.774307787044636e-17,2.19304516293835e-40,1.0827198394607278e-16,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,16.795795280097252,0.33,9.01831776791444,0.9593856222139246,-1.3073347714881591,0.3706250318019749,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,233
PSE,['Arabic'],5483450,31.9,35.2,86.6377,2023,,3826.448231959289,6.739053887776157,0.866377,1.25,1.0,0.75,0.75,False,5.838561290129843,4.378920967597383,5.838561290129843,5.838561290129843,66,False,"Palestine, State of",,25-05-2025,False,unknown,,,False,0.5126560440969545,-0.1241032993542269,1.5199352918567157,1.9644657433388242,0.8832885940428788,4.571929351574092,0.2725363437505827,0.04726458277122426,0.36718596510668977,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,12.540757571577291,0.727039,9.62290542472566,-0.588424237300014,0.1583274320746776,1.1901309033892373,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,29
EGY,['Arabic'],107271260,27.0,30.0,72.6899,2023,35.0,3976.8298678628234,8.030483381842073,0.726899,1.25,1.0,0.75,0.75,False,5.837350339777621,4.3780127548332155,5.837350339777621,5.837350339777621,67,False,Egypt,,25-05-2025,False,unknown,,,False,1.8848160358982238,0.7062116712351659,3.5464196610921226,11.032170759358635,2.0263004094234813,34.68889699901896,0.10223887506221037,2.985352504868842e-14,0.2671115981072148,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,18.49087132456597,0.726899,8.288491690239606,1.5759854255484902,0.1578106246363684,-0.6186388890768784,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,121
LVA,['Latvian'],1829000,57.0,25.0,92.7076,2024,46.0,1720.970683241863,6.262213705476417,0.927076,1.25,1.0,0.75,1.0,False,5.805548033218255,5.805548033218255,5.805548033218255,5.805548033218255,68,False,Latvia,,25-05-2025,False,unknown,,,False,-2.03019035534972,-3.1166960764347866,0.3018918313060062,0.28331439621487015,0.04430330263785462,1.352414937199708,0.13512168415773695,0.042383363849761276,0.3624101285504567,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,13.438487123487413,0.891806,9.165260163392075,-0.2618666961432674,0.7665617977023311,0.5698023628678331,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,96
JAM,"['English', 'Jamaican Patois']",2825544,18.25,-77.5,89.473,2023,97.64,7433.504947333831,6.4511020746169,0.89473,1.25,1.0,0.75,1.25,False,5.771994559221979,7.214993199027474,5.771994559221979,5.771994559221979,69,False,Jamaica,,25-05-2025,False,unknown,,,False,1.991280032767926,1.508854868844121,2.179293464177818,7.527458022355473,4.521550061765421,8.840058234998953,0.011174946632363575,0.0012801669622365271,0.049159007061589516,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,11.545073146180547,,6.271556846800695,-0.9506137820619114,0.0,-3.3525517107923726,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,187
LUX,"['German', 'French', 'Luxembourgish']",681973,49.75,6.16666666,98.7606,2024,56.0,732.4403321678262,5.8337671808395735,0.987606,1.25,1.0,0.75,1.0,False,5.761463470400248,5.761463470400248,5.761463470400248,5.761463470400248,70,False,Luxembourg,,25-05-2025,False,unknown,,,False,-4.634083601649406,-6.230765848921988,-0.841318089146563,0.06620844100817704,0.0019679451715434613,0.43114187103014673,0.043898127381405506,0.001964076171583431,0.2801416378270433,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,14.419279927373003,0.927076,7.451224660012243,0.09490588167778201,0.8967603573391962,-1.7535367647243782,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,161
SVN,['Slovene'],2130638,46.11666666,14.81666666,90.7636,2024,59.0,1480.382704853587,6.328509668410944,0.907636,1.25,1.0,0.75,0.75,False,5.743983201397835,4.3079874010483765,5.743983201397835,5.743983201397835,71,False,Slovenia,,25-05-2025,False,unknown,,,False,-2.46227213582295,-3.70659552666775,0.21052631821170453,0.23409760048999784,0.02456099936150434,1.2343275465092751,0.11076629200884178,0.023965104513778902,0.35708160201907,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,16.176845386862315,0.9552930000000001,7.195496634062249,0.7342367955946267,1.0009228965303907,-2.1001707332390165,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,114
CRI,['Spanish'],5309625,10.0,-84.0,85.3951,2023,8.2,8587.534812944978,6.725063849484161,0.853951,1.25,1.0,0.75,1.0,False,5.742874999330849,5.742874999330849,5.742874999330849,5.742874999330849,72,False,Costa Rica,,25-05-2025,True,observed_multi,183.0,,False,2.5628530318479945,1.9492770121731064,2.8030761814110003,13.477783211071594,7.023607762776547,16.495311375617472,0.0008984945813605838,1.1311958686391113e-06,0.006255271383105484,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,15.485031769255382,0.853951,9.058183431506016,0.4825831061023018,0.6268207578652594,0.4246621015634256,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,205
LTU,['Lithuanian'],2894886,56.0,24.0,88.5029,2023,38.0,1662.9914952353934,6.461631465975109,0.885029,1.25,1.0,0.75,1.0,False,5.718731234700484,5.718731234700484,5.718731234700484,5.718731234700484,73,False,Lithuania,,25-05-2025,False,unknown,,,False,-2.081896046065161,-3.291306494568944,0.4355014360659431,0.3086070398234754,0.03720521022528574,1.5457379628883587,0.13147778598600876,0.03584641639874748,0.3631188889058095,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,13.432745346599102,0.987606,6.597746247536414,-0.2639553213183302,1.1202057447738274,-2.9104088285470606,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,98
PRI,"['English', 'Spanish']",3203295,18.25,-66.5,87.2918,2022,48.61,6718.1333671525435,6.505596935845423,0.872918,1.25,1.0,0.75,1.25,False,5.678852666044315,7.098565832555393,5.678852666044315,5.678852666044315,74,False,Puerto Rico,,25-05-2025,False,unknown,,,False,1.65233025768912,1.4060449732004183,1.85894511207677,5.284378590665546,4.0797877844416925,6.4169640230627,0.03269449717627952,0.010482805763839038,0.06899351177925371,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,17.07168216757617,0.0,9.046211485512677,1.0597420641076005,-2.525523733216695,0.4084343801977364,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,172
EST,['Estonian'],1369995,59.0,26.0,92.238,2024,50.0,1790.6963660391448,6.1367189821371575,0.92238,1.25,1.0,0.75,1.0,False,5.660386854743671,5.660386854743671,5.660386854743671,5.660386854743671,75,False,Estonia,,25-05-2025,False,unknown,,,False,-2.1854360207246115,-3.2023037878698646,-0.00028198453760048587,0.21942412739102957,0.04066840560651441,0.9997180603362928,0.12503126767419895,0.0390476662095303,0.35670838847612796,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,14.130317648162611,0.92238,7.490918140584308,-0.010206856546348668,0.8794251592656289,-1.6997330854297816,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,104
LBN,"['Arabic', 'French']",5490000,33.83333333,35.83333333,83.4933,2023,40.0,3699.8264065431467,6.739572344450092,0.834933,1.25,1.0,0.75,1.0,False,5.627091356268749,5.627091356268749,5.627091356268749,5.627091356268749,76,False,Lebanon,,25-05-2025,False,unknown,,,False,0.18461287678888244,-0.5022799489078199,1.2654300648257164,1.4490622924118708,0.6051493770334265,3.5446168295340437,0.2997678233244877,0.10236742266820258,0.35869127169550413,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,15.473475933398209,0.23497900000000002,8.58031822634037,0.4783795624676958,-1.6581030543136355,-0.22307414817410015,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,16
BIH,"['Bosnian', 'Croatian', 'Serbian']",3422000,44.0,18.0,86.1009,2024,,1823.7147251303682,6.534280005205082,0.8610089999999999,1.25,1.0,0.75,1.0,False,5.626073893001622,5.626073893001622,5.626073893001622,5.626073893001622,77,False,Bosnia and Herzegovina,,25-05-2025,False,unknown,,,False,-1.8857604016094451,-3.0612040454872957,0.4915586720726941,0.34285276808330584,0.04683127527566773,1.6348624586772569,0.14473562659882502,0.04468866900089367,0.363792060823102,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,15.045735733434276,0.8610089999999999,7.509178938801071,0.3227850544592284,0.6528752357194408,-1.6749809569502883,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,90
CYP,"['Greek', 'Turkish']",1442614,35.0,33.0,91.2211,2023,73.0,3431.2308335249613,6.159150142531189,0.9122110000000001,1.25,1.0,0.75,0.75,False,5.618444510668519,4.21383338300139,5.618444510668519,5.618444510668519,78,False,Cyprus,,25-05-2025,False,unknown,,,False,-0.477117772602339,-0.9808671017459827,0.42281963047093885,0.6900430589236407,0.37498580799382525,1.5262589830118136,0.3136149609526753,0.2577273831753436,0.36525274614364434,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,14.181967303704466,0.9122110000000001,8.14096571753165,0.008581189897542599,0.8418864818358794,-0.818607246822466,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,10
BGR,['Bulgarian'],6437360,43.0,25.0,82.439,2024,25.0,2313.7960291005047,6.808707797095676,0.82439,1.25,1.0,0.75,0.75,False,5.613030620847704,4.2097729656357785,5.613030620847704,5.613030620847704,79,False,Bulgaria,,25-05-2025,False,unknown,,,False,-1.0304951422357422,-2.128572414526283,1.0280293456630385,0.6718485461098533,0.11900706640139173,2.795551349822456,0.20396246195804565,0.1048141355720505,0.3661851890789076,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,15.67762907614483,0.82439,7.747076854258651,0.5526421821763914,0.5176968672662977,-1.3525153287498568,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,58
BRN,['Malay'],455500,4.5,114.66666666,99.0336,2023,39.07,11287.206094750567,5.658488381309017,0.9903360000000001,1.25,1.0,0.75,0.75,False,5.603804749592047,4.2028535621940355,5.603804749592047,5.603804749592047,80,False,Brunei Darussalam,,25-05-2025,True,observed_multi,23.0,,False,2.409661675863541,0.6416487508837014,3.2502036662317555,15.1577155443727,1.8996102868537605,25.79559329022618,0.04989831064345712,1.6168283599850444e-10,0.28423283527336135,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,13.02915099568215,0.9903360000000001,9.331513751228359,-0.4107665503569264,1.1302834898208547,0.7951556096127055,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,159
ECU,['Spanish'],18103660,-2.0,-77.5,77.1727,2024,,9248.583379847747,7.257766384654669,0.771727,1.25,1.0,0.75,1.0,False,5.6010142787303945,5.6010142787303945,5.6010142787303945,5.6010142787303945,81,False,Ecuador,,25-05-2025,True,observed_multi,294.0,,False,3.097835664994308,2.642438072047922,3.478463592524415,22.895731076058198,14.04741049123695,32.4098890095716,1.7561490452817536e-06,2.724216354516979e-13,1.1139954375577164e-05,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,16.71162468573913,0.771727,9.132333789475679,0.9287677793760613,0.32329236638293485,0.5251713545259115,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,222
ISL,['Icelandic'],391810,65.0,-18.0,99.8301,2023,,1511.0787855277567,5.593075516113534,0.998301,1.25,1.0,0.75,1.0,False,5.583572880811657,5.583572880811657,5.583572880811657,5.583572880811657,82,False,Iceland,,25-05-2025,False,unknown,,,False,-3.0444226926180713,-3.9677869289026453,-0.8312569730164752,0.09213582284032497,0.01891524863678055,0.4355015311822949,0.06983136834550675,0.018560824582625826,0.2817434142878095,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.6053399415833506,-0.8746312902412152,-0.37837667463842933,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.151605342137289,1.6562719360464107,2.80309868936828,0.6841490590909092,0.2708939338374484,2.056117979469189,1.942207808036994,2.251233081294276,8.744890416992915,0.7377465833651973,1.9805090943335626,0.5058053578508847,2.579533921755509,16.131485604077078,0.881824,8.258575390526843,0.7177367493365593,0.7297134273508943,-0.6591898050517125,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed0,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed0_20251221T160813Z,141
