alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_z_log_population,bayes_z_internet_rate,run_label,run_id,bayes_rank
SLE,['English'],9077691,8.5,-11.5,20.635,2023,83.53,5130.197542957134,6.957975395494418,0.20635,1.25,1.0,0.75,1.25,False,1.4357782228602731,1.7947227785753415,1.4357782228602731,1.4357782228602731,195,False,Sierra Leone,,25-05-2025,False,unknown,,-4.538915361351046,-4.758613080945821,-4.316374868468571,0.01078165282580216,0.008577498507858982,0.013348185867165852,0.010663945387302908,0.008504239664130806,0.013171195678076814,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,15.612253588595944,0.676558,0.5832564419105369,-0.04934862032383146,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,96
AFG,"['Dari', 'Pashto', 'Turkmen']",43844000,33.0,65.0,17.7089,2023,,5638.77257653233,7.641910169077627,0.177089,1.25,1.0,0.75,0.75,False,1.3532982299317877,1.0149736724488407,1.3532982299317877,1.3532982299317877,196,False,Afghanistan,,25-05-2025,False,unknown,,-2.4179776556737456,-2.669421165272845,-2.163149553886708,0.09015306791272468,0.06929232350708438,0.11496247089293173,0.08221222612086165,0.0646534717613383,0.1024775001630406,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,17.59614843731775,0.177089,1.3097444344146305,-1.8601540697574745,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,49
ETH,['Amharic'],111652998,8.0,38.0,16.6981,2021,,6232.384870883397,8.047870388825965,0.166981,1.25,1.0,0.75,0.75,False,1.3438414453965484,1.0078810840474113,1.3438414453965484,1.3438414453965484,197,False,Ethiopia,,25-05-2025,False,unknown,,-1.065267723419531,-1.3396144901472258,-0.7860642495207771,0.3494934805926,0.26194663561230563,0.45563454600178294,0.24440961332136132,0.20158157984634872,0.2888930332009959,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,18.53090638765886,0.166981,1.652046057536481,-1.8968002309464076,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,26
MWI,"['English', 'Chewa']",20734262,-13.5,34.0,17.9881,2023,3.88,8242.399750771834,7.316688582018264,0.17988099999999999,1.25,1.0,0.75,1.25,False,1.3161332588220271,1.645166573527534,1.3161332588220271,1.3161332588220271,198,False,Malawi,,25-05-2025,False,unknown,,-3.5701991051006576,-3.8073922430735925,-3.3299936078753243,0.028448718359786622,0.02220601239813958,0.03579333523874115,0.027634177777455964,0.021718340079662144,0.034534829778809575,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,17.348662673310546,0.980206,1.2191169316602501,1.051515403488711,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,82
ERI,"['Arabic', 'English', 'Tigrinya']",3607000,15.0,39.0,20.0104,2023,,5600.447726817588,6.557146142318363,0.200104,1.25,1.0,0.75,1.25,False,1.3121111716624736,1.640138964578092,1.3121111716624736,1.3121111716624736,199,False,Eritrea,,25-05-2025,False,unknown,,-6.084150469402418,-6.304961122531499,-5.865784480893478,0.002299159444242732,0.0018272182051963467,0.002834799332445235,0.002293784096234067,0.0018238825272598254,0.0028267746247559586,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,15.098386959885676,0.200104,0.3950821867341137,-1.7767140816526763,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,117
BFA,['French'],24070553,13.0,-2.0,17.0226,2023,,4558.991992426907,7.381486067927281,0.17022600000000002,1.25,1.0,0.75,1.0,False,1.2565208473989895,1.2565208473989895,1.2565208473989895,1.2565208473989895,200,False,Burkina Faso,,25-05-2025,False,unknown,,-3.4581730517936538,-3.7019361966259994,-3.2114015376427947,0.031836939517359844,0.024675704175635742,0.040300092618525976,0.0308176214529932,0.024074264786480785,0.03870828556771321,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.99649978415259,0.17022600000000002,1.0901574202508424,-1.8850356095516618,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,78
PLW,"['English', 'Palauan']",16733,7.5,134.5,26.9703,2004,92.5,12063.401260879404,4.223573811054687,0.269703,1.25,1.0,0.75,1.25,False,1.1391105275628826,1.4238881594536033,1.1391105275628826,1.1391105275628826,201,False,Palau,,25-05-2025,True,observed_zero,0.0,-13.711397839497325,-14.026416753132787,-13.403891685080202,1.1309421875676951e-06,8.108500327592056e-07,1.5102591072461113e-06,1.1309408617229256e-06,8.10849375281694e-07,1.5102568263652625e-06,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.282046070385316,0.24066700000000002,0.8285296204779404,-1.6296545014877875,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,162
YEM,['Arabic'],32684503,15.0,48.0,13.8152,2020,9.0,6109.810390375518,7.514341885477597,0.138152,1.25,1.0,0.75,0.75,False,1.038121360162501,0.7785910201218758,1.038121360162501,1.038121360162501,202,False,Yemen,,25-05-2025,False,unknown,,-3.3871009642090444,-3.6464351400965715,-3.122703927493665,0.03423402004085112,0.02608394987727269,0.044037932938603835,0.03305339994883855,0.02541237418484033,0.04214067565252375,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,17.960246303627507,0.7565919999999999,1.4430744484225904,0.24081153644259862,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,77
TCD,"['Arabic', 'French']",19340757,15.0,19.0,13.1832,2023,,4705.393967769562,7.286473468427895,0.131832,1.25,1.0,0.75,1.0,False,0.9605903702897862,0.9605903702897862,0.9605903702897862,0.9605903702897862,203,False,Chad,,25-05-2025,False,unknown,,-4.301329954707401,-4.554489283591098,-4.0444317804061445,0.013714744058257023,0.010519872533636489,0.017519657983624936,0.013523413048959354,0.010409784884743478,0.017215392657570088,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,15.906818662658083,0.370223,0.6911240486312752,-1.1599542582157825,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,93
BDI,"['French', 'Kirundi']",12332788,-3.5,30.0,11.0784,2023,,7046.964812275331,7.0910612660640675,0.11078400000000001,1.25,1.0,0.75,1.0,False,0.7855761312996417,0.7855761312996417,0.7855761312996417,0.7855761312996417,204,False,Burundi,,25-05-2025,False,unknown,,-5.287237649411436,-5.543326127060832,-5.028333732861947,0.00511816829939444,0.003913489411908742,0.006549716064236728,0.005091389244457741,0.0038982039417638976,0.00650695746483492,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.327771964746606,0.11078400000000001,0.8452741133735142,-2.1005402705521137,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,105
UGA,"['English', 'Swahili']",45905417,1.0,32.0,8.94983,2024,8.09,6661.8249932357285,7.661863936831315,0.0894983,1.25,1.0,0.75,1.25,False,0.6857237971777101,0.8571547464721376,0.6857237971777101,0.6857237971777101,205,False,Uganda,,25-05-2025,True,observed_multi,59.0,-3.476629967912763,-3.7593739325793716,-3.1882731678921767,0.031375943600144805,0.02329832340904828,0.04124303034358746,0.030378164347590487,0.022761786003377475,0.039576642431460314,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,17.30782753299391,0.823755,1.2041633976403558,0.48430838289415395,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,80
SSD,['English'],15786898,7.0,30.0,9.27123,2020,,5960.601122696266,7.198296802976665,0.0927123,1.25,1.0,0.75,1.25,False,0.6673706526866134,0.8342133158582667,0.6673706526866134,0.6673706526866134,206,False,South Sudan,,25-05-2025,False,unknown,,-5.128884918966015,-5.394276092806905,-4.861040493643637,0.006001705295674983,0.0045425085641669595,0.007742424783643138,0.005964833253685943,0.004521920975149387,0.0076827111043168686,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,12.252989627817923,0.614607,-0.6468818049473186,-0.2739495633210216,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,103
CAF,"['French', 'Sango']",6470307,7.0,21.0,7.50916,2019,,5619.121474387147,6.810924887352293,0.0750916,1.25,1.0,0.75,1.0,False,0.5114432472711034,0.5114432472711034,0.5114432472711034,0.5114432472711034,207,False,Central African Republic,,25-05-2025,False,unknown,,-6.771896265683117,-7.037947432744277,-6.504079990429304,0.0011605548392136678,0.000877927717914519,0.0014973186726360028,0.0011591730019942347,0.0008771572990719299,0.0014950783870554213,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,15.682734115119539,0.0750916,0.6090659026577873,-2.2299416796953544,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,124
TKL,"['English', 'Samoan', 'Tokelauan']",2608,-9.0,-172.0,,,,14932.336260013946,3.4163075870598827,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,208,False,Tokelau,,25-05-2025,False,unknown,,-11.229088423031149,-11.596883462501344,-10.8499196687621,1.3628294051020763e-05,9.195698757981723e-06,1.940716679765596e-05,1.3628098511284407e-05,9.195614197494778e-06,1.9406790163185662e-05,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,15.769649755335378,0.21251,0.6408937835650315,-1.7317366107672487,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,152
ATA,[],1300,-90.0,0.0,,,,16012.069436816457,3.113943352306837,,1.25,1.0,0.75,0.75,False,0.0,0.0,0.0,0.0,209,False,Antarctica,,25-05-2025,False,unknown,,-12.33386301677194,-12.732419800711028,-11.923159292633295,4.5348366618477005e-06,2.95479492973875e-06,6.635950903390363e-06,4.534814824850962e-06,2.9547861989385157e-06,6.635906867691834e-06,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,7.170119543449628,,-2.508192189482542,0.0,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,158
ASM,"['English', 'Samoan']",49710,-14.33333333,-170.0,0.0,1990,80.1,15481.564959696016,4.6964437631389995,0.0,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,210,False,American Samoa,,25-05-2025,False,unknown,,-15.467847339683527,-15.798271115393742,-15.13584230577881,1.9662470602334007e-07,1.3868861585662428e-07,2.6804669511968464e-07,1.9662466574321146e-07,1.3868859662209315e-07,2.680466232706635e-07,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,10.813961399088718,0.0,-1.1738435689338325,-2.5021833573303853,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,168
WLF,['French'],11620,-13.3,-176.2,,,,15460.917628000761,4.065206128054312,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,211,False,Wallis and Futuna,,25-05-2025,False,unknown,,-8.858151190353432,-9.163231246839707,-8.544731429494513,0.00014474959246234828,0.00010482463918832957,0.00019456850194813705,0.00014472788702810365,0.00010481365155924358,0.0001945306487267001,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,12.233478646720625,0.581386,-0.6540265855783555,-0.3943910078063353,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,142
ALA,['Swedish'],30654,60.116667,19.9,,,,1479.042966831538,4.486487153065907,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,212,False,Åland Islands,,25-05-2025,False,unknown,,-7.318879941430788,-7.583632477343577,-7.046040480115249,0.0006717630393427121,0.0005087109852792576,0.0008708512890313499,0.0006712997649925585,0.0005084522642253994,0.0008700932371865231,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,10.330518438558853,,-1.350876896134546,0.0,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,135
VAT,"['Italian', 'Latin']",882,41.9,12.45,,,,1716.0446558773492,2.94546858513182,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,213,False,Holy See (Vatican City State),,25-05-2025,True,observed_zero,0.0,-12.94943397744904,-13.364489664541113,-12.522117057095953,2.456973796087989e-06,1.570914084014732e-06,3.646135363439317e-06,2.4569673534603717e-06,1.5709116162456066e-06,3.646122069160448e-06,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,11.61613166174864,0.759927,-0.8800946012696667,0.2529024493398182,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,159
AIA,['English'],16010,18.25,-63.16666666,,,92.31,6504.417949577811,4.204391331919299,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,214,False,Anguilla,,25-05-2025,False,unknown,,-8.349598063426123,-8.640988112623774,-8.049527157841073,0.00024033661811121942,0.0001767132044175446,0.0003192538431333317,0.0002402769654080061,0.0001766819796199163,0.00031915193638481804,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,9.68096880599076,,-1.5887372892396527,0.0,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,138
UMI,['English'],0,19.3,166.633333,,,,11792.245165393097,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,215,False,United States Minor Outlying Islands,,25-05-2025,False,unknown,,-23.711549616466012,-24.41276078151034,-22.989107747343972,3.0611536224387517e-09,3.061153622438558e-09,3.061153622438558e-09,3.0611536130674778e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,15.068116657013416,0.919911,0.3839974200286969,0.8329182241370368,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,174
TWN,['Chinese'],23317031,23.5,121.0,,,,9822.659031290194,7.3676732501004665,,1.25,1.0,0.75,0.75,False,0.0,0.0,0.0,0.0,216,False,"Taiwan, Province of China",,25-05-2025,False,unknown,,3.2083611604892845,3.1309574121882977,3.2830647928608143,24.76434590159669,22.895889862132346,26.657346879526386,7.627429211209927e-10,7.057945040303778e-11,2.607347682073853e-09,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,18.03726579437233,0.290638,1.4712784307308993,-1.4484865829309832,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,181
ATF,['French'],400,-49.25,69.167,,,,13262.951285515242,2.6020599913279625,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,217,False,French Southern Territories,,25-05-2025,False,unknown,,-14.204175928052473,-14.651414196084598,-13.743388448238795,7.051644306485274e-07,4.3448259300337425e-07,1.0757865780296273e-06,7.051638941730949e-07,4.3448240422829163e-07,1.0757854207134882e-06,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,5.991464547107982,,-2.9398071526943523,0.0,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,164
IMN,"['English', 'Manx']",84530,54.25,-4.5,,,99.93,165.25139578600334,4.927010868975651,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,218,False,Isle of Man,,25-05-2025,False,unknown,,-5.70929999334316,-5.933496687058028,-5.48089546530994,0.00334634474965626,0.002649203346914537,0.004165598923897246,0.0033349532590041422,0.002642194356738212,0.00414828280018158,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,21.072154949811278,0.5589999999999999,2.5826329621607327,-0.47555058085495605,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,113
TCA,['English'],50828,21.75,-71.58333333,0.0,1990,,6743.2966747033925,4.706103021249971,0.0,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,219,False,Turks and Caicos Islands,,25-05-2025,False,unknown,,-15.43255446529942,-15.763112024591958,-15.100764019167883,2.036399485146146e-07,1.4361573027137978e-07,2.775804723469988e-07,2.0363990531343106e-07,1.4361570964590332e-07,2.7758039529609083e-07,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.777725188898692,0.131832,1.0100437405266876,-2.024231564506935,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,167
SXM,"['English', 'French', 'Dutch']",41349,18.033333,-63.05,,,,6516.195857909914,4.616465010872037,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,220,False,Sint Maarten (Dutch part),,25-05-2025,False,unknown,,-6.84396849838148,-7.096783668639264,-6.584641327716636,0.0010787978731625141,0.0008277640073159807,0.00138142375682628,0.0010776062592901359,0.0008270790975736703,0.0013795167427308628,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,11.717733951591278,0.8740089999999999,-0.8428885751392223,0.6665023069531809,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,126
HMD,['English'],0,-53.0818,73.5042,,,,13782.295945144233,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,221,False,Heard Island and McDonald Islands,,25-05-2025,False,unknown,,-23.711549616466012,-24.41276078151034,-22.989107747343972,3.0611536224387517e-09,3.061153622438558e-09,3.061153622438558e-09,3.0611536130674778e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,16.107300795594696,0.582789,0.7645391605178241,-0.38930448582888433,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,174
GUF,['French'],292354,4.0,-53.0,,,,7207.831667217101,5.46590904024973,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,222,False,French Guiana,,25-05-2025,False,unknown,,-3.740280711935047,-3.913546632360019,-3.5645695094074794,0.023882441225479147,0.019969551678417945,0.028309170696572173,0.02331254734861885,0.019574724069575524,0.02751899887551457,0.9,1.0,3485.0,22.0,5.0,4.0,13.0,-1.4651382602111396,-1.5865480153639027,-1.345493364826206,5.0,95.0,1.0,6.0,1.0,False,False,14.01949574190159,2.7308019804754426,4.333290248704228,4.213350816138755,4.451033233260576,0.6901696809523811,0.27582698083674123,3.5633296667035395,3.4597852292399627,3.6635960866911494,11.943642378884586,0.805055,-0.760162537547153,0.41651225960239974,nb-ablate-dist-eng-dist0_eng0-seed1,nb-ablate-dist-eng-dist0-eng0-seed1_20251221T141128Z,87
