alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,bayes_rank,model_variant,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli,run_label,run_id
ATF,['French'],400,-49.25,69.167,,,13262.951285515242,2.6020599913279625,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,217,False,French Southern Territories,,25-05-2025,unknown,,-14.773565743438416,-15.288293373578771,-14.172491619759352,4.0840268545422187e-07,2.302869299209588e-07,7.007965137720389e-07,4.0840249710018916e-07,2.3028687688871436e-07,7.007960226411615e-07,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,5.991464547107982,,9.492805204684016,-2.7894228895049187,0.0,0.9785923565670195,179,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
IMN,"['English', 'Manx']",84530,54.25,-4.5,,,165.25139578600334,4.927010868975651,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,218,False,Isle of Man,,25-05-2025,unknown,,-22.850079245970804,-23.439622132200654,-22.270858683279137,3.0611536224385586e-09,3.061153622438558e-09,3.061153622438558e-09,3.0611536130678968e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,21.072154949811278,0.5589999999999999,8.924089531454737,2.529158206714659,-0.42292229667917497,0.2558482737631199,190,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
TCA,['English'],50828,21.75,-71.58333333,0.0,1990,6743.2966747033925,4.706103021249971,0.0,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,219,False,Turks and Caicos Islands,,25-05-2025,unknown,,-15.73566576294105,-16.264813662496078,-15.319818899829958,1.53197026373372e-07,8.735412215031908e-08,2.2317213552852367e-07,1.5319700125007978e-07,8.735411451951217e-08,2.2317208572217624e-07,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,16.777725188898692,0.131832,8.456677281841445,1.014620587048507,-1.931068487662545,-0.33815581921335874,183,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
SXM,"['English', 'French', 'Dutch']",41349,18.033333,-63.05,,,6516.195857909914,4.616465010872037,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,220,False,Sint Maarten (Dutch part),,25-05-2025,unknown,,-8.598095555802331,-8.867404744014225,-8.307026659782318,0.00018751544975186902,0.00014090903087379936,0.00024677811854650124,0.00018747911479754807,0.00014088917685442875,0.00024671722641520205,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,11.717733951591278,0.8740089999999999,9.036836123006779,-0.7699113556638645,0.6892387815745344,0.39913064795521486,146,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
HMD,['English'],0,-53.0818,73.5042,,,13782.295945144233,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,221,False,Heard Island and McDonald Islands,,25-05-2025,unknown,,-26.50764252799391,-27.314217677705138,-25.61673042013381,3.0611536224385586e-09,3.061153622438558e-09,3.061153622438558e-09,3.0611536130678968e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,16.107300795594696,0.582789,9.024938464173754,0.7781787260026797,-0.33893358559289627,0.38401068041157105,190,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
GUF,['French'],292354,4.0,-53.0,,,7207.831667217101,5.46590904024973,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,222,False,French Guiana,,25-05-2025,unknown,,-4.283072387479865,-4.463304960570637,-4.086855354438473,0.013897237590765596,0.011524217690542743,0.016791971430234403,0.013702765520901153,0.01139217233909412,0.01651235485353384,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,11.943642378884586,0.805055,9.38276867089559,-0.6902391219136438,0.4457919118346025,0.8387540200635447,99,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
JEY,"['English', 'French', 'Jèrriais']",103267,49.25,-2.16666666,,,528.3007769794934,5.013961560555626,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,223,False,Jersey,,25-05-2025,unknown,,-17.505495654847998,-17.939548991875764,-17.06142623234994,2.69323574281836e-08,1.717910612533431e-08,3.993297397446909e-08,2.6932356651342165e-08,1.717910583021064e-08,3.9932972379820785e-08,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,16.27800116846794,0.925344,8.28222893518791,0.8383804642545658,0.8704805522926864,-0.5598509759211932,185,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
GLP,['French'],378561,16.25,-61.583333,,,6582.431252229221,5.578135870173925,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,224,False,Guadeloupe,,25-05-2025,unknown,,-4.157575651480201,-4.325974238723469,-3.9785851676581103,0.015739870279439568,0.013220665184547882,0.018712132953551317,0.015491140972144754,0.01304702950366067,0.01836524331705096,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,14.700398131817925,0.45913699999999996,8.452199884338455,0.28199945887557365,-0.775495530325357,-0.3438458550326151,96,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
GGY,"['English', 'French', 'Guernésiais']",64781,49.46666666,-2.58333333,,,505.676957944084,4.811447647766932,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,225,False,Guernsey,,25-05-2025,unknown,,-18.61811455099021,-19.071286715657315,-18.1475280648924,9.550918926870484e-09,6.217308613246881e-09,1.4141009565249746e-08,9.550918829573154e-09,6.217308574591816e-09,1.4141009365281572e-08,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,17.334265172013396,0.6994450000000001,8.54012163915316,1.2108982742393817,0.07292849690241288,-0.23211176534023428,187,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
MAF,['French'],31496,18.0708,-63.0501,,,6512.877693013519,4.498255401782173,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,226,False,Saint Martin (French part),,25-05-2025,unknown,,-9.140794808080035,-9.423063755353342,-8.832119625432293,0.0001091625050286236,8.083911173769672e-05,0.00014596969592395865,0.00010915014921739026,8.083257701733008e-05,0.00014594839027316466,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,17.421777943923203,0.91,7.807461445920797,1.24176183299753,0.8163074982379612,-1.1632023687658442,150,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
FLK,['English'],3662,-51.75,-59.0,,,12889.913811040014,3.5637183399656776,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,227,False,Falkland Islands (Malvinas),,25-05-2025,unknown,,-10.498161906005791,-10.906203013887929,-9.996927435664116,2.8632080038938293e-05,1.8345094802621623e-05,4.5540655816162546e-05,2.863119572464534e-05,1.8344758263091343e-05,4.553858191047244e-05,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,8.205764725234456,,9.46427798644139,-2.0084947785062317,0.0,0.9423389541126065,153,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
ESH,"['Berber', 'Hassaniya', 'Spanish']",600904,24.5,-13.0,,,3405.2327681880342,5.778805094963722,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,228,False,Western Sahara,,25-05-2025,unknown,,-6.054903563301712,-6.241267677831546,-5.87911608723672,0.0023611697030240276,0.0019473865121469045,0.0027972577583241236,0.002355531585311342,0.0019435978872525078,0.0027894440406936332,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,13.306190466981509,,8.133362199518182,-0.20970260067165972,0.0,-0.7490361125303114,125,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
MNP,"['Carolinian', 'Chamorro', 'English']",47329,15.2,145.75,0.0,1990,11733.45784442604,4.675127328489335,0.0,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,229,False,Northern Mariana Islands,,25-05-2025,unknown,,-13.511438082648876,-14.039670428997068,-13.066401323977304,1.4124812436513735e-06,8.001920162862485e-07,2.1161153053028434e-06,1.4124790955390299e-06,8.001913759718646e-07,2.116110827362746e-06,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,17.344528313718516,0.198434,9.079626709032592,1.214517826793215,-1.6959255167193228,0.4535104449357692,176,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
MSR,['English'],4386,16.75,-62.2,,,6576.561043621544,3.642068627341504,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,230,False,Montserrat,,25-05-2025,unknown,,-13.014222726006972,-13.395722959017624,-12.591442422909399,2.3037157240378966e-06,1.5226387497151392e-06,3.4020009670238537e-06,2.303710056906147e-06,1.5226364312868483e-06,3.4019893933944757e-06,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,12.765474124788847,,8.808302610497856,-0.40039968676046206,0.0,0.10870214094688818,174,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
MTQ,['French'],349925,14.666667,-61.0,,,6688.554844653706,5.543974971274539,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,231,False,Martinique,,25-05-2025,unknown,,-4.245467741355334,-4.4177955788829415,-4.062970951358348,0.014419541139138544,0.012060791236872133,0.017197891391846253,0.014210533256876316,0.011916202229054398,0.01690465130465221,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,14.033634331247853,0.795,9.211860159361356,0.04684859703440603,0.41029203836482553,0.6215574115881684,97,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
MYT,['French'],320901,-12.83333333,45.16666666,,,8659.998920689099,5.506371070457315,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,232,False,Mayotte,,25-05-2025,unknown,,-3.3140801528152655,-3.4912959403825585,-3.109539325016026,0.0366231691745014,0.030461442275775588,0.04462151891649151,0.035288128474428096,0.029547528877640762,0.04267420709954451,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,14.921562106592217,0.644061,9.064859259388873,0.3599984432714392,-0.12260854857248961,0.4347434452723023,82,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
NFK,"['English', 'Norfuk']",2188,-29.03333333,167.95,,,17122.184342238063,3.340047317661393,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,233,False,Norfolk Island,,25-05-2025,unknown,,-10.308104887816535,-10.749697334505377,-9.753739139080409,3.4874072153095387e-05,2.1452910602427254e-05,5.8078115411311464e-05,3.487274017457103e-05,2.1452450379540476e-05,5.807474243984672e-05,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,19.2262633538421,0.392136,8.51192162019671,1.8781585584338079,-1.0120471983858783,-0.26794935131707737,152,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
NIU,"['English', 'Niuean']",1681,-19.03333333,-169.86666666,,,15991.046094425863,3.225567713439471,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,234,False,Niue,,25-05-2025,unknown,,-11.123516355155061,-11.578823782698308,-10.552417639609818,1.5460782522312825e-05,9.363262854114385e-06,2.6131237911966e-05,1.5460519738375047e-05,9.363175183790873e-06,2.6130555078928797e-05,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,16.711446584343722,0.9700679999999999,6.296352617801789,0.9912457863028667,1.0283817299219566,-3.083573154037743,160,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
CXR,['English'],1692,-10.5,105.66666666,,,12101.772475258484,3.228400358703005,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,235,False,Christmas Island,,25-05-2025,unknown,,-12.300933206025595,-12.742542935742453,-11.777332356743843,4.752945300986049e-06,2.9250443539086806e-06,7.677639479567411e-06,4.752920597431293e-06,2.9250357980352103e-06,7.677580533208456e-06,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,7.433666540166168,,9.401189835525171,-2.280794434680695,0.0,0.8621642905398056,168,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
PCN,['English'],35,-25.06666666,-130.1,,,14696.211806806656,1.5440680443502757,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,236,False,Pitcairn,,25-05-2025,unknown,,-19.173004879895693,-19.808103713704572,-18.449952128371823,6.1708232078623e-09,3.4971828196288423e-09,1.0712065241181322e-08,6.17082316427923e-09,3.4971828073985414e-09,1.0712065126422256e-08,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,17.352119679955294,0.8195709999999999,9.198980281885337,1.217195111180286,0.49704165457824095,0.6051892056968583,188,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
IOT,['English'],0,-6.0,71.5,,,9487.984685847394,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,237,False,British Indian Ocean Territory,,25-05-2025,unknown,,-28.102419335743758,-28.914606918349477,-27.23502321982115,3.0611536224385586e-09,3.061153622438558e-09,3.061153622438558e-09,3.0611536130678968e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,15.512702904585947,0.964974,6.02341663884356,0.5684789696570229,1.010397010334185,-3.4304298929354986,190,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
PRK,['Korean'],25950000,40.0,127.0,0.0,2012,8485.32637571808,7.414137362184476,0.0,1.25,1.0,0.75,0.75,False,0.0,0.0,0.0,0.0,238,False,"Korea, Democratic People's Republic of",,25-05-2025,unknown,,-2.371455784389079,-2.9028051641199055,-1.8980562393307416,0.09771614542981942,0.05486915171209677,0.14985998185122518,0.08789777400160209,0.051939626550749136,0.1290036585578556,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,16.19038235847314,0.8848699999999999,7.4237953674734385,0.8074795085245768,0.72758429383264,-1.6507788521004505,60,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
CCK,['English'],593,-12.1642,96.871,,,11677.179696299872,2.7730546933642626,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,239,False,Cocos (Keeling) Islands,,25-05-2025,unknown,,-14.535597728867662,-15.025448367273091,-13.973110690592359,5.150820032282415e-07,2.992161032408551e-07,8.552022740461538e-07,5.150817069096531e-07,2.9921601371042675e-07,8.552015426564858e-07,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,6.385194398997726,,9.365477396317138,-2.650564250320684,0.0,0.8167796540068599,178,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
REU,['French'],896175,-21.15,55.5,,,9990.717769646222,5.9523928245206905,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,240,False,Réunion,,25-05-2025,unknown,,-0.6640521164357496,-0.8035563888191937,-0.5027532437975641,0.5169709183048274,0.44773436295971697,0.604863083004928,0.30726433977020184,0.2861353369966372,0.3303454639365366,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,16.76184410971519,0.912905,7.65391088395503,1.0090197289128746,0.826563801811278,-1.3583398782384042,16,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
BVT,['Norwegian'],0,-54.4208,3.3464,,,12065.836224259192,,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,241,False,Bouvet Island,,25-05-2025,unknown,,-27.075778441356107,-27.881668716186006,-26.194366626338013,3.0611536224385586e-09,3.061153622438558e-09,3.061153622438558e-09,3.0611536130678968e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.03,123.0,20.0,4.0,4.0,12.0,-2.356281996996924,-2.48018066031496,-2.233903298837799,5.0,95.0,1.0,6.0,1.0,True,13.900796422998402,2.8354724934856366,5.630821359018517,5.470900769427416,5.769803026632734,0.6787887,0.2832404461542748,3.2104053832447033,3.032882788165144,3.4064878654538706,8.722766647297384,0.7868838870640574,3.361418283152787,3.2494963309700475,3.4803091351772157,0.0,,9.398216160781216,-4.902462095800549,0.0,0.8583852390268171,190,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,pipeline-final-smoke,pipeline-final-smoke_20251221T100323Z
