alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,bayes_z_english_speakers_rate,run_label,run_id,bayes_rank
TJK,"['Russian', 'Tajik']",10499000,39.0,71.0,56.791,2023,,5560.601283896435,7.021147935720995,0.5679099999999999,1.25,1.0,0.75,0.75,False,3.9873801241753095,2.990535093131482,3.9873801241753095,3.9873801241753095,136,False,Tajikistan,,25-05-2025,False,unknown,,,False,0.041417799506537345,-0.4852582611007936,0.8410811594734533,1.1695380962730177,0.6155382076599015,2.3188726945443143,0.32765201332950306,0.22814097393583824,0.36695656595741477,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,7.866338923046544,,9.611351325718024,,-2.2887878456423514,0.0,1.1744695648372747,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,4
NIC,['Spanish'],6803886,13.0,-85.0,58.2314,2023,,8385.961072901764,6.832757028340634,0.582314,1.25,1.0,0.75,1.0,False,3.978810076201148,3.978810076201148,3.978810076201148,3.978810076201148,137,False,Nicaragua,,25-05-2025,False,unknown,,,False,0.6847166901041704,0.3959418235401645,1.1583158245885754,2.0730150474963622,1.4857828784653413,3.184565391444325,0.2646073859344068,0.131829011106705,0.33626993813690714,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,7.427144133408616,,9.67984675851887,,-2.4485490680370616,0.0,1.2673136854950857,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,20
PYF,['French'],279500,-17.6797,-149.4068,72.7039,2017,,15105.878135071034,5.446381812222442,0.727039,1.25,1.0,0.75,1.0,False,3.959731986376392,3.959731986376392,3.959731986376392,3.959731986376392,138,False,French Polynesia,,25-05-2025,False,unknown,,,False,0.2367168055850973,-2.2654196619044753,1.4693953069319847,2.2820425701961398,0.10378647117443426,4.3466059847185,0.15272989944358503,0.05629155936435074,0.27680088830846983,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,14.970195634356456,0.996528,8.588127760865625,,0.2953066351946484,1.1531411445209243,-0.21248848813670437,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,59
SMR,['Italian'],34132,43.76666666,12.41666666,87.0278,2023,,1545.3575740145034,4.533161736960601,0.870278,1.25,1.0,0.75,1.0,False,3.945110930118598,3.945110930118598,3.945110930118598,3.945110930118598,139,False,San Marino,,25-05-2025,True,observed_one,1.0,,False,-5.682521504843822,-6.60616506221077,-4.632718104646833,0.004278403895523553,0.0013520080833584911,0.009728281649743915,0.004251652133917115,0.0013501813926295723,0.009634101036389568,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,16.7938423168381,0.276,8.800498103004022,,0.958675213518431,-1.5066747834073742,0.0753750505457521,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,191
DJI,"['Arabic', 'French']",1066809,11.5,43.0,65.0248,2023,,6154.536181906155,6.028086670904087,0.6502479999999999,1.25,1.0,0.75,1.0,False,3.9197513015820404,3.9197513015820404,3.9197513015820404,3.9197513015820404,140,False,Djibouti,,25-05-2025,False,unknown,,,False,-1.213180574906466,-1.4780318865774824,-0.9381395234400697,0.30311206254970396,0.22808614733709376,0.39135526676365234,0.22161305102868697,0.18156927284434504,0.264610912237135,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,13.880182507699853,0.6502479999999999,8.725107148050437,,-0.10119585902779277,-0.12514513931955293,-0.026815805574099752,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,30
ATG,['English'],103603,17.05,-61.8,77.5756,2023,80.0,6524.438859909447,5.015372331322167,0.7757559999999999,1.25,1.0,0.75,1.25,False,3.8907051782571584,4.863381472821448,3.8907051782571584,3.8907051782571584,141,False,Antigua and Barbuda,,25-05-2025,False,unknown,,,False,-4.7954783888835415,-5.882495339401457,-4.33223808644426,0.00923901568715539,0.0027878210311602885,0.013138111334295934,0.009141521718682283,0.0027800599083957233,0.012966630299927914,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,11.548321565917217,0.7757559999999999,8.783463488152831,0.8,-0.9494321389271891,0.338165346161129,0.05228498786665645,1.790960592057591,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,178
VCT,['English'],110872,13.25,-61.2,75.9927,2023,95.0,6829.58642169349,5.044821881759084,0.759927,1.25,1.0,0.75,1.25,False,3.8336963581395356,4.792120447674419,3.8336963581395356,3.8336963581395356,142,False,Saint Vincent and the Grenadines,,25-05-2025,False,unknown,,,False,-5.5928328452947325,-6.608077030395748,-5.084487572214115,0.004093795996661801,0.0013494255584607395,0.006192060304811951,0.004074773660577345,0.0013476058371882436,0.006153837155600919,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,17.166010958636768,0.616,8.937122864950348,,1.094055046234005,-0.2515710046567615,0.2605670460452342,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,192
LKA,"['Sinhala', 'Tamil']",21763170,7.0,81.0,51.2,2023,47.0,8921.169522992157,7.337722154502129,0.512,1.25,1.0,0.75,0.75,False,3.75691374310509,2.8176853073288175,3.75691374310509,3.75691374310509,143,False,Sri Lanka,,25-05-2025,False,unknown,,,False,0.511712908198387,-0.029551235016179553,1.005687238639136,1.8011638515015291,0.9708811342737101,2.733785393511927,0.2867839792640863,0.17762189877270274,0.3678597274695394,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,14.565239847443495,0.47991,9.1838152088157,0.2786,0.14800017104838217,-0.7539447495102053,0.594953337256609,-0.16932960205560083,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,10
GNQ,"['French', 'Portuguese', 'Spanish']",1668768,2.0,10.0,60.3661,2023,,5885.2720641795095,6.222395963208134,0.603661,1.25,1.0,0.75,1.0,False,3.7562177695461854,3.7562177695461854,3.7562177695461854,3.7562177695461854,144,False,Equatorial Guinea,,25-05-2025,False,unknown,,,False,-1.3156298849579378,-1.7891142456424722,-0.8784556593690677,0.2817947995185452,0.16710812188889468,0.41542397373166434,0.2079016689965956,0.14139153944440316,0.27420490307282913,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,16.15738559248449,0.862697,7.8079218145515465,0.51,0.7271581129446941,0.6591064568327679,-1.2700412629055207,0.7006572619984701,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,38
GRD,['English'],109021,12.11666666,-61.66666666,74.1201,2023,90.91,6961.869820005652,5.037510161295513,0.7412009999999999,1.25,1.0,0.75,1.25,False,3.733807569062395,4.667259461327994,3.733807569062395,3.733807569062395,145,False,Grenada,,25-05-2025,False,unknown,,,False,-5.521784677668895,-6.438636470699777,-4.9878538724097305,0.004354625208835352,0.0015985859126005015,0.006820287063370303,0.004333141954556001,0.0015960324771672632,0.006773929014196938,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,10.94273900380909,0.694825,7.895511033971356,,-1.169718473523905,0.03941004051975936,-1.1513159154830013,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,190
LCA,['English'],184100,13.88333333,-60.96666666,70.0834,2023,43.03,6757.492040482498,5.265053788504015,0.700834,1.25,1.0,0.75,1.25,False,3.6899287068124225,4.612410883515528,3.6899287068124225,3.6899287068124225,146,False,Saint Lucia,,25-05-2025,False,unknown,,,False,-2.844479234730439,-3.5195826141591366,-2.3725056787950582,0.0625474022138397,0.029611793131695863,0.09324678781674554,0.0582956029036236,0.028747790308729593,0.08494490102826899,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,10.618885342030893,0.973444,7.006753161899385,,-1.287523279280689,1.067926980907162,-2.356008545868279,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,132
BGD,['Bengali'],169828911,24.0,90.0,44.5027,2023,18.0,7997.324724093082,8.230011624771146,0.44502699999999995,1.25,1.0,0.75,0.75,False,3.6625773833370285,2.7469330375027714,3.6625773833370285,3.6625773833370285,147,False,Bangladesh,,25-05-2025,False,unknown,,,False,3.245561032843071,2.552952963191235,4.107750350711244,30.615958078009395,12.844978600399177,60.809762938494806,6.368998501530973e-06,2.3693478229402244e-25,3.390237612081977e-05,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,18.950302082365745,0.44502699999999995,8.98698738924438,0.18,1.743107671084077,-0.8827147057283161,0.328157361498241,-0.540032734275702,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,223
KNA,['English'],51320,17.33333333,-62.75,76.4208,2023,78.0,6559.353643121045,4.710286647702891,0.764208,1.25,1.0,0.75,1.25,False,3.599638738467731,4.499548423084664,3.599638738467731,3.599638738467731,148,False,Saint Kitts and Nevis,,25-05-2025,False,unknown,,,False,-5.482846900368674,-6.483914446843053,-4.966465041597599,0.004610668615205276,0.0015278193948499393,0.006967736257828979,0.0045862420336787646,0.0015254869449814216,0.006919355655926112,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,17.750466365008762,0.978956,9.082707514537592,,1.3066561798543828,1.0882744280497312,0.45790398107130537,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,189
VGB,['English'],39471,18.431383,-64.62305,77.7043,2017,86.96,6581.50324210563,4.596278129409967,0.777043,1.25,1.0,0.75,1.25,False,3.571505746511109,4.464382183138886,3.571505746511109,3.571505746511109,149,False,"Virgin Islands, British",,25-05-2025,False,unknown,,,False,-6.101900619865698,-7.1825834689733,-5.566415452264485,0.002507191590128045,0.0007597036365296035,0.0038241647919289687,0.0024999076960631377,0.0007591267060900716,0.003809568482702376,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,11.375340152017603,0.643775,8.796276710752968,0.9597,-1.012355750017727,-0.1490401003779431,0.0696530420048268,2.3913793569211825,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,196
CUW,"['English', 'Dutch', 'Papiamento']",156115,12.116667,-68.933333,68.1272,2017,,7420.6237804385055,5.193444633390771,0.681272,1.25,1.0,0.75,1.25,False,3.5381484122793974,4.422685515349246,3.5381484122793974,3.5381484122793974,150,False,Curaçao,,25-05-2025,False,unknown,,,False,-2.400360476503872,-3.131999668572478,-1.8052382744658095,0.10056595191400514,0.04363046449675904,0.1644352721825018,0.08931870774733086,0.041767777491687086,0.13950239065344444,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,11.958348194135517,0.681272,8.912153150553841,,-0.8002811087145119,-0.01062061099026153,0.22672112258109742,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,96
SWZ,"['English', 'Swazi']",1235549,-26.5,31.5,57.62,2023,4.38,9512.23006915562,6.09185997354031,0.5761999999999999,1.25,1.0,0.75,1.25,False,3.510129716753926,4.387662145942407,3.510129716753926,3.510129716753926,151,False,Eswatini,,25-05-2025,True,observed_multi,4.0,,False,0.7435706290336266,0.18185045327721017,1.532364278785656,2.3920124967147167,1.199434810556731,4.6291083983751795,0.24227478437342864,0.045196116260286974,0.36146706196718015,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,10.629803516362548,,8.782199479265767,,-1.2835516910043758,0.0,0.050571650366266235,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,27
AGO,['Portuguese'],36170961,-12.5,18.5,44.7581,2023,,7644.854810730754,7.558360047369661,0.447581,1.25,1.0,0.75,1.0,False,3.38297834836176,3.38297834836176,3.38297834836176,3.38297834836176,152,False,Angola,,25-05-2025,False,unknown,,,False,0.8469766535909025,0.004494122625933065,1.940957064456897,3.0203036062262467,1.0045042373740785,6.965414133986133,0.2145050891414041,0.0065751554161676325,0.3678518395478131,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,17.40376717255515,0.447581,8.941918925157776,,1.1805410981264988,-0.8732866614608775,0.2670680049321602,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,33
NRU,"['English', 'Nauru']",11680,-0.53333333,166.91666666,81.6554,2020,96.67,13983.375593389967,4.067442842776381,0.816554,1.25,1.0,0.75,1.25,False,3.321286723040425,4.151608403800531,3.321286723040425,3.321286723040425,153,False,Nauru,,25-05-2025,False,unknown,,,False,-5.745581853934749,-8.578047918212182,-4.396665698533032,0.0059885265023144445,0.00018819298522220997,0.012318345586147082,0.005936540939678681,0.00018815757195489186,0.01216753472515234,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,15.487866929944548,0.961638,9.827699862586542,0.9782,0.4836144223839909,1.0243453479308982,1.4677254629285321,2.460933190045644,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,181
GRL,['Greenlandic'],56542,72.0,-40.0,69.4825,2017,,2684.201455128426,4.752371166261774,0.694825,1.25,1.0,0.75,0.75,False,3.3020662955978373,2.476549721698378,3.3020662955978373,3.3020662955978373,154,False,Greenland,,25-05-2025,False,unknown,,,False,-5.5987912644761995,-6.3066710874416625,-4.272265392947143,0.0051135975964294745,0.0018240963975575735,0.013950145772815111,0.005066600822292913,0.001820772102728611,0.013756890310660862,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,16.71030640402353,0.560535,9.048652788350116,,0.9282882420424815,-0.4563190372697107,0.41174351492297473,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,187
NGA,['English'],223800000,10.0,8.0,39.2136,2023,53.34,4972.7114956424375,8.34986008219233,0.392136,1.25,1.0,0.75,1.25,False,3.274280733190572,4.0928509164882145,3.274280733190572,3.274280733190572,155,False,Nigeria,,25-05-2025,False,unknown,,,False,0.004494934488792597,-1.2331693410966158,2.5538740240572473,3.1719124496337026,0.2913676703173305,12.85681505589396,0.21136388904975262,3.3534329975320954e-05,0.3607179344041688,0.9,4.19,4.0,23.0,5.0,4.0,14.0,12.0,-0.5676278374184844,-1.0269143292963943,-0.3055608384537509,5.0,1.0,95.0,1.0,6.0,1.0,True,True,True,14.158377011671128,2.749070037489086,2.7324014122911313,2.521472092588967,2.9603801756795103,0.6841490590909092,0.2708939338374484,2.588424486950594,0.46706218692491674,3.8850617380830204,8.744890416992915,0.7377465833651973,1.6824512767361512,0.2264035713519487,2.4078476979495558,0.32363846153846154,0.2659810274855117,-1.4500057974108185,-1.5768308316530741,-1.1938526722150857,15.733004477507437,0.582314,9.03443352561222,,0.5727855035932532,-0.37592225727732953,0.3924696029069603,0.0,nb-ablate-dist-eng-dist1_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng1-usecensored1-seed2_20251221T160759Z,34
