alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_english_speakers_rate,run_label,run_id,bayes_rank
CPV,['Portuguese'],491233,16.5388,-23.0418,73.539,2023,,4544.570455698424,5.6912875341031945,0.73539,1.25,1.0,0.75,1.0,False,4.185315939704148,4.185315939704148,4.185315939704148,4.185315939704148,127,False,Cabo Verde,,25-05-2025,False,unknown,,,False,-1.3542926073655748,-1.6569684458544955,-0.9987059592924115,0.26584737504254075,0.1907162723767858,0.36835580129201884,0.20103101247850125,0.15760163727927906,0.25485468528883415,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,13.104673835968857,0.73539,,-0.3832944091394231,0.18915499576981396,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,37
GUM,"['Chamorro', 'English', 'Spanish']",153836,13.46666666,144.78333333,80.5055,2017,91.09,11880.866232958191,5.187057978975404,0.805055,1.25,1.0,0.75,1.25,False,4.1758669612640436,5.219833701580054,4.1758669612640436,4.1758669612640436,128,False,Guam,,25-05-2025,False,unknown,,,False,-6.403472775979822,-8.247460219039219,-4.533357188796969,0.0034760722880898746,0.0002619239401535882,0.01074454499827961,0.00345263427936606,0.00026185534498690983,0.010629717738957864,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,13.55800198552004,0.817221,0.9055,-0.21839204456917063,0.49123263494317093,2.187605424199788,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,181
NAM,"['Afrikaans', 'German', 'English', 'Herero', 'Khoekhoe', 'Kwangali', 'Lozi', 'Ndonga', 'Tswana']",3022401,-22.0,17.0,64.4061,2023,17.24,8645.062200942311,6.480352084269662,0.644061,1.25,1.0,0.75,1.25,False,4.1737420437468025,5.217177554683503,4.1737420437468025,4.1737420437468025,129,False,Namibia,,25-05-2025,True,observed_zero,0.0,,False,0.7295639372521392,0.4149068597870524,1.191364399526157,2.1647997558219525,1.5142296994475315,3.2915691619488165,0.25337383611894254,0.12243135648764525,0.33309656734973053,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,12.485959413390752,0.820058,,-0.6083575810996468,0.501705368532334,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,15
NPL,['Nepali'],29911840,28.0,84.0,55.7716,2023,35.8,7274.024934828563,7.475843129088429,0.557716,1.25,1.0,0.75,0.75,False,4.169397326582682,3.127047994937011,4.169397326582682,4.169397326582682,130,False,Nepal,,25-05-2025,True,observed_multi,7.0,,False,0.6859829296857698,-0.048590062425709506,1.4703086834363153,2.359452327413083,0.9525715455426139,4.350577886149837,0.23333477250802664,0.05611965325152554,0.3677700317867709,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,9.365633256382218,0.816554,0.9667,-1.7434054752808157,0.4887704166477985,2.4176970235088167,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,19
HND,['Spanish'],9892632,15.0,-86.5,58.2789,2023,,8306.703236709109,6.995311853882634,0.582789,1.25,1.0,0.75,1.0,False,4.0767908000124065,4.0767908000124065,4.0767908000124065,4.0767908000124065,131,False,Honduras,,25-05-2025,False,unknown,,,False,0.1296647806329207,-0.43498397941598543,0.8632500605992361,1.2877955736380307,0.6472750377268087,2.370853604653343,0.317695595564447,0.22144001394140506,0.3553801904382901,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,15.167791205946209,0.8363240000000001,0.49,0.36718387691462673,0.5617510099004447,0.6254639288909445,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,5
GTM,['Spanish'],18079810,15.5,-90.25,56.0535,2023,,8506.069378051501,7.25719386217999,0.560535,1.25,1.0,0.75,1.0,False,4.067911161537061,4.067911161537061,4.067911161537061,4.067911161537061,132,False,Guatemala,,25-05-2025,False,unknown,,,False,0.5022539546533533,-0.19682359871533947,1.3439599099188122,1.9504212501141578,0.8213355062995296,3.8341965572572083,0.2650189595804369,0.08289034850855215,0.3677028616191522,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,12.585720675740419,,,-0.5720684866097934,0.0,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,11
BLZ,"['Belizean Creole', 'English', 'Spanish']",417634,17.25,-88.75,72.3595,2023,81.65,8254.296742517694,5.620795847779911,0.723595,1.25,1.0,0.75,1.25,False,4.067179771474305,5.083974714342881,4.067179771474305,4.067179771474305,133,False,Belize,,25-05-2025,False,unknown,,,False,-5.4480809485616275,-7.141217780402175,-3.8450868170729735,0.007005585082746404,0.000791788286084867,0.021384547645165026,0.0069180121521139745,0.0007911616055267847,0.020932103593002523,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,12.942360729860852,0.723595,0.8165,-0.44233732325020975,0.1456139690922743,1.8529950918712996,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,171
DMA,['English'],67408,15.41666666,-61.33333333,83.8255,2023,94.03,6641.679533511476,4.828711441782772,0.8382550000000001,1.25,1.0,0.75,1.25,False,4.047691509631618,5.059614387039523,4.047691509631618,4.047691509631618,134,False,Dominica,,25-05-2025,False,unknown,,,False,-7.117672614946645,-9.028206977122064,-5.231087831487362,0.001859755993518752,0.00011997842269450121,0.005347705844813521,0.0018530668316136905,0.00011996402873608768,0.0053191842164608425,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,11.118518984218797,0.8382550000000001,0.9403,-1.1057768576274039,0.5688792610674078,2.318441823806883,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,187
CYM,['English'],84738,19.3133,-81.2546,81.0677,2017,76.6,7586.076353167158,4.928078209497234,0.810677,1.25,1.0,0.75,1.25,False,3.9950796586405892,4.993849573300737,3.9950796586405892,3.9950796586405892,135,False,Cayman Islands,,25-05-2025,False,unknown,,,False,-5.789914503200297,-7.245578490910914,-4.427752063858752,0.0051347082944837655,0.000713322383472218,0.011941303990994582,0.005090629987700767,0.0007128137360857938,0.011799557250545333,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,11.347319422297119,0.810677,0.7659999999999999,-1.0225485531614684,0.46707557868392385,1.6631319257747972,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,175
TJK,"['Russian', 'Tajik']",10499000,39.0,71.0,56.791,2023,,5560.601283896435,7.021147935720995,0.5679099999999999,1.25,1.0,0.75,0.75,False,3.9873801241753095,2.990535093131482,3.9873801241753095,3.9873801241753095,136,False,Tajikistan,,25-05-2025,False,unknown,,,False,0.05371939045201501,-0.5765473259368691,0.9014955300540441,1.2344600401824393,0.5618348552906317,2.463284274538139,0.31124065445425525,0.20976052753265068,0.3501613903694942,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,7.866338923046544,,,-2.2887878456423514,0.0,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,6
NIC,['Spanish'],6803886,13.0,-85.0,58.2314,2023,,8385.961072901764,6.832757028340634,0.582314,1.25,1.0,0.75,1.0,False,3.978810076201148,3.978810076201148,3.978810076201148,3.978810076201148,137,False,Nicaragua,,25-05-2025,False,unknown,,,False,-0.22857240519090563,-0.7701735907481497,0.5545242287057199,0.9063658422720385,0.4629327015020556,1.7411124174119716,0.32265151284621946,0.2911454273511155,0.36785411193269124,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,7.427144133408616,,,-2.4485490680370616,0.0,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,4
PYF,['French'],279500,-17.6797,-149.4068,72.7039,2017,,15105.878135071034,5.446381812222442,0.727039,1.25,1.0,0.75,1.0,False,3.959731986376392,3.959731986376392,3.959731986376392,3.959731986376392,138,False,French Polynesia,,25-05-2025,False,unknown,,,False,-1.9618604886563953,-2.266211948595089,-1.6009603945511548,0.14434904020553846,0.103704275099298,0.20170271176103746,0.12405429364595495,0.09348855897750058,0.164859266168159,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,14.970195634356456,0.996528,,0.2953066351946484,1.1531411445209243,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,71
SMR,['Italian'],34132,43.76666666,12.41666666,87.0278,2023,,1545.3575740145034,4.533161736960601,0.870278,1.25,1.0,0.75,1.0,False,3.945110930118598,3.945110930118598,3.945110930118598,3.945110930118598,139,False,San Marino,,25-05-2025,True,observed_one,1.0,,False,-2.6779024357308323,-3.7564364167942172,-1.5770603726401642,0.089493855838536,0.023366862945507254,0.20658148006941937,0.07816667550970319,0.022827182536047694,0.16802510976367577,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,16.7938423168381,0.276,,0.958675213518431,-1.5066747834073742,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,116
DJI,"['Arabic', 'French']",1066809,11.5,43.0,65.0248,2023,,6154.536181906155,6.028086670904087,0.6502479999999999,1.25,1.0,0.75,1.0,False,3.9197513015820404,3.9197513015820404,3.9197513015820404,3.9197513015820404,140,False,Djibouti,,25-05-2025,False,unknown,,,False,-1.3773574822999175,-1.7891264363168802,-0.9228481140711589,0.26276788811123314,0.16710608473328611,0.39738562921454734,0.1983687086329115,0.14139010382574374,0.2670728688536485,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,13.880182507699853,0.6502479999999999,,-0.10119585902779277,-0.12514513931955293,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,38
ATG,['English'],103603,17.05,-61.8,77.5756,2023,80.0,6524.438859909447,5.015372331322167,0.7757559999999999,1.25,1.0,0.75,1.25,False,3.8907051782571584,4.863381472821448,3.8907051782571584,3.8907051782571584,141,False,Antigua and Barbuda,,25-05-2025,False,unknown,,,False,-6.174693110868988,-7.7922207165604345,-4.753459886329047,0.0034224054709056117,0.0004129358538443667,0.008621814151160785,0.0034027896005138156,0.00041276537302613846,0.008547798005324571,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,11.548321565917217,0.7757559999999999,0.8,-0.9494321389271891,0.338165346161129,1.790960592057591,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,182
VCT,['English'],110872,13.25,-61.2,75.9927,2023,95.0,6829.58642169349,5.044821881759084,0.759927,1.25,1.0,0.75,1.25,False,3.8336963581395356,4.792120447674419,3.8336963581395356,3.8336963581395356,142,False,Saint Vincent and the Grenadines,,25-05-2025,False,unknown,,,False,-7.418514459594322,-9.494874425898598,-5.545511597717397,0.001205676810327411,7.523747340812281e-05,0.0039049459463830847,0.0012028300805671396,7.523181294365982e-05,0.003889727077196423,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,17.166010958636768,0.616,,1.094055046234005,-0.2515710046567615,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,197
LKA,"['Sinhala', 'Tamil']",21763170,7.0,81.0,51.2,2023,47.0,8921.169522992157,7.337722154502129,0.512,1.25,1.0,0.75,0.75,False,3.75691374310509,2.8176853073288175,3.75691374310509,3.75691374310509,143,False,Sri Lanka,,25-05-2025,False,unknown,,,False,-0.8926313016745999,-1.824382078596321,0.2417856052100612,0.5673723124437895,0.16131729574945544,1.2735211282626724,0.25472169882740087,0.13728456808219225,0.3675352616015795,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,14.565239847443495,0.47991,0.2786,0.14800017104838217,-0.7539447495102053,-0.16932960205560083,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,14
GNQ,"['French', 'Portuguese', 'Spanish']",1668768,2.0,10.0,60.3661,2023,,5885.2720641795095,6.222395963208134,0.603661,1.25,1.0,0.75,1.0,False,3.7562177695461854,3.7562177695461854,3.7562177695461854,3.7562177695461854,144,False,Equatorial Guinea,,25-05-2025,False,unknown,,,False,-1.368148403975946,-1.8825550032539256,-0.5879401655585857,0.28480255532470317,0.15220073618342894,0.5554702849688445,0.20190826763996148,0.13071240735586095,0.31873015326226517,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,16.15738559248449,0.862697,0.51,0.7271581129446941,0.6591064568327679,0.7006572619984701,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,36
GRD,['English'],109021,12.11666666,-61.66666666,74.1201,2023,90.91,6961.869820005652,5.037510161295513,0.7412009999999999,1.25,1.0,0.75,1.25,False,3.733807569062395,4.667259461327994,3.733807569062395,3.733807569062395,145,False,Grenada,,25-05-2025,False,unknown,,,False,-7.282548880101392,-9.284840814082015,-5.56758111242309,0.001249201650285076,9.282170637397607e-05,0.003819709782181953,0.0012463266135707702,9.28130909046585e-05,0.003805147428522752,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,10.94273900380909,0.694825,,-1.169718473523905,0.03941004051975936,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,195
LCA,['English'],184100,13.88333333,-60.96666666,70.0834,2023,43.03,6757.492040482498,5.265053788504015,0.700834,1.25,1.0,0.75,1.25,False,3.6899287068124225,4.612410883515528,3.6899287068124225,3.6899287068124225,146,False,Saint Lucia,,25-05-2025,False,unknown,,,False,-3.419657197821915,-4.113462968677648,-3.0221014951207197,0.03481493025520699,0.016351054185838196,0.048698771525031305,0.033512887126210415,0.016085871132274093,0.046384021369384645,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,10.618885342030893,0.973444,,-1.287523279280689,1.067926980907162,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,150
BGD,['Bengali'],169828911,24.0,90.0,44.5027,2023,18.0,7997.324724093082,8.230011624771146,0.44502699999999995,1.25,1.0,0.75,0.75,False,3.6625773833370285,2.7469330375027714,3.6625773833370285,3.6625773833370285,147,False,Bangladesh,,25-05-2025,False,unknown,,,False,2.712300025575491,1.3008479078659605,4.30323632420204,26.131621898787305,3.672409213621737,73.9386965120555,0.022786012770265044,5.724060596881038e-31,0.09333488820534835,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,18.950302082365745,0.44502699999999995,0.18,1.743107671084077,-0.8827147057283161,-0.540032734275702,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,156
KNA,['English'],51320,17.33333333,-62.75,76.4208,2023,78.0,6559.353643121045,4.710286647702891,0.764208,1.25,1.0,0.75,1.25,False,3.599638738467731,4.499548423084664,3.599638738467731,3.599638738467731,148,False,Saint Kitts and Nevis,,25-05-2025,False,unknown,,,False,-6.786089988425046,-8.416242518676656,-5.541180508068061,0.0017371441512917083,0.00022124541470270494,0.003921895276770196,0.0017323650725965566,0.00022119647058370856,0.003906544136665658,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,17.750466365008762,0.978956,,1.3066561798543828,1.0882744280497312,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,188
VGB,['English'],39471,18.431383,-64.62305,77.7043,2017,86.96,6581.50324210563,4.596278129409967,0.777043,1.25,1.0,0.75,1.25,False,3.571505746511109,4.464382183138886,3.571505746511109,3.571505746511109,149,False,"Virgin Islands, British",,25-05-2025,False,unknown,,,False,-7.617601138832992,-9.49120900612314,-6.124285301597004,0.0008686368489440997,7.551375269602184e-05,0.0021890560738511565,0.0008673353573028371,7.550805058447187e-05,0.0021842693484713537,0.9,3.94,4.0,23.0,5.0,4.0,14.0,12.0,-0.812997657154336,-1.1122884248291094,-0.6127905151098426,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.6001216309407758,2.2649528049268066,3.010450980735297,0.6841490590909092,0.2708939338374484,2.4071113329986247,0.1960398615830896,3.5266584728061763,0.32363846153846154,0.2659810274855117,-2.0698713672379796,-2.8284416241390486,-1.2475062941018777,11.375340152017603,0.643775,0.9597,-1.012355750017727,-0.1490401003779431,2.3913793569211825,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed2,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed2_20251221T161021Z,200
