alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,run_label,run_id,bayes_rank
AZE,['Azerbaijani'],10241722,40.5,47.5,89.0,2023,,3930.125892284722,7.010372983224158,0.89,1.25,1.0,0.75,0.75,False,6.239231955069501,4.679423966302126,6.239231955069501,6.239231955069501,49,False,Azerbaijan,,25-05-2025,False,unknown,,,False,1.163670270248593,0.8201693466971349,1.3321714805834155,3.2603576414240436,2.2708843727651558,3.7892627717726954,0.13339601298029663,0.0856838181531363,0.23440262427968653,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,16.141980327500146,0.89,8.276681150420304,0.7215543033748166,0.7598949817481442,-0.634647827763425,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,87
PRT,['Portuguese'],10749635,39.5,-8.0,88.487,2024,27.0,1674.3801395135133,7.0313937181886415,0.8848699999999999,1.25,1.0,0.75,1.0,False,6.221869359413582,6.221869359413582,6.221869359413582,6.221869359413582,50,False,Portugal,,25-05-2025,False,unknown,,,False,-0.7023342843145759,-1.382471132440491,0.6256466776548323,0.7007382602839101,0.2509576376353026,1.8694545025949802,0.2484191231994778,0.19525892784855775,0.30258446244134946,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,15.625379064311183,0.8157810000000001,9.219784013612903,0.5336357505027294,0.4859169012919923,0.6437082967619903,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,34
BHR,['Arabic'],1594654,26.0,50.55,100.0,2024,,5279.15754686833,6.202666466583464,1.0,1.25,1.0,0.75,0.75,False,6.202666466583464,4.651999849937598,6.202666466583464,6.202666466583464,51,False,Bahrain,,25-05-2025,False,unknown,,,False,0.592077063797521,-1.1834562674334688,1.350986505096594,2.507236811977409,0.30621853533409893,3.861232779270569,0.1560370015720152,0.0812482274580903,0.23807233066414796,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,14.282167342769135,1.0,8.571711214677183,0.04502989353122246,1.1659579689909894,-0.23474077172378416,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,78
UKR,['Ukrainian'],32862000,49.0,32.0,82.3755,2023,18.0,2393.292074218166,7.516693991312429,0.823755,1.25,1.0,0.75,0.75,False,6.191914258813569,4.643935694110177,6.191914258813569,6.191914258813569,52,False,Ukraine,,25-05-2025,False,unknown,,,False,0.84993926506562,0.1404940582112138,2.0108966635361174,3.0642285578597703,1.1508422424839462,7.470012434014069,0.23527532047773544,0.004257318528285686,0.36409218664237086,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,0.0,,9.375282202934603,-5.150242379638659,0.0,0.854482826699359,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,42
ISR,"['Arabic', 'Hebrew']",10134800,31.47,35.13,88.1824,2024,84.97,3859.5903474815527,7.00581518275242,0.881824,1.25,1.0,0.75,0.75,False,6.177895967715471,4.633421975786603,6.177895967715471,6.177895967715471,53,False,Israel,,25-05-2025,False,unknown,,,False,1.0675767748560334,0.7964202450036233,1.2166434225205747,2.9448384542255384,2.2175882810164906,3.3758374362939922,0.15982778208840281,0.11541810900050825,0.24143185115513874,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,17.89182068970841,0.892207,7.408334860674386,1.358075140729151,0.7680420818649164,-1.811672986978661,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,77
PER,"['Aymara', 'Quechua', 'Spanish']",34350244,-10.0,-76.0,81.9571,2024,,9886.041920852245,7.535929826329404,0.8195709999999999,1.25,1.0,0.75,1.0,False,6.176229543694616,6.176229543694616,6.176229543694616,6.176229543694616,54,False,Peru,,25-05-2025,False,unknown,,,False,4.004924860242046,2.523330622490718,4.621296275112693,70.54308898303816,12.47006064129224,101.62568162715752,9.237665198991017e-06,7.439276945473337e-43,4.7883958382654306e-05,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,18.55279262955334,0.837661,9.295811893235234,1.5985098807798779,0.5666865209362961,0.7467624908939815,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,226
CZE,"['Czech', 'Slovak']",10882341,49.75,15.5,87.6878,2024,27.0,1286.7695582632664,7.036722330474317,0.8768779999999999,1.25,1.0,0.75,1.0,False,6.170347003701658,6.170347003701658,6.170347003701658,6.170347003701658,55,False,Czechia,,25-05-2025,False,unknown,,,False,-1.3164821485329197,-2.210815877979556,0.5408211725267439,0.5308001352303084,0.10961118367539259,1.7174165802018972,0.1737724223716505,0.09823162658207693,0.32036725471428873,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,16.202651941688483,0.8768779999999999,7.160666976265336,0.7436241718615985,0.7114553588517747,-2.147381602909248,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,72
IDN,['Indonesian'],284438782,-5.0,120.0,72.7808,2024,,12496.473829025206,8.453988810272648,0.727808,1.25,1.0,0.75,0.75,False,6.152880688026915,4.614660516020186,6.152880688026915,6.152880688026915,56,False,Indonesia,,25-05-2025,False,unknown,,,False,6.099651709282125,5.024097519953142,6.732894308750951,532.5985810167386,152.03298744466133,839.5737383996442,2.5919510074251646e-65,0.0,1.4284016481864836e-64,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,11.344861779922974,,5.113501075206003,-1.0234425436166514,0.0,-4.922271988333034,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,246
LBY,['Arabic'],7459000,25.0,17.0,88.4989,2023,,3587.601937185113,6.8726806071519295,0.884989,1.25,1.0,0.75,0.75,False,6.082246737842779,4.561685053382084,6.082246737842779,6.082246737842779,57,False,Libya,,25-05-2025,False,unknown,,,False,0.6207363906779013,0.41369176858775836,0.7365556435757515,1.874095686448056,1.512390890569889,2.088728784974885,0.2870624937313688,0.2586775067257502,0.3333043904253191,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,12.123234367221169,0.700834,8.818555073218446,-0.7403022173668569,0.06159215406832508,0.09985089444876001,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,16
KGZ,"['Kyrgyz', 'Russian']",7281800,41.0,75.0,88.4701,2023,,5660.831518833146,6.86223874654393,0.8847010000000001,1.25,1.0,0.75,0.75,False,6.071029481306162,4.553272110979622,6.071029481306162,6.071029481306162,58,False,Kyrgyzstan,,25-05-2025,False,unknown,,,False,1.603246086352428,0.5486428248690031,1.9805327453237251,5.686391616207227,1.7309022870822575,7.246602551646409,0.07951086599540576,0.005163865737827478,0.30658523789778797,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,16.682145024583093,0.607171,9.201894107833127,0.9180442762444478,-0.28416309660555306,0.6194589051915504,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,136
GRC,['Greek'],10400720,39.0,22.0,86.2697,2024,51.0,2459.012756670915,7.017063404799118,0.862697,1.25,1.0,0.75,0.75,False,6.053599548129985,4.540199661097489,6.053599548129985,6.053599548129985,59,False,Greece,,25-05-2025,False,unknown,,,False,-0.009831207567763196,-0.45338606474921983,0.7114399880544723,1.0922101284734622,0.6354727536352314,2.036922292986783,0.33450637673437555,0.2656747921082732,0.3644618399777576,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,11.599295803205079,0.7412009999999999,8.848346998804203,-0.930889782205561,0.21060619594134244,0.14023322390647477,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,5
SVK,['Slovak'],5413813,48.66666666,19.5,89.8251,2024,26.0,1599.2587468398117,6.733503250608721,0.898251,1.25,1.0,0.75,1.0,False,6.048376028362535,6.048376028362535,6.048376028362535,6.048376028362535,60,False,Slovakia,,25-05-2025,False,unknown,,,False,-1.4070164783008694,-1.9994164944113944,-0.17706691885436682,0.3280560602714506,0.1354142761757549,0.8377237241734454,0.19502225876884657,0.11826460340662437,0.36247830968370665,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,14.57193202335173,0.907636,7.300731190645091,0.15043451277739364,0.8249979530482788,-1.9575275018697582,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,62
URY,['Spanish'],3499451,-33.0,-56.0,91.9911,2024,,10972.411931889446,6.543999916815401,0.919911,1.25,1.0,0.75,1.0,False,6.019897507477572,6.019897507477572,6.019897507477572,6.019897507477572,61,False,Uruguay,,25-05-2025,False,unknown,,,False,2.5383084037040815,-0.05045125798179944,3.5277336734878455,22.52275428256546,0.9508002725678442,34.04671913146225,0.09190234585571555,5.568946201113483e-14,0.3678530900259463,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,19.64478255760019,0.931444,8.850753199570008,1.9957314550414922,0.9128847494144395,0.14349477851080622,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,125
SRB,['Serbian'],6567783,44.0,21.0,87.6907,2024,,1998.6345021182503,6.81741879522901,0.8769070000000001,1.25,1.0,0.75,1.0,False,5.978242263467886,5.978242263467886,5.978242263467886,5.978242263467886,62,False,Serbia,,25-05-2025,False,unknown,,,False,-0.8428380114763155,-1.3454814128544954,0.11351662253848288,0.5118262695801538,0.2604143118994187,1.1202105104813267,0.2644507931767957,0.20070969450634432,0.3674036384623608,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,16.574690913480765,0.0927123,8.693094368728552,0.8789568358966301,-2.183277974197106,-0.07020845562997714,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,27
COL,['Spanish'],53057212,4.0,-72.0,77.3369,2023,4.22,8351.75380499986,7.724744425351789,0.773369,1.25,1.0,0.75,1.0,False,5.974077871489888,5.974077871489888,5.974077871489888,5.974077871489888,63,False,Colombia,,25-05-2025,False,unknown,,,False,3.803734549531696,2.943484243281408,4.2689958454534755,50.07665765023731,18.9818686759932,71.44985289143598,1.9354558549147836e-08,6.663839127183611e-30,1.0829742815396162e-07,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,17.786881361003886,0.773369,9.030346560479794,1.319902476055837,0.32935377933795956,0.38692980750216976,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,234
DZA,['Arabic'],47400000,28.0,3.0,76.9081,2023,7.0,2919.638592728831,7.675778341674085,0.769081,1.25,1.0,0.75,0.75,False,5.903295282793047,4.427471462094785,5.903295282793047,5.903295282793047,64,False,Algeria,,25-05-2025,False,unknown,,,False,1.34569236429585,0.599166608187276,2.473151413642059,4.9722402104530214,1.8206008950984085,11.859763041721672,0.1391517160249289,8.383905364691508e-05,0.29480702584778107,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,17.674132786665304,0.769081,7.979557567491823,1.2788891250676742,0.31352470579889313,-1.0373926043954833,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,82
ZAF,"['Afrikaans', 'English', 'Southern Ndebele', 'Northern Sotho', 'Southern Sotho', 'Swazi', 'Tswana', 'Tsonga', 'Venda', 'Xhosa', 'Zulu']",63100945,-29.0,24.0,75.6592,2023,31.0,9562.226924415081,7.800035863288702,0.7565919999999999,1.25,1.0,0.75,1.25,False,5.901444733877325,7.3768059173466565,5.901444733877325,5.901444733877325,65,False,South Africa,,25-05-2025,False,unknown,,,False,4.180480044392731,3.1845534590587112,4.706280717442331,75.2675606016762,24.156499132557535,110.63989268975399,1.322135998459844e-10,9.854097899375247e-47,7.798296119265765e-10,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,16.795795280097252,0.33,9.01831776791444,0.9593856222139246,-1.3073347714881591,0.3706250318019749,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,237
PSE,['Arabic'],5483450,31.9,35.2,86.6377,2023,,3826.448231959289,6.739053887776157,0.866377,1.25,1.0,0.75,0.75,False,5.838561290129843,4.378920967597383,5.838561290129843,5.838561290129843,66,False,"Palestine, State of",,25-05-2025,False,unknown,,,False,0.3549644871217787,0.06543979141581047,0.4924053643128344,1.4431021085182065,1.0676284560359504,1.636247262113768,0.3373924970489237,0.31859266729374297,0.3670751572732764,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,12.540757571577291,0.727039,9.62290542472566,-0.588424237300014,0.1583274320746776,1.1901309033892373,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,4
EGY,['Arabic'],107271260,27.0,30.0,72.6899,2023,35.0,3976.8298678628234,8.030483381842073,0.726899,1.25,1.0,0.75,0.75,False,5.837350339777621,4.3780127548332155,5.837350339777621,5.837350339777621,67,False,Egypt,,25-05-2025,False,unknown,,,False,2.6001739536761206,1.8552151725586938,3.5042969379031055,16.052851072611908,6.393073717667444,33.25805316156673,0.0024908509756677846,1.1970380138366534e-13,0.010696287664728863,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,18.49087132456597,0.726899,8.288491690239606,1.5759854255484902,0.1578106246363684,-0.6186388890768784,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,197
LVA,['Latvian'],1829000,57.0,25.0,92.7076,2024,46.0,1720.970683241863,6.262213705476417,0.927076,1.25,1.0,0.75,1.0,False,5.805548033218255,5.805548033218255,5.805548033218255,5.805548033218255,68,False,Latvia,,25-05-2025,False,unknown,,,False,-2.156649305457176,-2.4863221936710755,-1.3898789181748676,0.12844090115855583,0.08321545579390324,0.2491054659519782,0.1095430503241636,0.07657094077614154,0.19417715235798258,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,13.438487123487413,0.891806,9.165260163392075,-0.2618666961432674,0.7665617977023311,0.5698023628678331,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,108
JAM,"['English', 'Jamaican Patois']",2825544,18.25,-77.5,89.473,2023,97.64,7433.504947333831,6.4511020746169,0.89473,1.25,1.0,0.75,1.25,False,5.771994559221979,7.214993199027474,5.771994559221979,5.771994559221979,69,False,Jamaica,,25-05-2025,False,unknown,,,False,1.3255171479606782,-0.4554939864204719,2.0033247462277104,5.211832306832213,0.6341346377051091,7.413663721035518,0.09163725510126597,0.004470124703729962,0.34485682556489944,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,11.545073146180547,,6.271556846800695,-0.9506137820619114,0.0,-3.3525517107923726,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,126
LUX,"['German', 'French', 'Luxembourgish']",681973,49.75,6.16666666,98.7606,2024,56.0,732.4403321678262,5.8337671808395735,0.987606,1.25,1.0,0.75,1.0,False,5.761463470400248,5.761463470400248,5.761463470400248,5.761463470400248,70,False,Luxembourg,,25-05-2025,False,unknown,,,False,-4.680067217177755,-5.380473329471442,-2.8014903346409463,0.018435800776099194,0.004605642428640588,0.060719503797209,0.017580896234534158,0.0045844792588613575,0.05714234624175017,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,14.419279927373003,0.927076,7.451224660012243,0.09490588167778201,0.8967603573391962,-1.7535367647243782,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,176
SVN,['Slovene'],2130638,46.11666666,14.81666666,90.7636,2024,59.0,1480.382704853587,6.328509668410944,0.907636,1.25,1.0,0.75,0.75,False,5.743983201397835,4.3079874010483765,5.743983201397835,5.743983201397835,71,False,Slovenia,,25-05-2025,False,unknown,,,False,-2.447044047105761,-2.9526288321932075,-1.2787194950055587,0.11210848649331055,0.05220229533961938,0.2783935576517748,0.0935233718981374,0.04954712171565709,0.21074360025984992,0.9,3.43,4.0,23.0,5.0,4.0,14.0,12.0,-0.912916414567321,-1.4585006187903673,-0.651986650308587,5.0,1.0,95.0,1.0,6.0,1.0,True,False,True,14.158377011671128,2.749070037489086,2.7176318340747114,2.283786594099591,3.2164284062548467,0.6841490590909092,0.2708939338374484,1.5141250541127416,0.1644213002164892,2.1400638099617892,8.744890416992915,0.7377465833651973,1.6306812142659137,0.2640370416253196,2.174962436779882,16.176845386862315,0.9552930000000001,7.195496634062249,0.7342367955946267,1.0009228965303907,-2.1001707332390165,nb-ablate-dist-eng-dist1_eng0-usecensored1-seed2,nb-ablate-dist-eng-dist1-eng0-usecensored1-seed2_20251221T160853Z,123
