alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_english_speakers_rate,run_label,run_id,bayes_rank
THA,['Thai'],65859640,15.0,100.0,90.8672,2024,27.16,9424.76758538657,7.818619352454832,0.9086719999999999,1.25,1.0,0.75,0.75,False,7.104560484233837,5.328420363175378,7.104560484233837,7.104560484233837,11,False,Thailand,,25-05-2025,False,unknown,,,False,5.9314547182071005,5.765367081945043,6.154419831029536,380.63339154810103,319.05614230349096,470.79362336296066,4.65788653847856e-137,1.62090741017397e-202,8.700546937893083e-137,0.9,3.88,4.0,23.0,5.0,4.0,14.0,12.0,-0.6162220267921404,-0.6623598413030535,-0.5777383568616548,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.604215626339952,2.4093144760502945,2.928999261056952,0.6841490590909092,0.2708939338374484,2.993093359373721,2.806189766560663,3.1645126613916092,0.32363846153846154,0.2659810274855117,-2.1715516531959973,-2.9965341491349626,-1.1859126216086426,16.166790572497078,0.5679099999999999,,0.7305792626005162,-0.42909435971592935,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed1_20251221T160949Z,239
ARE,['Arabic'],11294243,24.0,54.0,100.0,2024,,5670.8964449129635,7.052857127514885,1.0,1.25,1.0,0.75,0.75,False,7.052857127514885,5.289642845636164,7.052857127514885,7.052857127514885,12,False,United Arab Emirates,,25-05-2025,False,unknown,,,False,4.845350853906294,4.57856139879801,5.145837585933853,130.08071739589263,97.37421074190848,171.71525075514944,9.579355119296952e-42,4.569035725715449e-73,5.004509982846501e-41,0.9,3.88,4.0,23.0,5.0,4.0,14.0,12.0,-0.6162220267921404,-0.6623598413030535,-0.5777383568616548,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.604215626339952,2.4093144760502945,2.928999261056952,0.6841490590909092,0.2708939338374484,2.993093359373721,2.806189766560663,3.1645126613916092,0.32363846153846154,0.2659810274855117,-2.1715516531959973,-2.9965341491349626,-1.1859126216086426,16.23980368483258,1.0,,0.7571384667458534,1.1659579689909894,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed1_20251221T160949Z,227
NLD,['Dutch'],18100436,52.5,5.75,97.0068,2023,90.0,541.5892661634281,7.257689036201425,0.9700679999999999,1.25,1.0,0.75,1.0,False,7.0404518879698434,7.0404518879698434,7.0404518879698434,7.0404518879698434,13,False,Netherlands,,25-05-2025,True,censored,,2.0,True,0.2558302538428041,-1.7871856349313482,2.7088910621124342,4.643897574521225,0.16743071938148552,15.01261822051362,0.1229480847190111,4.5348109684304225e-06,0.3092974984459466,0.9,3.88,4.0,23.0,5.0,4.0,14.0,12.0,-0.6162220267921404,-0.6623598413030535,-0.5777383568616548,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.604215626339952,2.4093144760502945,2.928999261056952,0.6841490590909092,0.2708939338374484,2.993093359373721,2.806189766560663,3.1645126613916092,0.32363846153846154,0.2659810274855117,-2.1715516531959973,-2.9965341491349626,-1.1859126216086426,15.539516387540328,0.99,,0.5024023968231414,1.1290431519689126,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed1_20251221T160949Z,74
JPN,['Japanese'],123210000,36.0,138.0,86.9815,2023,,9297.2835255448,8.090645957573315,0.869815,1.25,1.0,0.75,0.75,False,7.037365213586633,5.278023910189975,7.037365213586633,7.037365213586633,14,False,Japan,,25-05-2025,False,unknown,,,False,5.670627461436616,5.311975461056179,6.158879908965202,304.9795381001996,202.75035848632953,472.8980891655551,1.5398247385634154e-86,1.984892656451178e-203,1.793084155842593e-86,0.9,3.88,4.0,23.0,5.0,4.0,14.0,12.0,-0.6162220267921404,-0.6623598413030535,-0.5777383568616548,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.604215626339952,2.4093144760502945,2.928999261056952,0.6841490590909092,0.2708939338374484,2.993093359373721,2.806189766560663,3.1645126613916092,0.32363846153846154,0.2659810274855117,-2.1715516531959973,-2.9965341491349626,-1.1859126216086426,16.83234696442963,0.933917,0.154,0.9726816400795743,0.922013783663999,-0.6377840673154852,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed1_20251221T160949Z,233
BRA,['Portuguese'],213421037,-10.0,-55.0,84.4635,2024,5.0,8673.413338358518,8.329237225785352,0.8446349999999999,1.25,1.0,0.75,1.0,False,7.03516528420121,7.03516528420121,7.03516528420121,7.03516528420121,15,False,Brazil,,25-05-2025,False,unknown,,,False,8.146913095619222,7.557830024688087,8.65477954810488,3765.342323578335,1915.6840128568977,5737.503980514403,0.0,0.0,0.0,0.9,3.88,4.0,23.0,5.0,4.0,14.0,12.0,-0.6162220267921404,-0.6623598413030535,-0.5777383568616548,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.604215626339952,2.4093144760502945,2.928999261056952,0.6841490590909092,0.2708939338374484,2.993093359373721,2.806189766560663,3.1645126613916092,0.32363846153846154,0.2659810274855117,-2.1715516531959973,-2.9965341491349626,-1.1859126216086426,19.178777472104436,0.8446349999999999,0.05,1.8262177361689858,0.5924309143274922,-1.0287893994746182,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed1_20251221T160949Z,246
FRA,['French'],66351959,46.0,2.0,88.6538,2024,39.0,933.9888303008761,7.821853749662105,0.886538,1.25,1.0,0.75,1.0,False,6.934370579517943,6.934370579517943,6.934370579517943,6.934370579517943,16,False,France,,25-05-2025,True,censored,,2.0,True,4.727297979836869,4.201257286301252,5.388697356614197,125.61632587520913,66.77022760375539,218.91802761607954,1.7821181217393732e-28,1.8424268991061188e-93,6.708756918336488e-28,0.9,3.88,4.0,23.0,5.0,4.0,14.0,12.0,-0.6162220267921404,-0.6623598413030535,-0.5777383568616548,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.604215626339952,2.4093144760502945,2.928999261056952,0.6841490590909092,0.2708939338374484,2.993093359373721,2.806189766560663,3.1645126613916092,0.32363846153846154,0.2659810274855117,-2.1715516531959973,-2.9965341491349626,-1.1859126216086426,18.010483843551544,0.886538,0.39,1.4012399754641425,0.7471150720951013,0.24949726335331665,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed1_20251221T160949Z,222
ITA,"['Italian', 'Catalan']",58927633,42.83333333,12.83333333,89.2207,2024,34.0,1648.6771163328056,7.7703189967427955,0.892207,1.25,1.0,0.75,1.0,False,6.932733001126899,6.932733001126899,6.932733001126899,6.932733001126899,17,False,Italy,,25-05-2025,False,unknown,,,False,5.085739453732643,4.721228067091487,5.548251542016237,170.12631528569878,112.30608742652267,256.78817982082853,6.525988923165133e-48,7.724769860948834e-110,1.8901194308021353e-47,0.9,3.88,4.0,23.0,5.0,4.0,14.0,12.0,-0.6162220267921404,-0.6623598413030535,-0.5777383568616548,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.604215626339952,2.4093144760502945,2.928999261056952,0.6841490590909092,0.2708939338374484,2.993093359373721,2.806189766560663,3.1645126613916092,0.32363846153846154,0.2659810274855117,-2.1715516531959973,-2.9965341491349626,-1.1859126216086426,14.854211470395835,0.89473,0.9764,0.2531163081462489,0.7773556901995866,2.4541657900659666,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed1_20251221T160949Z,228
TUR,['Turkish'],85664944,39.0,35.0,87.3079,2024,17.0,3233.5273059631077,7.932803135318054,0.873079,1.25,1.0,0.75,0.75,False,6.925963828580352,5.194472871435265,6.925963828580352,6.925963828580352,18,False,Türkiye,,25-05-2025,False,unknown,,,False,6.61674756202418,6.422038571751963,6.796763584084032,754.7318346610481,615.256080228143,894.9461815202902,1.9046695075519332e-264,0.0,3.8613175959812096e-265,0.9,3.88,4.0,23.0,5.0,4.0,14.0,12.0,-0.6162220267921404,-0.6623598413030535,-0.5777383568616548,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.604215626339952,2.4093144760502945,2.928999261056952,0.6841490590909092,0.2708939338374484,2.993093359373721,2.806189766560663,3.1645126613916092,0.32363846153846154,0.2659810274855117,-2.1715516531959973,-2.9965341491349626,-1.1859126216086426,9.272657678041044,0.743146,,-1.777226213593505,0.2177861278521367,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed1_20251221T160949Z,243
CHL,['Spanish'],20206953,-30.0,-71.0,94.4574,2023,9.53,11434.350148808817,7.3055008313257455,0.944574,1.25,1.0,0.75,1.0,False,6.9005861422486845,6.9005861422486845,6.9005861422486845,6.9005861422486845,19,False,Chile,,25-05-2025,False,unknown,,,False,6.648258679608835,6.081244749536507,7.100446857258378,832.2449150825449,437.5735253182838,1212.508772001434,1.608712163160623e-188,0.0,4.029807679400839e-188,0.9,3.88,4.0,23.0,5.0,4.0,14.0,12.0,-0.6162220267921404,-0.6623598413030535,-0.5777383568616548,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.604215626339952,2.4093144760502945,2.928999261056952,0.6841490590909092,0.2708939338374484,2.993093359373721,2.806189766560663,3.1645126613916092,0.32363846153846154,0.2659810274855117,-2.1715516531959973,-2.9965341491349626,-1.1859126216086426,16.82153731106627,0.944574,0.0953,0.9687495273229152,0.9613539041644263,-0.8584764999860729,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed1_20251221T160949Z,240
MAR,"['Arabic', 'Berber']",36828330,32.0,-5.0,91.0,2023,14.0,2457.8805046131624,7.566182025989628,0.91,1.25,1.0,0.75,0.75,False,6.8852256436505614,5.163919232737921,6.8852256436505614,6.8852256436505614,20,False,Morocco,,25-05-2025,False,unknown,,,False,6.469920295193079,6.1242194598356,6.751906786442514,665.9928711651289,456.78803268030543,855.6888247154724,5.831779733863048e-197,0.0,1.9019222508110364e-196,0.9,3.88,4.0,23.0,5.0,4.0,14.0,12.0,-0.6162220267921404,-0.6623598413030535,-0.5777383568616548,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.604215626339952,2.4093144760502945,2.928999261056952,0.6841490590909092,0.2708939338374484,2.993093359373721,2.806189766560663,3.1645126613916092,0.32363846153846154,0.2659810274855117,-2.1715516531959973,-2.9965341491349626,-1.1859126216086426,10.556411517605202,0.991497,,-1.3102487186379026,1.1345693000771173,0.0,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed1_20251221T160949Z,241
ARG,"['Guaraní', 'Spanish']",46735004,-34.0,-64.0,89.6672,2024,6.52,11444.407762190232,7.6696422841965495,0.8966719999999999,1.25,1.0,0.75,1.0,False,6.877153486255088,6.877153486255088,6.877153486255088,6.877153486255088,21,False,Argentina,,25-05-2025,False,unknown,,,False,7.159023717067446,6.545322774759651,7.6607161470514775,1414.9264352500977,695.9812878933386,2123.277463133957,6.700656472522912e-300,0.0,3.817376319020805e-300,0.9,3.88,4.0,23.0,5.0,4.0,14.0,12.0,-0.6162220267921404,-0.6623598413030535,-0.5777383568616548,5.0,1.0,95.0,1.0,6.0,1.0,False,True,True,14.158377011671128,2.749070037489086,2.604215626339952,2.4093144760502945,2.928999261056952,0.6841490590909092,0.2708939338374484,2.993093359373721,2.806189766560663,3.1645126613916092,0.32363846153846154,0.2659810274855117,-2.1715516531959973,-2.9965341491349626,-1.1859126216086426,17.660003992187775,0.8966719999999999,0.0652,1.2737496436121805,0.7845245476652735,-0.9716424663128989,nb-ablate-dist-eng-dist0_eng1-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng1-usecensored1-seed1_20251221T160949Z,244
