alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_likelihood,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_alpha_prior_sigma,bayes_beta_prior_sigma,bayes_nb_alpha_sigma,bayes_nb_alpha_mean,bayes_nb_alpha_hdi_low,bayes_nb_alpha_hdi_high,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_english_speakers_rate,run_label,run_id,bayes_rank
EGY,['Arabic'],107271260,27.0,30.0,72.6899,2023,35.0,3976.8298678628234,8.030483381842073,0.726899,1.25,1.0,0.75,0.75,False,5.837350339777621,4.3780127548332155,5.837350339777621,5.837350339777621,67,False,Egypt,,25-05-2025,False,unknown,,,False,7.2069655664160175,4.562809465638192,9.991245612844303,5659.958593183037,95.85241692130091,21834.48000503957,0.028514131518852067,0.02410405759154835,0.033343657522308286,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,18.49087132456597,0.726899,0.35,1.5759854255484902,0.1578106246363684,0.09911059713826535,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,212
LVA,['Latvian'],1829000,57.0,25.0,92.7076,2024,46.0,1720.970683241863,6.262213705476417,0.927076,1.25,1.0,0.75,1.0,False,5.805548033218255,5.805548033218255,5.805548033218255,5.805548033218255,68,False,Latvia,,25-05-2025,False,unknown,,,False,6.4035323570480465,4.738882463164301,8.246227926659058,1126.888135235564,114.30639130984358,3813.214933683992,0.02966924919929021,0.025002558117328922,0.03480898376611171,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,13.438487123487413,0.891806,,-0.2618666961432674,0.7665617977023311,0.0,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,143
JAM,"['English', 'Jamaican Patois']",2825544,18.25,-77.5,89.473,2023,97.64,7433.504947333831,6.4511020746169,0.89473,1.25,1.0,0.75,1.25,False,5.771994559221979,7.214993199027474,5.771994559221979,5.771994559221979,69,False,Jamaica,,25-05-2025,False,unknown,,,False,8.345621741246424,4.6555527252813835,12.021961063749426,54616.987098500365,105.1673335257429,166368.6014175755,0.027273392309070367,0.02191802258765408,0.033698803158593624,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,11.545073146180547,,,-0.9506137820619114,0.0,0.0,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,234
LUX,"['German', 'French', 'Luxembourgish']",681973,49.75,6.16666666,98.7606,2024,56.0,732.4403321678262,5.8337671808395735,0.987606,1.25,1.0,0.75,1.0,False,5.761463470400248,5.761463470400248,5.761463470400248,5.761463470400248,70,False,Luxembourg,,25-05-2025,False,unknown,,,False,6.475027481628041,4.321185671334104,8.770999739586502,1692.1431114948607,75.27784886274581,6444.612631395036,0.029632224054300833,0.02453744599755536,0.03537614069387812,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,14.419279927373003,0.927076,0.46,0.09490588167778201,0.8967603573391962,0.5126739292296562,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,147
SVN,['Slovene'],2130638,46.11666666,14.81666666,90.7636,2024,59.0,1480.382704853587,6.328509668410944,0.907636,1.25,1.0,0.75,0.75,False,5.743983201397835,4.3079874010483765,5.743983201397835,5.743983201397835,71,False,Slovenia,,25-05-2025,False,unknown,,,False,6.899399255313343,5.004343248981083,8.9357149941691,2175.626375984834,149.0591568426243,7598.567469108467,0.029019184951553492,0.02438679914546911,0.034079889430224386,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,16.176845386862315,0.9552930000000001,0.86,0.7342367955946267,1.0009228965303907,2.0165405913801675,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,187
CRI,['Spanish'],5309625,10.0,-84.0,85.3951,2023,8.2,8587.534812944978,6.725063849484161,0.853951,1.25,1.0,0.75,1.0,False,5.742874999330849,5.742874999330849,5.742874999330849,5.742874999330849,72,False,Costa Rica,,25-05-2025,True,observed_multi,183.0,,False,5.369201304358495,3.2601780889777676,7.7380295068625635,607.9412733538685,26.054198870505736,2293.9477328272374,0.03105453290814257,0.026052688019072106,0.0365529979495991,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,15.485031769255382,0.853951,0.08199999999999999,0.4825831061023018,0.6268207578652594,-0.9084800665025774,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,53
LTU,['Lithuanian'],2894886,56.0,24.0,88.5029,2023,38.0,1662.9914952353934,6.461631465975109,0.885029,1.25,1.0,0.75,1.0,False,5.718731234700484,5.718731234700484,5.718731234700484,5.718731234700484,73,False,Lithuania,,25-05-2025,False,unknown,,,False,6.243667218282683,4.762719338258166,7.90009991567347,859.8215230222844,117.0638302061708,2697.551868445191,0.029860787576321286,0.02533186641296935,0.034730945400228724,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,13.432745346599102,0.987606,0.56,-0.2639553213183302,1.1202057447738274,0.8886405947672842,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,120
PRI,"['English', 'Spanish']",3203295,18.25,-66.5,87.2918,2022,48.61,6718.1333671525435,6.505596935845423,0.872918,1.25,1.0,0.75,1.25,False,5.678852666044315,7.098565832555393,5.678852666044315,5.678852666044315,74,False,Puerto Rico,,25-05-2025,False,unknown,,,False,6.643148150173185,5.0863183712688045,8.354882992355863,1337.132265733563,161.79311380659155,4250.888662044861,0.02932847378768477,0.02487871862046239,0.03414429468887244,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,17.07168216757617,0.0,,1.0597420641076005,-2.525523733216695,0.0,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,170
EST,['Estonian'],1369995,59.0,26.0,92.238,2024,50.0,1790.6963660391448,6.1367189821371575,0.92238,1.25,1.0,0.75,1.0,False,5.660386854743671,5.660386854743671,5.660386854743671,5.660386854743671,75,False,Estonia,,25-05-2025,False,unknown,,,False,6.448391606483168,4.717609115282938,8.34698301740104,1225.7982558105164,111.90039931409717,4217.43773656301,0.029625819719586236,0.024887289032367196,0.03490148368856618,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,14.130317648162611,0.92238,0.5,-0.010206856546348668,0.8794251592656289,0.6630605954447073,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,149
LBN,"['Arabic', 'French']",5490000,33.83333333,35.83333333,83.4933,2023,40.0,3699.8264065431467,6.739572344450092,0.834933,1.25,1.0,0.75,1.0,False,5.627091356268749,5.627091356268749,5.627091356268749,5.627091356268749,76,False,Lebanon,,25-05-2025,False,unknown,,,False,6.489978293495609,5.06265738083754,8.077757953681076,1063.0820526353134,158.00985149484802,3222.0013661078106,0.029507288452860044,0.025146297404887313,0.03415419300726988,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,15.473475933398209,0.23497900000000002,0.8267,0.4783795624676958,-1.6581030543136355,1.8913436917561377,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,159
BIH,"['Bosnian', 'Croatian', 'Serbian']",3422000,44.0,18.0,86.1009,2024,,1823.7147251303682,6.534280005205082,0.8610089999999999,1.25,1.0,0.75,1.0,False,5.626073893001622,5.626073893001622,5.626073893001622,5.626073893001622,77,False,Bosnia and Herzegovina,,25-05-2025,False,unknown,,,False,6.084041363405118,4.638807025988896,7.707062876065388,720.4795235431918,103.42089901607363,2224.0007656972766,0.03006995913907667,0.02554506357222309,0.0349365390575171,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,15.045735733434276,0.8610089999999999,,0.3227850544592284,0.6528752357194408,0.0,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,101
CYP,"['Greek', 'Turkish']",1442614,35.0,33.0,91.2211,2023,73.0,3431.2308335249613,6.159150142531189,0.9122110000000001,1.25,1.0,0.75,0.75,False,5.618444510668519,4.21383338300139,5.618444510668519,5.618444510668519,78,False,Cyprus,,25-05-2025,False,unknown,,,False,7.270111445416212,4.82653368799265,9.81801085945463,4927.27769306476,124.77772481483576,18361.49293017968,0.028580006848448147,0.023625071131155122,0.034148680309877506,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,14.181967303704466,0.9122110000000001,0.73,0.008581189897542599,0.8418864818358794,1.5277839261812514,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,209
BGR,['Bulgarian'],6437360,43.0,25.0,82.439,2024,25.0,2313.7960291005047,6.808707797095676,0.82439,1.25,1.0,0.75,0.75,False,5.613030620847704,4.2097729656357785,5.613030620847704,5.613030620847704,79,False,Bulgaria,,25-05-2025,False,unknown,,,False,6.005760406351963,4.436060409032372,7.771807550577805,718.508336949881,84.4416205909614,2372.756292542532,0.030155107862578214,0.02565985699567229,0.03492298908948202,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,15.67762907614483,0.82439,0.25,0.5526421821763914,0.5176968672662977,-0.27685606839936244,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,90
BRN,['Malay'],455500,4.5,114.66666666,99.0336,2023,39.07,11287.206094750567,5.658488381309017,0.9903360000000001,1.25,1.0,0.75,0.75,False,5.603804749592047,4.2028535621940355,5.603804749592047,5.603804749592047,80,False,Brunei Darussalam,,25-05-2025,True,observed_multi,23.0,,False,5.749146594681621,3.6060333366498267,8.020379533330647,796.0740618323384,36.819739294682165,3042.3318567333113,0.030630978058296225,0.025335212561245917,0.036853822126752395,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,13.02915099568215,0.9903360000000001,0.3907,-0.4107665503569264,1.1302834898208547,0.25212903001208,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,72
ECU,['Spanish'],18103660,-2.0,-77.5,77.1727,2024,,9248.583379847747,7.257766384654669,0.771727,1.25,1.0,0.75,1.0,False,5.6010142787303945,5.6010142787303945,5.6010142787303945,5.6010142787303945,81,False,Ecuador,,25-05-2025,True,observed_multi,294.0,,False,6.566964200866334,4.805643181521687,8.445767737639285,1380.4882410602531,122.19807378146962,4655.329652123368,0.029370588693603403,0.025132137042785566,0.03385381207496358,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,16.71162468573913,0.771727,,0.9287677793760613,0.32329236638293485,0.0,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,165
ISL,['Icelandic'],391810,65.0,-18.0,99.8301,2023,,1511.0787855277567,5.593075516113534,0.998301,1.25,1.0,0.75,1.0,False,5.583572880811657,5.583572880811657,5.583572880811657,5.583572880811657,82,False,Iceland,,25-05-2025,False,unknown,,,False,5.468859188893069,3.2075479468591612,7.906305910320509,673.1595408568836,24.718404142290588,2714.3451495724585,0.03102851281811148,0.025549429830310322,0.037503318546908304,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,16.131485604077078,0.881824,0.8497,0.7177367493365593,0.7297134273508943,1.977816024829792,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,55
PRY,"['Guaraní', 'Spanish']",6109644,-23.0,-58.0,81.5781,2024,,10093.883735201438,6.786015905276943,0.8157810000000001,1.25,1.0,0.75,1.0,False,5.535902841222731,5.535902841222731,5.535902841222731,5.535902841222731,83,False,Paraguay,,25-05-2025,False,unknown,,,False,6.243321051350944,4.816673146734348,7.824634072823481,826.2510500794114,123.55336743674428,2501.4706601966764,0.02983340129846492,0.02545846571180692,0.03447428531494432,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,15.517245022876946,0.866377,,0.4943009791220034,0.6726911094968918,0.0,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,123
HRV,['Croatian'],3866233,45.16666666,15.5,83.6324,2024,49.0,1591.556116495056,6.587288023403108,0.8363240000000001,1.25,1.0,0.75,1.0,False,5.509107068884581,5.509107068884581,5.509107068884581,5.509107068884581,84,False,Croatia,,25-05-2025,False,unknown,,,False,6.695048466118575,5.195713802616944,8.369007258941407,1352.467999669828,180.49694087823133,4311.354681065763,0.029253810441150496,0.02485347545209996,0.034010853152679786,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,16.289274693197108,0.39262,,0.7751340098531191,-1.076174187295914,0.0,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,177
MKD,['Macedonian'],1822612,41.83333333,22.0,87.1819,2023,,2224.212765066631,6.260694225323314,0.871819,1.25,1.0,0.75,0.75,False,5.458192178827146,4.0936441341203595,5.458192178827146,5.458192178827146,85,False,North Macedonia,,25-05-2025,False,unknown,,,False,5.887240023111203,4.42514472356413,7.539105217843587,604.5328626068687,83.52489936898417,1880.1476603734884,0.030366712897758257,0.02566851288449233,0.03556938317975017,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,16.92437011261623,0.35092100000000004,,1.006155922994044,-1.2301052827962722,0.0,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,79
MNG,['Mongolian'],3544835,46.0,105.0,83.0162,2023,,6943.711069167842,6.549596025060067,0.830162,1.25,1.0,0.75,0.75,False,5.4372257353559155,4.077919301516936,5.4372257353559155,5.4372257353559155,86,False,Mongolia,,25-05-2025,False,unknown,,,False,6.076369106193523,4.709613593865686,7.629529291050362,679.0828428450918,111.00925696334097,2058.081039246844,0.030079790630132112,0.02558326608919162,0.0349192669201736,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,10.76487849442862,0.0,0.8332999999999999,-1.234416901339488,-2.525523733216695,1.9161574916816209,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,98
GEO,['Georgian'],4000921,42.0,43.5,81.8843,2023,,3564.798871650325,6.602159976122113,0.818843,1.25,1.0,0.75,0.75,False,5.406132481327759,4.0545993609958195,5.406132481327759,5.406132481327759,87,False,Georgia,,25-05-2025,True,unknown,,,False,6.108468808877626,4.75194605425555,7.650130052997211,694.1505690195188,115.80943694268686,2100.9189386618714,0.03003167580817748,0.025562450680450505,0.03484021107430741,0.9,1.01,2510.0,23.0,5.0,4.0,14.0,2.0,5.688114220699582,4.318755855148386,7.123356535200874,5.0,0.0,negbin,95.0,1.0,6.0,1.0,False,True,True,2.0,1.0,5.0,0.045586948061858534,0.038378067884046546,0.053820056179467654,14.158377011671128,2.749070037489086,0.8879788186413773,-0.875058799722384,2.8865729440328876,0.6841490590909092,0.2708939338374484,0.16741460755710935,-1.2102576689517093,1.5526654308752186,0.32363846153846154,0.2659810274855117,0.9382434193214544,-0.5606752333537933,2.3983643264812726,11.078767629469402,,,-1.1202367856057038,0.0,0.0,nb-negbin-2-censored-dist0_eng1-usecensored1-seed2,nb-negbin-2-censored-dist0-eng1-usecensored1-seed2_20251221T171546Z,102
