alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_english_speakers_rate,run_label,run_id,bayes_rank
TLS,"['Portuguese', 'Tetum']",1391221,-8.83333333,125.91666666,34.0207,2023,,13205.582179102872,6.143396124569186,0.340207,1.25,1.0,0.75,1.0,False,2.090026365351309,2.090026365351309,2.090026365351309,2.090026365351309,183,False,Timor-Leste,,25-05-2025,False,unknown,,-4.9467643688573055,-5.149681635005911,-4.746652417086815,0.007160401724966881,0.0058012523483259824,0.00868070700286154,0.007108541609435829,0.005767695250225281,0.008605678450347489,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,11.514713864829446,0.585334,0.3,-0.9172330674214805,-0.3800776872311562,-0.07509508913650063,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,92
SDN,"['Arabic', 'English']",51662000,15.0,30.0,26.4383,2020,,5148.397363444964,7.713171215080633,0.26438300000000003,1.25,1.0,0.75,1.25,False,2.0392313453566633,2.549039181695829,2.0392313453566633,2.0392313453566633,184,False,Sudan,,25-05-2025,False,unknown,,1.4551757679414987,1.2719366374748304,1.6352644558496436,4.311226667741656,3.5677553290313697,5.130814694739037,0.061275992398658156,0.03033205419157428,0.10067893515701681,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,16.73830959985589,0.606122,,0.9956100359502973,-0.30471160108201256,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,64
GNB,"['Portuguese', 'Upper Guinea Creole']",1781308,12.0,-15.0,32.4661,2023,,4808.825728852459,6.250739018360228,0.324661,1.25,1.0,0.75,1.0,False,2.02937118043985,2.02937118043985,2.02937118043985,2.02937118043985,185,False,Guinea-Bissau,,25-05-2025,False,unknown,,-4.600068883370441,-4.798147516387772,-4.404915157808082,0.010123328815847382,0.008245007650731925,0.012217143900352233,0.010019913102380528,0.008177306979365282,0.012068793350482663,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,14.327596187589377,0.603661,,0.1128241622390157,-0.3136338609440987,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,88
SOM,"['Arabic', 'Somali']",19655000,10.0,49.0,27.6,2022,,6636.549366283365,7.293473048156108,0.276,1.25,1.0,0.75,0.75,False,2.012998561291086,1.5097489209683146,2.012998561291086,2.012998561291086,186,False,Somalia,,25-05-2025,False,unknown,,-0.3325428350965688,-0.49892697975816785,-0.16797390719978095,0.7207759639606778,0.6071818298571552,0.8453758936261411,0.3489222153897195,0.33084383652032023,0.36300096016328104,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,8.66888370465667,,,-1.959355557634889,0.0,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,10
FSM,['English'],105564,6.91666666,158.25,39.3833,2020,57.66,12993.845947199172,5.023515838018407,0.393833,1.25,1.0,0.75,1.25,False,1.9784263130343034,2.4730328912928794,1.9784263130343034,1.9784263130343034,187,False,"Micronesia, Federated States of",,25-05-2025,False,unknown,,-13.390632402386693,-13.768781635460204,-13.027009557177767,1.5698707821581204e-06,1.0488379271184932e-06,2.201096013503108e-06,1.5698681907225841e-06,1.048836827058069e-06,2.2010911686847687e-06,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,11.567072683040674,0.393833,0.5766,-0.898059645626132,-1.0743571207335199,0.9247268918577729,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,151
GIN,['French'],14363931,11.0,-10.0,26.5014,2023,,4833.608081037576,7.157273310239107,0.265014,1.25,1.0,0.75,1.0,False,1.896777629039707,1.896777629039707,1.896777629039707,1.896777629039707,188,False,Guinea,,25-05-2025,False,unknown,,-1.0423979449850098,-1.213504115070646,-0.8749350888187087,0.3544883207430097,0.2971541914784224,0.41688908088168297,0.24791448605863614,0.22076460007791146,0.27476910091486106,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,12.84413250135785,,,-0.4304095459675569,0.0,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,25
NER,['French'],26312034,16.0,8.0,23.1879,2023,,4313.458832345295,7.420154421663518,0.231879,1.25,1.0,0.75,1.0,False,1.7205779871409148,1.7205779871409148,1.7205779871409148,1.7205779871409148,189,False,Niger,,25-05-2025,False,unknown,,-0.1499494507632707,-0.3336781227701119,0.02874013217092077,0.865979658219176,0.716284302161095,1.0291571161246402,0.3621156489330219,0.34995089879861996,0.3678324049349079,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,7.690743163541872,,,-2.3175435727704645,0.0,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,4
PNG,"['English', 'Hiri Motu', 'Tok Pisin']",11781559,-6.0,147.0,24.0667,2023,49.76,13993.648292120875,7.071202762462869,0.24066700000000002,1.25,1.0,0.75,1.25,False,1.7018051552336515,2.1272564440420645,1.7018051552336515,1.7018051552336515,190,False,Papua New Guinea,,25-05-2025,False,unknown,,-4.320703086172283,-4.521024617302518,-4.125521141891544,0.013388937867647622,0.010877873303963505,0.016155074308557307,0.01320826034291912,0.010760186428202097,0.015896184703576836,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,17.436967335760777,0.8858499999999999,0.37,1.2514534624968274,0.7094313922953017,0.17793288870008345,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,83
LBR,['English'],5248621,6.5,-9.5,23.4979,2023,82.67,5324.800065534335,6.720045213737611,0.23497900000000002,1.25,1.0,0.75,1.25,False,1.5790695042788503,1.9738368803485629,1.5790695042788503,1.5790695042788503,191,False,Liberia,,25-05-2025,False,unknown,,-10.933733322076847,-11.244500915442465,-10.626848180469388,1.8167419549479248e-05,1.308002291465673e-05,2.4256960418816975e-05,1.816707760848795e-05,1.3079851828776185e-05,2.4256372025824375e-05,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,15.8249319149373,0.884989,,0.6611377119044631,0.7063098702549706,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,142
MDG,"['French', 'Malagasy']",31727042,-20.0,47.0,20.3671,2023,18.0,9461.096368981303,7.501429583510402,0.20367100000000002,1.25,1.0,0.75,1.0,False,1.5278236647031471,1.5278236647031471,1.5278236647031471,1.5278236647031471,192,False,Madagascar,,25-05-2025,True,observed_multi,73.0,2.0990784894222183,1.8973351543997827,2.298666029387804,8.21989695838134,6.668101299137169,9.960886068348463,0.0031276476825761244,0.00047026228219836504,0.008473886010637473,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,13.152178457483513,0.846851,,-0.3176053374133973,0.5680420333511782,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,99
MOZ,['Portuguese'],34090466,-18.25,35.0,19.8434,2023,,8773.689903108901,7.532632937862664,0.198434,1.25,1.0,0.75,1.0,False,1.4947304843918399,1.4947304843918399,1.4947304843918399,1.4947304843918399,193,False,Mozambique,,25-05-2025,False,unknown,,0.06253498281482624,-0.1336852062799874,0.2528397925827175,1.0719126423111058,0.8748654244025735,1.2876769740772092,0.36447774062252136,0.3550734030630508,0.36786933635247687,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,15.410348812153323,0.37380899999999995,,0.5093203682273515,-1.146953354572776,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,2
TKM,"['Russian', 'Turkmen']",7057841,40.0,60.0,21.251,2017,,4780.8102623939685,6.84867187028912,0.21251,1.25,1.0,0.75,0.75,False,1.455411259155141,1.0915584443663557,1.455411259155141,1.455411259155141,194,False,Turkmenistan,,25-05-2025,True,observed_zero,0.0,-2.8935025378328754,-3.087684065695021,-2.705148107650064,0.05575847870108704,0.04560745706462538,0.06686042157637678,0.05269566756563263,0.0435741366480881,0.06253627352256505,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,14.1456923367904,0.340207,,0.046212283347926646,-1.2687760997518944,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,67
SLE,['English'],9077691,8.5,-11.5,20.635,2023,83.53,5130.197542957134,6.957975395494418,0.20635,1.25,1.0,0.75,1.25,False,1.4357782228602731,1.7947227785753415,1.4357782228602731,1.4357782228602731,195,False,Sierra Leone,,25-05-2025,False,unknown,,-10.244210654220359,-10.54927461362701,-9.941387420775447,3.61747653332785e-05,2.621348816488634e-05,4.8141467255863286e-05,3.617341156892688e-05,2.6212801026930224e-05,4.813914971077314e-05,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,15.612253588595944,0.676558,,0.5832564419105369,-0.04934862032383146,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,138
AFG,"['Dari', 'Pashto', 'Turkmen']",43844000,33.0,65.0,17.7089,2023,,5638.77257653233,7.641910169077627,0.177089,1.25,1.0,0.75,0.75,False,1.3532982299317877,1.0149736724488407,1.3532982299317877,1.3532982299317877,196,False,Afghanistan,,25-05-2025,False,unknown,,0.36696606293414874,0.16141081187843173,0.5684075460896566,1.4543694498713646,1.1751676445037815,1.7654534098224788,0.3376440005364516,0.3020852964000746,0.36285323718435536,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,17.59614843731775,0.177089,,1.3097444344146305,-1.8601540697574745,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,11
ETH,['Amharic'],111652998,8.0,38.0,16.6981,2021,,6232.384870883397,8.047870388825965,0.166981,1.25,1.0,0.75,0.75,False,1.3438414453965484,1.0078810840474113,1.3438414453965484,1.3438414453965484,197,False,Ethiopia,,25-05-2025,False,unknown,,2.106089287954693,1.8807339442950834,2.330410776691691,8.293319869886629,6.558316544196318,10.282164514504068,0.003191888655469721,0.0003520447432109263,0.009301472460955263,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,18.53090638765886,0.166981,,1.652046057536481,-1.8968002309464076,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,98
MWI,"['English', 'Chewa']",20734262,-13.5,34.0,17.9881,2023,3.88,8242.399750771834,7.316688582018264,0.17988099999999999,1.25,1.0,0.75,1.25,False,1.3161332588220271,1.645166573527534,1.3161332588220271,1.3161332588220271,198,False,Malawi,,25-05-2025,False,unknown,,3.195546398732533,2.9654513025741505,3.420766351976249,24.652777525127853,19.40345810128806,30.59285093834968,1.986973054479091e-08,1.582390525084726e-12,7.262136097032241e-08,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,17.348662673310546,0.980206,0.6257,1.2191169316602501,1.051515403488711,1.1022079448831485,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,179
ERI,"['Arabic', 'English', 'Tigrinya']",3607000,15.0,39.0,20.0104,2023,,5600.447726817588,6.557146142318363,0.200104,1.25,1.0,0.75,1.25,False,1.3121111716624736,1.640138964578092,1.3121111716624736,1.3121111716624736,199,False,Eritrea,,25-05-2025,False,unknown,,-4.315248108270324,-4.527860412077275,-4.108900788544953,0.01347028923612996,0.010803767972556784,0.01642582105612126,0.013287204163643209,0.010687674821060313,0.01615821728137945,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,15.098386959885676,0.200104,,0.3950821867341137,-1.7767140816526763,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,82
BFA,['French'],24070553,13.0,-2.0,17.0226,2023,,4558.991992426907,7.381486067927281,0.17022600000000002,1.25,1.0,0.75,1.0,False,1.2565208473989895,1.2565208473989895,1.2565208473989895,1.2565208473989895,200,False,Burkina Faso,,25-05-2025,False,unknown,,-0.8660096741587595,-1.0671627753416373,-0.669622982389292,0.4237115592361953,0.3439830925531289,0.5119015383773371,0.27601717006308535,0.2438636881395837,0.3068106432944209,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,16.99649978415259,0.17022600000000002,,1.0901574202508424,-1.8850356095516618,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,23
PLW,"['English', 'Palauan']",16733,7.5,134.5,26.9703,2004,92.5,12063.401260879404,4.223573811054687,0.269703,1.25,1.0,0.75,1.25,False,1.1391105275628826,1.4238881594536033,1.1391105275628826,1.1391105275628826,201,False,Palau,,25-05-2025,True,observed_zero,0.0,-23.35775611983849,-23.944847649627082,-22.79224192123268,3.0611536224387517e-09,3.061153622438558e-09,3.061153622438558e-09,3.0611536130674778e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,16.282046070385316,0.24066700000000002,0.4976,0.8285296204779404,-1.6296545014877875,0.6391667454421994,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,187
YEM,['Arabic'],32684503,15.0,48.0,13.8152,2020,9.0,6109.810390375518,7.514341885477597,0.138152,1.25,1.0,0.75,0.75,False,1.038121360162501,0.7785910201218758,1.038121360162501,1.038121360162501,202,False,Yemen,,25-05-2025,False,unknown,,2.9436899204586737,2.705348955503032,3.1759609751735285,19.17946646272682,14.959535995086473,23.949824027363395,1.1008014253282758e-06,9.506620625472371e-10,4.7651239180675814e-06,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,17.960246303627507,0.7565919999999999,0.31,1.4430744484225904,0.24081153644259862,-0.03894823515984574,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,155
TCD,"['Arabic', 'French']",19340757,15.0,19.0,13.1832,2023,,4705.393967769562,7.286473468427895,0.131832,1.25,1.0,0.75,1.0,False,0.9605903702897862,0.9605903702897862,0.9605903702897862,0.9605903702897862,203,False,Chad,,25-05-2025,False,unknown,,-1.6313276573794904,-1.8433307881059655,-1.4243323344796734,0.19726609727005073,0.15828931991467143,0.24066909703829847,0.16148132505919557,0.13511620383125658,0.18919038793989765,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,15.906818662658083,0.370223,,0.6911240486312752,-1.1599542582157825,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,41
BDI,"['French', 'Kirundi']",12332788,-3.5,30.0,11.0784,2023,,7046.964812275331,7.0910612660640675,0.11078400000000001,1.25,1.0,0.75,1.0,False,0.7855761312996417,0.7855761312996417,0.7855761312996417,0.7855761312996417,204,False,Burundi,,25-05-2025,False,unknown,,-2.6962542094847044,-2.913266022614824,-2.482009596386269,0.06804622161808406,0.05429810215920265,0.08357510550520188,0.06349703031808014,0.05142843209296212,0.07687422072604207,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,16.327771964746606,0.11078400000000001,,0.8452741133735142,-2.1005402705521137,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,61
UGA,"['English', 'Swahili']",45905417,1.0,32.0,8.94983,2024,8.09,6661.8249932357285,7.661863936831315,0.0894983,1.25,1.0,0.75,1.25,False,0.6857237971777101,0.8571547464721376,0.6857237971777101,0.6857237971777101,205,False,Uganda,,25-05-2025,True,observed_multi,59.0,3.318035480271052,3.0562820470464054,3.570912443878551,27.943362653236786,21.248409568521527,35.54901483988934,5.290126639430435e-09,1.2944538988820478e-14,1.2567812595376148e-08,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,17.30782753299391,0.823755,0.18,1.2041633976403558,0.48430838289415395,-0.508857336856359,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,183
SSD,['English'],15786898,7.0,30.0,9.27123,2020,,5960.601122696266,7.198296802976665,0.0927123,1.25,1.0,0.75,1.25,False,0.6673706526866134,0.8342133158582667,0.6673706526866134,0.6673706526866134,206,False,South Sudan,,25-05-2025,False,unknown,,-2.3722435654002996,-2.5943058057888426,-2.1546741778638947,0.09412147967076431,0.07469771385903029,0.11594096194483795,0.08552671923114966,0.06932126916052504,0.1032486493278035,0.9,1.0,3296.0,22.0,5.0,4.0,13.0,-2.1173042637362434,-2.2780243060390073,-1.9623899734736443,5.0,95.0,1.0,6.0,1.0,False,True,14.01949574190159,2.7308019804754426,5.340245362777439,5.189405777108644,5.4956551382694885,0.6901696809523811,0.27582698083674123,2.4245767535932914,2.3382675363855574,2.5119140958446713,0.32077500000000003,0.27664924882421066,-4.187839690516614,-4.303904035971065,-4.0752486290592795,12.252989627817923,0.614607,,-0.6468818049473186,-0.2739495633210216,0.0,nb-ablate-dist-eng-dist0_eng1-seed2,nb-ablate-dist-eng-dist0-eng1-seed2_20251221T141122Z,55
